timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935567.739809,12416,-10512,11892,2052,672,-10606,-15160,10940,-1728,7891,-2677,-6135
1775935567.740681,13928,-10088,13268,-1952,-150,-11170,-22172,10132,-3480,10816,-1419,-3301
1775935567.742135,16620,-10380,14124,-7123,7955,-9930,-27588,9332,-8740,11812,-8133,3921
1775935567.770921,20448,-9560,14196,-12310,11255,-5198,-31436,6932,-14920,10551,-8881,11562
1775935567.80352,21784,-9708,11740,-16286,5771,2482,-27544,5280,-19800,7142,-1154,17379
1775935567.921232,20868,-8868,8400,-17189,8242,9316,-21524,2784,-23440,1804,-2014,22386
1775935567.9221802,20736,-8200,5332,-15582,10441,16389,-16076,468,-26112,-5107,-2743,25393
1775935567.922282,20300,-7664,1328,-11856,5978,24090,-9960,-2180,-29696,-13154,2891,25146
1775935567.952037,17152,-6472,-1084,-4416,-348,32300,-1924,-4548,-29272,-23157,9153,21668
1775935567.9527628,12368,-4668,-1300,6197,-2240,32767,6700,-6352,-22456,-32768,10253,15083
1775935567.980942,8092,-4644,-624,19208,-8583,32767,13968,-5696,-13132,-32768,13983,2764
1775935567.98106,1564,-2092,176,32318,-14272,32521,18256,-6668,-1744,-32768,15919,-12321
1775935568.012251,-4252,1368,3632,32767,-21926,22630,20776,-8644,12120,-32768,18799,-29867
1775935568.012338,-5512,6236,4428,32767,-27810,4818,20200,-12552,26176,-30621,19306,-32768
1775935568.012823,-708,6256,16580,32767,-32768,-17575,7776,-14192,30648,-12204,32767,-32768
1775935568.0426009,40,9516,20080,32767,-32768,-32768,-24512,-19448,27216,9929,32767,-32768
1775935568.070466,812,792,28644,27246,-31224,-32768,-32768,-5716,7200,17226,15733,-32768
1775935568.100589,8572,3928,29568,12984,-6346,-23322,-32768,-1972,8632,12473,-985,-23152
1775935568.129835,12852,3800,29184,1293,-22015,-18582,-32768,536,14916,17146,17820,-15760
1775935568.130742,15920,1432,30420,-11460,-30554,-17451,-32768,2184,13712,24463,28159,-6966
1775935568.160602,20644,-2508,28220,-26014,-22227,-17723,-32768,2944,11020,32262,22428,7074
1775935568.189955,24468,1160,22500,-32768,-8903,-20980,-32768,-6736,6728,32767,11501,20045
1775935568.2211368,29724,5108,13756,-32768,-9622,-21591,-32768,-18532,-4780,32767,14623,28131
1775935568.221337,30104,6288,7388,-32768,-13156,-14794,-30844,-26004,-22364,32767,20808,32767
1775935568.281078,31652,6996,848,-32768,-9161,-2161,-24400,-29708,-32768,32767,19328,32767
1775935568.2819011,32448,6620,-4928,-32768,-221,12727,-18020,-29968,-32768,18245,12980,32767
1775935568.311105,31252,5232,-8968,-32768,1852,28495,-10216,-28440,-32768,68,12529,32767
1775935568.311188,26532,4564,-9376,-30299,8179,32767,-1356,-27204,-32768,-16684,7260,32767
1775935568.37084,21736,2760,-8092,-17299,10630,32767,7404,-23308,-32768,-30054,4557,32767
1775935568.370971,16956,580,-7196,-4070,8554,32767,13404,-18468,-24424,-32768,4702,32767
1775935568.399758,10720,-1464,-5640,9255,3009,32767,18788,-13132,-15584,-32768,7073,19622
1775935568.43089,2184,-1540,-2780,22946,4320,32767,23800,-10124,-4596,-32768,1852,5855
1775935568.43177,-4344,-3276,-1680,32767,13029,32690,30116,-5288,9172,-32768,-11347,-7679
1775935568.491202,-6772,-2664,-352,32767,11462,17837,29856,-3432,20676,-32768,-14475,-23728
1775935568.492107,-6624,1076,2436,32767,-3445,-82,24880,-5600,30160,-27835,-4888,-32768
1775935568.5213828,-4816,5256,7836,32767,-27620,-20400,13616,-11560,32767,-9817,13480,-32768
1775935568.521417,-2896,3468,13980,32767,-32768,-32768,-12792,-12428,29112,9432,27157,-32768
1775935568.549925,1704,3768,20208,28818,-32768,-32768,-32768,-11244,12876,20985,21270,-32768
1775935568.5806122,7088,-3872,24824,16337,-8633,-31885,-32768,16,-3960,17708,-1981,-30974
1775935568.612163,14964,-1124,27272,6629,14075,-18441,-32768,1924,-2780,9936,-18302,-9945
1775935568.613833,22404,1804,25368,-4817,8303,-10914,-32768,936,2572,11351,-8474,1648
1775935568.67009,23576,1384,21992,-12496,-7749,-8963,-32768,-1000,-3288,15846,8669,4473
1775935568.6709068,23120,-136,18204,-15073,-14375,-6226,-28432,-1808,-11640,15681,15884,6191
1775935568.704063,21660,-1500,14948,-14219,-11274,-2588,-22796,-1024,-15420,11819,13355,8270
1775935568.704173,18040,-3160,12760,-11304,-8039,1811,-18112,408,-15712,6206,10774,9074
1775935568.732406,15828,-4212,11844,-7980,-3730,5133,-14616,2304,-12988,1044,6714,9197
1775935568.7898712,14756,-4120,10012,-4835,452,6617,-12340,2432,-10804,-2197,2461,8626
1775935568.790878,13676,-4008,9376,-2680,1740,6897,-11236,2756,-8284,-3780,1006,7390
1775935568.819768,12980,-3940,9616,-1206,1809,6323,-10956,3272,-6448,-4147,565,5848
1775935568.820663,12336,-4472,9844,-73,1701,5214,-10640,4196,-5036,-3878,197,4303
1775935568.849498,11876,-4812,10664,482,2884,3910,-12780,4856,-4260,-3255,-1371,3526
1775935568.880485,12148,-5116,11004,16,3271,3305,-13864,5228,-4192,-2532,-1762,3707
