timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935648.595018,9976,-7180,13860,-1268,-863,1122,-15412,7924,-2712,329,1944,2486
1775935648.595121,9372,-7396,13704,-1835,1157,1366,-15164,8164,-2608,229,114,3624
1775935648.682009,8720,-7352,13084,-2577,2002,1678,-14048,8148,-1956,323,-425,4623
1775935648.6834,7988,-7524,13512,-2995,3095,1433,-13236,8552,-968,625,-1524,5131
1775935648.683435,6796,-7680,13704,-3681,6671,425,-12996,9212,1328,1469,-5095,6156
1775935648.741142,6196,-8100,13548,-4770,9457,-1618,-11540,10004,3212,3535,-7918,6722
1775935648.7449129,6388,-8144,13652,-5559,6348,-4340,-10252,9944,3696,6542,-5216,5076
1775935648.745051,6372,-8404,13452,-5666,866,-6923,-9400,9984,2884,9272,-511,2319
1775935648.7737331,6400,-8556,13264,-5483,-1736,-9391,-9832,9788,2316,11457,1323,238
1775935648.7738361,5472,-8480,12224,-5665,909,-11839,-9112,9348,2116,13304,-1893,-106
1775935648.951118,6476,-8380,12456,-5392,7074,-14925,-9436,8920,1320,15043,-8566,-261
1775935648.952731,7816,-8044,13528,-4813,6594,-16543,-11952,8156,-320,16054,-8292,-1768
1775935648.9527638,8776,-7320,12892,-5152,1486,-16642,-13972,6964,-1120,16851,-3352,-2874
1775935649.0712872,9220,-6980,11232,-6876,1736,-16641,-14964,6380,-1580,17830,-3411,-1345
1775935649.071975,10668,-6700,10532,-9500,8402,-17216,-16384,5348,-3064,19108,-9496,2378
1775935649.1322381,12620,-5188,9872,-12057,9403,-16925,-16812,3280,-4912,20164,-9771,4896
1775935649.132399,14168,-4336,8788,-13730,6091,-16186,-15152,1632,-7516,20801,-6117,5699
1775935649.132433,16032,-2620,6652,-14184,4017,-15642,-12940,-1028,-10328,20852,-3916,5792
1775935649.161062,18516,-1844,4620,-12609,1841,-14900,-9688,-3160,-16312,19586,-1916,4288
1775935649.161949,19876,-2948,1692,-8221,2280,-12913,-6660,-3084,-22416,15339,-2746,1722
1775935649.192321,21988,416,-972,-2154,3779,-9576,-6036,-7016,-27276,9019,-4734,-1090
1775935649.221187,25464,4416,-2164,4708,5013,-4801,-6304,-12408,-32768,996,-5989,-3943
1775935649.2221382,29376,7344,-224,15456,2339,3535,-7840,-18140,-32768,-11757,-3349,-9292
1775935649.223833,31652,9036,2984,30325,-6037,17337,-12424,-24656,-32768,-30577,5024,-16798
1775935649.254808,26828,11912,4680,32767,-14548,32767,-15188,-32768,-32768,-32768,13795,-23478
