timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935422.691447,8992,-6156,13536,979,-1534,1367,-13780,7124,-1636,-1045,2268,588
1775935422.691563,9456,-6260,12812,933,-3399,1556,-13088,7232,-1928,-965,4122,223
1775935422.693973,9092,-6632,11828,1047,-5120,1846,-12164,7236,-3220,-1101,5839,-208
1775935422.694008,9312,-6272,11200,1844,-7261,2198,-10432,6452,-4248,-1616,7855,-1296
1775935422.722038,9076,-4632,10928,3943,-11589,2773,-8940,4704,-4924,-2874,11776,-3876
1775935422.749692,8348,-3116,10760,7012,-15189,3071,-7380,3172,-4204,-4503,14618,-7241
1775935422.841902,7808,208,12392,11037,-17057,2731,-7644,-136,-2564,-6362,15669,-11208
1775935422.842022,7256,840,16324,16198,-18794,1540,-9008,-228,-8,-8210,16006,-16540
1775935422.8430562,7404,4380,19056,19890,-16680,-1271,-13116,-2408,7700,-8205,12642,-20433
1775935422.843153,8096,3980,22204,19725,-4381,-8105,-20008,-448,15052,-3827,-931,-20527
1775935422.8706582,9428,2564,25068,14253,6670,-16963,-25544,3144,22440,5403,-12375,-17814
1775935422.870788,8928,1048,29100,5365,22263,-27548,-32768,5536,28352,17610,-28353,-11901
1775935422.899816,8968,808,32767,-7020,32767,-32768,-32768,5484,32767,30558,-32768,-1740
1775935422.9292438,10196,3476,32767,-21881,32767,-32768,-32768,-1848,30756,32767,-32768,7176
1775935422.959531,12736,3020,32752,-32768,32767,-32768,-32768,-8788,15608,32767,-32768,18233
1775935422.960567,17260,4208,31500,-32768,32767,-32768,-32768,-14872,1660,32767,-32768,31478
1775935422.992372,24548,-3600,30616,-32768,32767,-32768,-32768,-12712,-7908,32767,-32768,32767
1775935423.0195332,25552,15436,25940,-32768,-6873,-15173,-32768,-32768,-2308,32767,19175,32767
1775935423.051696,14728,10028,16416,-32768,-32768,11272,-24680,-32768,5060,32767,32767,32767
1775935423.0806122,3368,6508,2116,-32768,-20273,20022,8408,-32768,1348,31325,32767,32767
1775935423.0838242,6228,-8396,2648,-32768,16927,13259,18004,-14664,-13132,24831,-649,32767
1775935423.1093729,4896,-9592,-3304,-32768,-1999,13023,16124,-6304,-13600,18880,14847,32767
1775935423.1406238,1228,-9704,-7688,-32768,-10733,14567,19812,-2028,-10816,12790,21549,32767
