timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935289.7299142,12716,-4596,12100,475,916,-1171,-15008,4684,-5208,1054,-568,279
1775935289.733367,12576,-4608,11692,415,676,-1106,-14708,4696,-4932,1050,-321,317
1775935289.759868,11768,-4832,11616,314,2699,-1178,-14308,4944,-4924,977,-2329,960
1775935289.788748,10044,-4540,11288,306,7199,-1186,-12716,4964,-3536,468,-6698,2175
1775935289.82012,8332,-4012,10744,813,10336,-2490,-8640,4892,-336,996,-9957,1829
1775935289.820235,7520,-2812,8744,2167,10110,-6098,-3092,3864,1612,3202,-10769,-1330
1775935289.851274,7776,-1780,5564,5991,9627,-11600,4352,1448,-692,5499,-12356,-7549
1775935289.880002,10360,552,3132,13416,8984,-17380,5928,-3800,-7320,5939,-14391,-16934
1775935289.911864,15508,2376,4136,22404,8173,-19279,-1784,-8792,-15508,2182,-15590,-25366
1775935289.91195,21092,3264,7232,28852,2705,-13820,-17996,-11656,-22432,-5581,-10074,-29046
1775935289.9421198,28004,4680,10900,31180,-7933,-3607,-30544,-13352,-27296,-13984,2156,-28325
1775935289.971563,29328,5664,13656,31117,-10535,7695,-32768,-14012,-26688,-22843,6897,-22807
1775935290.002597,29216,5324,18088,27886,-4796,17369,-32768,-11696,-18056,-29379,4008,-13391
1775935290.0298932,26724,4612,21652,20697,-5820,25278,-32768,-8324,-8220,-31408,8165,-3574
1775935290.030816,21524,4368,24964,11996,-5700,30623,-32768,-5920,328,-30705,10692,6388
1775935290.058953,15484,4652,26408,1863,-1730,32767,-32768,-4352,11232,-27409,9360,17201
1775935290.091954,9868,5640,25476,-8799,4011,31484,-32768,-3592,20144,-20155,5409,26346
1775935290.119005,5220,4368,23888,-17028,12074,25984,-23488,-2136,20436,-11722,-2232,32220
1775935290.1200159,400,3268,20312,-22335,14546,20796,-14852,-1720,19364,-4673,-4419,32767
1775935290.1510222,-2236,1496,16480,-23857,16817,13720,-3836,356,18912,1688,-8129,32195
1775935290.1798809,-2840,-96,13236,-22649,17952,5130,948,1972,15464,7726,-11308,26887
1775935290.21003,-3416,-3124,10788,-20273,14584,-1726,2804,4608,11680,12172,-9862,20414
1775935290.2101529,-2964,-5464,8936,-16923,6707,-7112,6552,7056,10756,15426,-4135,12561
1775935290.242377,-1472,-5392,6912,-12714,1012,-13738,7788,6128,8196,18915,-1071,4116
1775935290.2687669,-236,-4676,4292,-8640,-5220,-20115,9916,4056,6952,22405,2725,-4329
1775935290.300607,3300,-2684,3624,-3868,-3750,-28388,8940,-232,3036,26155,-1843,-12149
1775935290.329067,7792,-1548,3048,1465,-1993,-32768,2488,-4120,-4748,27047,-5226,-18756
1775935290.329945,12872,-636,2616,5739,-8866,-32768,-3032,-7056,-11644,25547,706,-24234
1775935290.358837,18084,-964,2796,8983,-14099,-31160,-8844,-8260,-20632,21650,5906,-26556
1775935290.388944,22560,-1316,5900,13340,-10865,-24092,-18696,-7944,-29916,13175,3475,-25518
1775935290.41906,25980,-2008,8292,15561,-6544,-13101,-28516,-5216,-29800,2542,1207,-20229
1775935290.420015,25576,-692,12280,13826,-6632,-2681,-32768,-3496,-21548,-4786,3986,-13323
1775935290.449604,24060,1380,13968,9270,-5436,3201,-32768,-2744,-11664,-6924,4788,-6124
1775935290.479192,21864,1804,14060,2995,2165,4308,-29468,-1524,-4860,-4913,-1158,1621
1775935290.5105011,20444,2204,12948,-2347,7253,2366,-23424,-1756,-3508,-735,-5419,6303
1775935290.5110888,19328,1860,11780,-4322,5230,732,-18464,-2400,-7304,1884,-3297,6391
1775935290.568946,17696,924,10296,-3462,663,1286,-15188,-2208,-11068,1359,1037,4724
1775935290.569823,15948,-500,9500,-928,-174,2700,-12848,-1124,-11564,-1238,1602,3156
1775935290.600445,14280,-1492,9488,1453,2099,3527,-12688,324,-8724,-3499,-832,2273
1775935290.600605,13188,-1576,9828,2180,2407,3617,-13068,1244,-5696,-3992,-1215,1845
1775935290.628952,12520,-1548,9920,1973,871,2979,-12784,1700,-3340,-3136,142,1272
1775935290.6596181,12180,-1736,9788,1187,1384,1420,-12904,2080,-2596,-1490,-577,1189
1775935290.689467,12628,-2052,9752,534,980,79,-12728,2064,-3960,45,-325,903
1775935290.719913,12768,-1988,9976,569,136,-446,-12748,1724,-5488,522,339,376
1775935290.720872,13144,-1908,9804,1037,-236,-552,-12680,1420,-6396,328,570,-172
1775935290.7495701,13568,-1780,9812,1689,550,-607,-12948,1240,-6584,-74,-352,-509
1775935290.779932,14044,-1704,10212,2272,619,-752,-13656,1208,-6620,-325,-531,-1027
1775935290.8091142,14384,-1484,10640,2581,893,-720,-15128,1236,-6544,-548,-827,-1173
1775935290.810862,14548,-1684,11252,2346,944,-446,-16428,1288,-6060,-622,-758,-809
