timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935325.938902,3304,-3768,16608,1146,263,151,-13156,6536,5056,-352,199,287
1775935325.971812,3100,-3776,16580,1353,1742,26,-12096,6604,5256,-519,-1276,419
1775935325.999098,2888,-3696,16600,1821,904,-292,-11572,6804,6172,-436,-551,-354
1775935326.000007,2972,-3856,16256,2135,-1067,-991,-11540,6788,6076,146,1144,-1522
1775935326.0292459,2936,-3720,15972,2585,-1146,-1548,-11356,6420,5096,341,937,-2199
1775935326.0587761,3084,-3464,15664,3420,-381,-1873,-11016,5940,4252,18,-44,-2871
1775935326.089226,2360,-3364,15060,4609,1127,-1890,-9676,5736,3924,-845,-1724,-3399
1775935326.0901241,1364,-2744,14072,6677,2729,-2131,-6788,5012,4276,-1966,-3682,-4737
1775935326.1210508,172,-1904,12980,9775,3050,-2979,-4280,3908,5048,-3121,-4705,-7716
1775935326.179894,-2032,-700,12756,13716,5679,-4080,-580,2632,6764,-4751,-8242,-10800
1775935326.180377,-4528,-684,17272,20850,12008,-6592,1772,2812,10848,-7624,-16126,-16257
1775935326.209186,-7688,1680,18436,24984,5525,-9411,-3832,2372,23128,-7075,-11165,-22959
1775935326.2128499,-6548,6484,22900,22875,-415,-16530,-10084,-224,32767,669,-7333,-26633
1775935326.240085,-6416,3616,30668,15221,1495,-24822,-29656,4316,32767,11464,-9988,-24070
1775935326.271015,-4340,4188,32767,-1765,8237,-30093,-32768,6788,32767,25088,-14878,-11279
1775935326.2712,-3760,10444,32767,-22244,13916,-32768,-32768,-712,32767,32767,-17106,2432
1775935326.2990222,-564,16528,32767,-32768,-616,-32768,-32768,-16524,32767,32767,-482,10676
1775935326.329014,2264,20248,32767,-32768,-9919,-32768,-32768,-32768,32767,32767,10778,18520
1775935326.39029,8232,24336,21576,-32768,-13779,-32768,-26588,-32768,21140,32767,15535,24362
1775935326.3912609,12932,11088,15072,-32768,-21803,-32768,-20848,-32768,-1376,32767,24466,27028
1775935326.449276,12604,7792,8172,-32768,-10748,-31669,-11212,-32768,-11868,32767,15788,32767
1775935326.450062,13168,3856,928,-32768,-8453,-22519,-2016,-25800,-22828,32767,14135,32767
1775935326.454526,14408,-4296,-3812,-32768,-6694,-13247,3500,-13276,-30648,32767,12558,29684
1775935326.481017,14144,-8204,-6684,-32768,-3130,-5026,7572,-5824,-32768,24715,8651,26036
1775935326.481131,12276,-9692,-6452,-23011,-817,1740,9684,-268,-30384,12239,5765,20333
1775935326.539422,12744,-10352,-5884,-12138,1937,4566,10172,3184,-25372,3544,1993,13718
1775935326.540162,10220,-11668,-4208,-3233,-1210,5651,9072,6616,-19668,-2137,3763,6138
1775935326.570314,8188,-11548,-3672,3224,-1808,5306,7384,7776,-14768,-5513,2966,681
1775935326.5711,8184,-11468,-2268,7376,-1954,3923,5036,8376,-11288,-6780,2069,-3415
1775935326.599055,5856,-13020,1392,10928,-3164,2950,2736,10732,-9500,-7984,2341,-7199
1775935326.629738,5212,-13260,1804,13595,-2322,2353,432,11192,-7108,-9085,861,-9382
1775935326.65892,6912,-13000,2876,14075,-1918,1362,-2680,11192,-6020,-8533,198,-10123
1775935326.689116,6156,-14296,4432,13071,-2592,463,-5316,13116,-4708,-7172,882,-10019
1775935326.690093,5076,-14236,6776,11982,-2785,317,-6444,13608,-3588,-6450,1205,-9253
1775935326.721157,6184,-13964,8080,10945,-1699,-243,-8128,13916,-2400,-5440,145,-8395
1775935326.749232,6480,-13880,8856,8739,-1215,-930,-10684,14248,-1440,-3650,46,-6856
1775935326.782559,6700,-14000,9160,6141,-1107,-1288,-10844,14480,-2292,-1866,313,-4831
1775935326.7827609,7084,-13944,9548,4545,-1062,-1453,-9864,14304,-3072,-852,499,-3645
1775935326.813011,7640,-13620,9920,3608,-352,-1767,-9968,13940,-3320,-160,-83,-2928
1775935326.841748,8384,-13136,9392,2700,-522,-2138,-10300,13216,-4292,714,200,-2423
1775935326.87384,8548,-13216,8772,2080,-739,-1890,-9936,12836,-5976,879,533,-1837
1775935326.873953,8356,-13264,8776,1868,-459,-1149,-9708,12792,-6304,340,544,-1189
1775935326.898815,8564,-13024,8236,1563,-262,-590,-9352,12564,-6036,64,491,-569
1775935326.929259,8540,-13088,8232,1237,-360,-230,-9092,12680,-6164,-15,785,-193
1775935326.959918,8112,-12976,8132,1136,-309,165,-8416,12516,-6116,-324,774,130
1775935326.963098,8072,-12684,7988,1497,-781,334,-7632,12216,-5792,-564,1239,-228
