timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935545.150995,6900,-3868,16172,742,-32,-421,-14448,5844,2120,395,467,202
1775935545.179796,6528,-4244,16216,986,94,-489,-14408,6428,1676,268,283,22
1775935545.180678,6172,-5080,15812,1194,148,-304,-13932,7024,1892,22,232,-36
1775935545.211999,5772,-5948,15700,1463,-570,-307,-13036,8116,2176,-78,873,-456
1775935545.241659,5092,-7512,15504,1805,-1121,-345,-12700,9624,1788,-165,1306,-894
1775935545.269561,4116,-10672,15096,1871,-2346,409,-12416,12596,1020,-692,2688,-877
1775935545.299829,3800,-13400,14140,1576,-2473,904,-11104,15236,920,-919,2937,-387
1775935545.3006458,3512,-14916,13228,1668,-2186,1077,-8900,16336,-204,-1119,2707,-330
1775935545.329983,3364,-17120,13088,2623,-2288,1475,-8208,18088,-2608,-2026,2705,-907
1775935545.359591,3864,-19576,13424,3987,3988,1278,-8016,20620,-1488,-3277,-3765,-393
1775935545.38976,5372,-17532,13724,4611,8700,-161,-9132,18644,-804,-2956,-8580,-415
1775935545.3906949,6284,-16484,15532,5039,9625,-467,-13344,17748,-2196,-3050,-9627,-668
1775935545.421054,6736,-14324,16964,4112,8734,1301,-17392,16160,-460,-3853,-8004,825
1775935545.449692,7892,-11792,17036,2631,2249,3081,-16336,13616,-172,-3740,-1101,1141
1775935545.479885,7880,-8672,17744,2824,4812,3924,-17388,9856,-1924,-4877,-3737,2244
1775935545.481159,9712,-3356,18620,3061,4676,5442,-18592,5384,1124,-6220,-3111,2745
1775935545.509561,8752,688,17824,3005,-4523,4911,-15160,1960,5564,-4746,5639,-50
1775935545.5412989,7064,5484,17276,3595,4499,651,-13784,-2184,8372,-2533,-4459,-309
1775935545.570643,9016,8884,17244,3003,8053,-2456,-17544,-5496,8576,-2,-8113,-541
1775935545.5720818,13000,13192,16024,1415,-5003,-4535,-18312,-10392,6584,3994,4665,-3946
1775935545.60046,10456,13964,16696,1528,-16127,-5359,-16200,-11848,3380,5600,14763,-7492
1775935545.630361,6868,13704,17556,3809,-7003,-5164,-17220,-11608,3080,3107,5239,-6681
1775935545.65964,6640,12884,17712,4897,6573,-3679,-19428,-10316,4728,-112,-7561,-3017
1775935545.719978,9044,11528,16756,4394,2406,-1832,-19060,-8872,5524,-783,-2465,-2877
1775935545.720831,7268,8680,16552,3052,-10468,-584,-17692,-5520,6772,300,10262,-4608
1775935545.749791,4276,6380,17680,2333,-8007,-982,-15488,-2932,7740,745,7512,-3524
1775935545.750613,4488,4756,18004,2421,148,-1777,-15912,-1660,6800,520,-454,-1774
1775935545.782151,5860,4016,17116,1946,-22,-1321,-16928,-968,5688,449,148,-1223
1775935545.782284,6156,2512,16852,1333,-3371,-394,-16052,164,4068,375,3665,-1165
1775935545.8409421,4956,1372,17188,1850,-3140,585,-15032,1356,3752,-802,3428,-971
1775935545.8422568,4536,324,16688,2267,627,868,-14252,2456,5144,-1584,-239,-158
1775935545.87088,5612,372,16556,2435,1876,146,-13800,2520,5644,-1196,-1535,-335
1775935545.874433,6184,608,16616,2242,-725,-510,-15352,2092,4864,-334,855,-1210
1775935545.90045,5936,-172,16952,1564,-2087,-273,-16240,2876,4748,37,2263,-897
1775935545.9318159,6660,56,17360,862,-688,-600,-16024,2728,4772,556,965,-121
1775935545.9615328,8296,104,17004,281,-1250,-1187,-17260,2348,3636,1440,1577,-182
1775935545.962445,8864,160,17480,-742,-4330,-648,-19116,2172,2116,1861,4881,156
1775935546.020978,8928,28,18364,-1893,-5667,657,-20272,2364,2112,1568,6578,1413
1775935546.0227258,9432,180,18284,-3149,-3929,1711,-20988,2060,2056,1293,5336,3511
1775935546.052535,10192,200,18576,-4577,-3202,2861,-21216,1868,1584,1109,5225,5478
1775935546.109675,10908,876,18432,-5819,-4293,3884,-21436,1256,1844,1114,6697,6737
1775935546.110611,10536,960,17668,-7506,-5682,4851,-21724,836,1960,1440,8507,8251
1775935546.112573,9760,396,16692,-9361,-6202,5952,-19248,1068,1688,1676,9645,10192
