timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935636.861302,6500,-6964,16600,-1565,593,127,-15752,8948,1380,1146,384,2613
1775935636.893145,6016,-7424,17160,-2362,725,761,-16500,9504,1800,1053,490,3657
1775935636.980065,4952,-7284,16660,-3210,109,1538,-14600,9820,3224,970,1425,4540
1775935636.980761,4236,-8496,16188,-3655,2629,225,-12000,11092,4968,2079,-1211,4944
1775935636.983053,4340,-9088,15512,-4025,2022,-2362,-10268,11736,6160,4471,-1207,3716
1775935636.9831412,4180,-9328,14648,-4404,-919,-5384,-9568,11816,5692,7510,1292,1632
1775935637.041121,4716,-10580,13928,-4505,-6277,-8155,-8300,12656,4368,10384,5829,-1194
1775935637.042089,5644,-10372,13040,-4607,-9816,-11064,-8804,11576,3188,13268,8606,-3552
1775935637.042183,6656,-9936,12028,-5023,-11994,-13509,-8792,10272,1104,15658,10175,-5016
1775935637.101433,7996,-10740,9416,-5563,-15237,-15436,-7040,10136,-1276,17859,13039,-6465
1775935637.129955,8952,-9852,5924,-6347,-17820,-17663,-4608,7672,-3556,20407,15049,-7627
1775935637.131289,11096,-7212,1860,-6812,-9424,-20569,-3384,3068,-8404,22211,6161,-6396
1775935637.13293,15272,-4060,300,-5381,-6435,-21518,-2744,-1768,-14672,21820,3184,-7359
1775935637.1614132,17548,-968,-440,-841,-11651,-20865,164,-5920,-20672,19259,7672,-12241
1775935637.161528,19748,1544,2712,9239,-4903,-18576,-196,-9888,-29864,10857,-1035,-17478
1775935637.19012,22800,4808,7248,25094,4822,-9910,-8812,-15628,-32768,-6266,-10822,-23491
1775935637.1910331,26044,6632,9412,32767,-1172,7566,-21824,-21316,-32768,-27789,-3497,-27533
1775935637.2197099,22484,8852,12588,32767,-531,24643,-26928,-26088,-29488,-32768,-2608,-25482
1775935637.249883,15524,11192,16276,32767,8165,32767,-26996,-29972,-12016,-32768,-8802,-20123
1775935637.280428,10060,13124,20208,32767,22920,32767,-25992,-31136,4384,-32768,-21181,-11215
1775935637.281595,4744,9628,23276,32767,30262,32767,-30572,-21484,27396,-32768,-25743,-47
1775935637.3108978,-2260,9184,27052,25324,26978,32767,-24300,-8860,32767,-32768,-19872,10367
1775935637.3398771,-3628,5788,26348,15168,9321,32239,-11784,-260,32767,-32768,-3517,7472
