timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935531.470732,9576,596,15516,972,274,8,-16620,1192,896,-133,224,341
1775935531.499609,9508,836,15616,823,-5,57,-16308,960,1108,-38,525,410
1775935531.5005949,9448,1016,15708,873,82,-135,-15860,708,1180,97,402,299
1775935531.529648,9292,776,15416,1073,117,-412,-15736,1008,1132,181,283,18
1775935531.5611799,9028,412,15572,1242,586,-553,-15912,1328,956,126,-293,-93
1775935531.5612211,9216,780,16052,1470,1295,-601,-16136,1048,1176,4,-1012,-99
1775935531.590537,9092,620,16056,1483,1482,-725,-16396,1384,1680,72,-1208,-135
1775935531.620488,9260,196,15936,1139,621,-839,-16640,1728,1836,432,-281,-135
1775935531.649652,9280,-148,15936,831,-564,-853,-16300,1972,1172,773,875,-203
1775935531.6505878,8888,-724,16180,1125,-781,-703,-15844,2480,516,465,1048,-466
1775935531.679595,8564,-1788,16500,1779,-1065,-285,-15732,3512,732,-211,1311,-828
1775935531.711205,7576,-4300,16760,2369,-2802,233,-14872,6228,900,-789,3007,-1511
1775935531.739744,6132,-6840,17388,3804,-1990,496,-13264,8908,280,-1942,1931,-2292
1775935531.74064,5236,-9340,17968,6230,1976,913,-13144,11360,-228,-4097,-2262,-2981
1775935531.769517,5072,-14064,17308,7725,4175,1872,-13752,15580,-528,-5949,-4352,-3096
1775935531.799528,5604,-16960,16268,7639,5779,3146,-14936,18260,-1780,-7105,-5605,-1874
1775935531.8296452,6000,-17636,15264,6642,8597,4687,-14868,18684,-2228,-8056,-7767,564
1775935531.859738,7048,-16436,13944,5084,6977,5834,-13820,17168,-1608,-7870,-5602,1971
1775935531.8607569,9416,-11980,15284,3809,2961,6439,-16332,12848,-1940,-7222,-1324,2184
1775935531.890832,10856,-10524,14608,3120,302,7273,-16640,10976,-3960,-7246,2290,2331
1775935531.9223738,10800,-4420,16840,3784,-733,7920,-16220,5224,-1464,-8081,2493,1962
1775935531.9509618,11344,964,17224,4014,2227,5871,-18076,1436,3680,-6767,-975,1503
1775935531.9510798,13580,8592,13340,552,-449,3796,-22228,-5996,6948,-2718,2059,2544
1775935531.979611,15244,13304,12732,-4922,-13013,1392,-19936,-11216,6644,3663,14670,2269
1775935532.009581,12396,14340,12728,-7418,-17705,-1468,-14608,-12604,4340,7831,18703,1496
1775935532.069751,9272,15476,13764,-5703,-8139,-4504,-11192,-13928,3248,8205,8159,1109
1775935532.070993,10032,15972,13716,-1670,7660,-7099,-11932,-15120,52,6383,-8295,731
1775935532.07182,12928,14124,12868,1860,6846,-6211,-15576,-13696,-3260,3638,-7344,-1988
1775935532.099564,13076,13376,14808,3420,-6481,-2805,-19312,-12328,-1592,1377,5978,-5069
1775935532.1303701,11508,11980,16192,2993,-9523,-788,-21616,-10024,1932,355,9091,-4346
1775935532.1606212,11020,9120,16092,1315,-6877,-131,-20260,-6868,3012,555,7005,-1891
1775935532.1614761,10876,6748,16048,40,-6832,-572,-18696,-4412,3752,1681,7073,-1127
1775935532.190484,11268,5548,14692,-1897,-7616,-1207,-19372,-3704,2720,3402,8094,-70
1775935532.2205849,11780,4692,13916,-3460,-8201,-1064,-17360,-3808,-884,4171,8907,1082
1775935532.2496839,10728,3192,13312,-2778,-6044,-108,-14584,-2756,-3644,2757,6896,1671
1775935532.2506611,11004,1712,13144,-580,-1501,345,-12904,-1200,-3712,656,2182,1304
1775935532.279451,11672,780,12780,1361,559,16,-13308,-276,-2988,-367,-179,116
1775935532.312621,12180,108,12800,2119,363,-104,-15328,500,-3212,-704,-127,-641
1775935532.339623,12256,-488,13056,1710,-1727,448,-16960,1200,-2628,-707,2168,-604
1775935532.340616,12364,-496,13632,788,-2074,548,-17168,1372,-1600,-179,2626,147
1775935532.369513,12292,-176,13540,-43,-313,-50,-16684,1152,-1852,574,900,1003
1775935532.3994932,12472,-76,13196,-241,1368,-193,-15980,640,-3744,616,-675,1553
1775935532.42963,12360,-364,12736,248,129,781,-15472,644,-4980,-320,677,1316
1775935532.43055,12136,-588,12960,950,-1371,1714,-15420,948,-4168,-1348,2186,804
1775935532.4896588,12036,-324,13216,1204,-828,2174,-16028,876,-3076,-1916,1715,980
1775935532.4905338,11816,-32,13148,1089,11,2227,-15792,784,-2292,-1974,932,1383
1775935532.520297,11944,524,13564,1113,34,2062,-15576,164,-2100,-1832,863,1274
1775935532.520679,12236,1224,14004,1064,203,2095,-17276,-428,-2212,-1880,720,1347
1775935532.5492952,12500,2012,14100,461,68,2724,-18344,-992,-1956,-1998,1152,2192
