timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936555.103629,5660,-10368,9008,2915,-828,-399,-6080,10572,-3616,-841,811,-1760
1775936555.103746,3932,-9992,7400,5217,-356,-478,-1984,9744,-4040,-2199,-76,-3547
1775936555.133367,716,-8496,4500,9733,5263,-1858,6732,7992,-2448,-4225,-6776,-6468
1775936555.133497,2444,-7820,3808,18320,4762,-5868,15072,6048,-2960,-6045,-8417,-15821
1775936555.163015,4664,-5016,5472,30085,-4344,-11414,14108,316,-4048,-7589,-3059,-31033
1775936555.252518,5548,-2284,11356,32767,-3783,-15683,-6524,-3232,1408,-8666,-6443,-32768
1775936555.2542322,9456,-4468,21572,32767,10050,-15417,-32768,1692,6012,-9263,-19622,-32768
1775936555.282901,13512,-2124,27852,24490,9273,-9503,-32768,4552,10324,-7261,-14653,-21057
1775936555.28301,14896,-6300,32767,11980,4016,-6480,-32768,12396,14120,-1781,-6918,-10761
1775936555.317703,14172,-5100,32767,-5766,-1362,-3912,-32768,13112,20648,7341,2342,3584
1775936555.3183181,13180,-4720,31952,-22995,-9810,128,-32768,8420,13052,14971,14679,17301
1775936555.3404381,9720,-2816,22064,-30927,-9605,4155,-27688,1412,4104,16426,16600,25811
1775936555.371548,7084,-1312,13864,-30657,-5444,7548,-11100,-2772,-3336,13075,13263,28461
1775936555.373706,3436,-3144,6140,-23830,-6986,10411,4544,-1312,-8312,6811,14080,23864
1775936555.373811,-1040,-4744,-904,-12233,-3095,10127,21152,1580,-8120,-425,7924,15321
1775936555.400828,-4808,-7680,-5756,3592,5784,3152,32767,5608,-5592,-4841,-5190,1052
1775936555.4316978,-3448,-6228,-5640,22152,7805,-8678,32767,2684,-500,-6338,-12755,-19817
1775936555.461815,-616,-172,-640,32767,-8595,-18688,25116,-6956,2984,-5376,-1688,-32768
1775936555.491721,3808,-2096,11012,32767,-7783,-26309,-7020,-6212,7532,-2969,-6405,-32768
1775936555.493458,10824,-1352,25488,32767,7442,-26641,-32768,28,17036,1384,-19456,-32768
1775936555.524292,20208,3056,32767,13063,5109,-20786,-32768,1816,16468,8984,-11049,-18949
1775936555.733484,25088,-1736,32767,-7599,-12375,-10861,-32768,6144,5200,14890,11989,-1700
1775936555.733521,21456,-2736,32592,-21127,-10475,-1238,-32768,3716,-1484,14984,14386,14980
1775936555.762421,15420,-2480,25080,-27041,-1250,5132,-32768,992,-1700,12419,8041,25465
1775936555.762568,9140,-908,18028,-29045,3750,8608,-21072,-1252,1048,10424,4267,30224
1775936555.762599,4492,80,12404,-29280,8754,8652,-9248,-2660,3572,10041,-510,31734
1775936555.790793,3484,-556,7856,-26785,9717,5920,1260,-1848,2308,10610,-2451,28392
1775936555.791519,1524,-2508,2984,-21443,5415,1582,10724,432,188,11403,-197,20421
1775936555.8202748,544,-4208,-740,-11737,6377,-5162,22712,2592,-2052,10824,-4651,9088
1775936555.8225,4340,-9816,-2688,5062,2527,-15314,32767,6116,-10880,9424,-6102,-11126
1775936555.881585,4540,-4860,-1580,24996,-3955,-21894,24336,-2868,-14204,3555,-5103,-32544
1775936555.884844,8240,-1068,5564,32767,-4720,-24063,2344,-9080,-9076,-2489,-7377,-32768
1775936555.912483,12880,-456,15352,32767,-4986,-22346,-25952,-6760,628,-4747,-7009,-32768
1775936555.91252,14332,-3580,23604,28096,-5659,-17874,-32768,3156,9276,-1279,-3285,-32456
1775936555.914203,15960,888,30276,6824,-1018,-12341,-32768,5032,16556,6639,-2372,-10852
1775936555.942723,18340,-1992,32004,-13106,2050,-8630,-32768,6620,11484,15048,-809,7804
1775936555.9428952,18324,100,29028,-25442,3009,-5641,-32768,888,5436,19722,1367,19518
1775936555.975122,15648,144,23464,-32356,1623,-1691,-32768,-2556,-24,20807,4786,26797
1775936555.9752488,12956,-696,19272,-32768,776,2832,-27080,-3768,-1888,19026,7142,31435
1775936555.975345,8668,664,14828,-32768,7130,6353,-17116,-5924,-1020,16433,1721,32767
1775936556.002742,11064,-376,13788,-32768,5256,6086,-8224,-4200,-2464,14816,3286,32689
1775936556.0343091,11608,-4712,10384,-28161,-6222,4548,-4448,864,-4712,14011,13005,24357
1775936556.0344472,10060,-6372,6276,-23499,-6954,2984,-2340,2524,-7672,12596,12124,19639
1775936556.0671082,8872,-7112,4488,-18725,-3501,2323,-824,3696,-10016,9927,7874,16390
1775936556.067222,8864,-8148,3544,-13381,-3080,2686,68,5008,-11488,6420,6694,12358
1775936556.180467,9540,-9048,3320,-8138,-4072,2898,240,6504,-11404,3273,6739,7987
1775936556.181273,10248,-9788,4352,-3533,-3370,1989,-932,7800,-10540,1281,4947,3971
1775936556.1832588,9636,-10192,4624,-460,-3105,1128,-3888,8612,-8764,161,3874,1154
1775936556.1832929,9608,-9824,5464,1215,-1866,551,-5308,8400,-8316,-475,2344,-180
1775936556.211505,9356,-9620,5888,2275,-1468,328,-7512,8736,-6696,-937,1635,-999
1775936556.2115898,9724,-10412,6648,2276,-861,26,-7864,9588,-6768,-762,1062,-979
1775936556.241782,10060,-11260,6976,2898,-937,-151,-7664,10376,-7700,-1026,1015,-1622
