timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775935437.329397,4604,-3060,9944,14105,-20703,-6822,5092,2548,-1476,106,16561,-19985
1775935437.330436,5192,-3196,12884,22539,-12287,-11284,-4700,944,-4388,-2257,5260,-26727
1775935437.331501,7104,-6136,20568,25004,12550,-8210,-28152,4808,-4356,-8894,-18527,-19941
1775935437.3595169,12656,-6236,29056,16347,27205,630,-32768,9744,6496,-12460,-28242,-4248
1775935437.4228501,15372,-5824,32767,-1978,13673,7707,-32768,12928,17000,-5998,-10074,10701
1775935437.422963,12600,-4760,32767,-21745,4549,11996,-32768,10304,19936,2985,3030,26716
1775935437.423,9680,-2616,32767,-32768,7878,13213,-32768,2960,18860,10381,2589,32767
1775935437.4504929,9536,992,25220,-32768,12301,13028,-31956,-6896,11008,15491,237,32767
1775935437.480573,8472,852,15620,-32768,958,15204,-17604,-11032,3264,16719,12555,32767
1775935437.539753,5044,404,7964,-32768,-14764,19403,-3908,-11656,408,13879,28190,32767
1775935437.540443,1388,-1616,2136,-32768,-17793,21574,7700,-8420,-536,9160,30151,32767
1775935437.542262,-1416,-4140,-812,-32768,-14876,20646,16976,-3504,-2072,4404,25293,32767
1775935437.599533,-3656,-7176,-864,-20378,-14438,16878,29720,2940,-3676,-399,22613,22431
1775935437.600677,-8324,-13048,-5824,-244,-23658,9326,32767,11024,-3832,-4767,25454,-839
1775935437.629462,-10448,-10512,-5056,22684,-20162,-4676,32767,7352,108,-6727,14624,-25981
1775935437.631178,-7180,-4060,-736,32767,-14303,-16392,30852,-3856,2680,-8245,3303,-32768
1775935437.663293,2740,2324,6412,32767,-11613,-25525,17184,-15616,4220,-8719,-3862,-32768
1775935437.689454,6952,2248,11512,32767,-2755,-31354,-6248,-23752,-2600,-10858,-15612,-32768
1775935437.691099,7176,8480,16548,32767,20944,-20197,-32768,-27288,-5688,-22916,-32768,-32768
1775935437.7199879,8820,-908,25044,32767,28593,-1734,-32768,-10440,5100,-32768,-32768,-32768
1775935437.7500732,6688,-3772,32767,32767,24585,9323,-32768,3388,24056,-32768,-28445,-23556
1775935437.780056,4672,-4232,32767,19091,13314,11475,-32768,15816,32767,-20861,-12802,-4500
1775935437.809484,2788,-5780,32767,-7639,-9948,5748,-32768,18972,32767,1902,13217,7972
1775935437.811417,1824,-2724,32767,-25556,-11947,2239,-32768,9680,29920,15067,17028,20245
1775935437.839156,4180,-2756,30776,-32768,292,1148,-32064,4096,16508,19439,6262,29967
1775935437.8707032,6280,-616,24524,-32768,11317,1232,-26908,-2232,8872,20752,-3285,32767
1775935437.900464,7516,1792,18128,-32768,5034,3431,-20464,-6960,4552,21088,4223,32767
1775935437.902842,5456,1656,13228,-32768,-10999,7560,-10900,-7956,2128,19227,20711,32767
1775935437.95954,2460,-1008,8696,-32768,-18518,11304,-788,-5176,-844,14411,27557,31800
1775935437.963022,504,-5320,5044,-29267,-12186,12923,7096,-84,-4992,8114,20226,28304
1775935437.9895968,-304,-5108,3924,-18768,-12474,13915,13508,1432,-6640,1211,19483,20030
1775935437.991316,-1616,-8376,3160,-3798,-19985,12552,23564,6620,-6252,-5563,23544,4995
1775935438.054246,-3684,-8148,1252,13724,-24630,5826,28760,6792,-2372,-9705,23023,-14162
1775935438.054285,-3432,-5548,3760,28513,-14861,-3902,21252,2560,524,-11384,8613,-28560
1775935438.080627,-1636,-4776,8540,32767,-5639,-10789,10416,-1012,2296,-13398,-3879,-32768
1775935438.0807402,1420,-1576,8856,32767,-1203,-14665,-68,-6848,6036,-14515,-9986,-32768
1775935438.109472,4764,-752,12548,32767,5751,-16983,-13140,-7080,6364,-13879,-17251,-32768
1775935438.170789,6208,-1212,18932,32767,8032,-14583,-22828,-4648,7328,-14728,-18509,-32768
1775935438.19949,6756,-3180,25036,32767,16006,-9855,-32768,1264,10116,-15904,-24081,-31416
