timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936205.010849,-11248,-9840,6744,98,-252,-451,3912,12640,10512,833,776,667
1775936205.011847,-11136,-9908,6948,235,-190,-747,4300,12732,10496,985,623,385
1775936205.040638,-11032,-9816,6904,550,-501,-930,3872,12592,10060,989,872,-22
1775936205.070664,-10800,-9772,6792,667,-452,-819,3172,12504,9648,782,753,-4
1775936205.100768,-10800,-9732,6920,627,72,-879,3404,12524,10276,835,269,122
1775936205.101888,-10740,-9760,7004,604,-140,-1062,3432,12652,10492,1014,451,-25
1775936205.130847,-10772,-9728,7156,516,-108,-1140,2932,12456,9976,1112,438,3
1775936205.163152,-10664,-9744,7164,465,-100,-830,2720,12456,9696,905,480,191
1775936205.192013,-10456,-9820,7064,488,-10,-703,3092,12540,9868,777,387,267
1775936205.1920798,-10676,-9760,7136,577,-289,-839,3420,12664,10084,877,655,45
1775936205.220764,-10556,-9944,6820,591,-285,-1072,3196,12620,9824,1025,571,-74
1775936205.25071,-10348,-9832,6880,570,-165,-808,2684,12416,9132,834,523,146
1775936205.28093,-10060,-9772,6792,598,-181,-248,2524,12356,8696,367,671,417
1775936205.282552,-9964,-9572,6436,696,-181,1,3196,12112,8872,101,695,482
1775936205.310753,-9752,-9276,6280,989,130,175,3448,11568,8060,-236,360,412
1775936205.340808,-9304,-8984,5644,1694,-212,890,3552,10832,6524,-1233,783,120
1775936205.370868,-8736,-8448,5524,3003,-1849,2529,3432,9712,4456,-3147,2521,-510
1775936205.3718662,-7128,-8008,4360,5291,-3973,5140,4244,8228,972,-6371,4648,-1529
1775936205.4012039,-5792,-7172,3140,9551,-6506,8598,6212,6172,-3188,-11415,7215,-3835
1775936205.430772,-4748,-6336,676,16388,-8259,12450,9720,3100,-7728,-18428,8352,-7774
1775936205.4624698,-6356,-4924,-1272,25136,-7962,16033,13800,-324,-7092,-26455,7226,-12861
1775936205.462569,-10608,-2964,-168,32767,-9748,18817,14796,-3216,148,-32768,8046,-19194
1775936205.492079,-14480,-2408,2804,32767,-12731,19244,13416,-3696,10308,-32768,9765,-25254
1775936205.521989,-16384,68,5780,32767,-15328,15255,10412,-3692,22792,-32768,10625,-30791
1775936205.550854,-16196,2464,10336,32767,-7359,6259,5236,-2812,32300,-29270,846,-32655
1775936205.581034,-16468,4712,16756,32767,-5147,-2397,-5688,-1068,32767,-19353,-2172,-32336
1775936205.582041,-15188,6344,20108,28869,-1539,-8432,-13528,-404,32767,-9396,-5116,-27066
1775936205.610794,-13444,7792,21048,20353,-279,-10823,-14872,-1280,31520,-2564,-5048,-21183
1775936205.6409101,-11072,7708,20376,15182,28,-10167,-14648,-2228,23016,-219,-4345,-16598
1775936205.671145,-9304,7004,20448,12493,-1235,-7161,-14880,-1784,19140,-967,-1912,-13142
1775936205.672896,-8368,5692,19688,9741,-1298,-4171,-14884,-180,18656,-1728,-720,-9322
1775936205.701714,-8184,4584,19168,6630,-1699,-1827,-14212,1088,18752,-1730,696,-5666
1775936205.730706,-8572,4204,17584,3378,-990,-674,-11256,1680,19536,-789,787,-2207
1775936205.762487,-9424,3776,16668,1466,-183,-911,-7464,1940,19148,460,351,-652
1775936205.762547,-9900,2920,15912,503,-26,-1090,-6476,2472,17836,1096,401,66
1775936205.791658,-9844,2556,15076,-409,42,-660,-5936,2484,17060,1272,585,1079
1775936205.85103,-9876,2836,14224,-1019,95,-283,-4784,1964,16484,1318,726,1793
1775936205.8523462,-9948,2940,13496,-1401,655,-211,-3740,1868,16480,1444,296,2259
1775936205.853903,-10796,3116,12956,-1440,405,-156,-2228,1540,16492,1456,604,2227
1775936205.8817852,-10664,2888,12500,-944,39,-371,-1620,1684,16320,1356,738,1597
1775936205.910801,-10136,2368,12104,-893,808,-651,-2460,2072,15932,1489,-116,1633
1775936205.940928,-10232,2400,11964,-1049,1397,-610,-2240,1844,15176,1486,-632,1950
1775936205.941926,-10884,2756,12144,-512,387,-37,-1088,1556,14988,786,442,1535
1775936205.970819,-10912,2808,12264,396,-103,277,-1120,1780,15740,79,719,850
1775936206.000768,-10736,2264,12360,533,281,6,-2276,2352,16496,176,273,699
1775936206.031011,-10600,2156,12156,80,871,-279,-2408,2348,16384,615,-282,1080
1775936206.03197,-10844,2556,12236,250,1000,-572,-1288,2080,16064,729,-450,810
1775936206.062259,-10784,2432,12420,677,1040,-665,-1804,2112,15952,519,-615,429
1775936206.091765,-10692,2288,12536,817,679,-460,-2460,2212,16088,333,-292,322
1775936206.121919,-10624,2396,12788,803,592,-452,-2460,2296,16556,346,-130,321
1775936206.121998,-10548,2324,12720,702,535,-551,-2508,2412,16468,506,-73,347
1775936206.150848,-10556,2272,12736,632,654,-686,-2520,2272,16196,618,-224,329
1775936206.1807091,-10532,2212,12640,549,901,-628,-2740,2272,16060,605,-473,545
1775936206.210936,-10744,2152,12632,624,276,-210,-2544,2288,15664,310,243,534
1775936206.215155,-10812,2108,12536,916,93,4,-1780,2404,16068,-29,434,318
