timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936042.800428,-9968,-12360,3464,830,-74,63,5660,14072,6852,0,609,373
1775936042.801364,-9900,-12440,3240,808,-28,-37,6344,14080,6656,72,541,367
1775936042.831671,-9852,-12480,3132,1044,35,-279,6620,14048,6416,107,361,32
1775936042.861595,-9728,-12460,3096,1229,34,-378,6052,14012,6272,63,300,-140
1775936042.861682,-9720,-12496,3036,1226,-76,-171,5808,14048,6400,-62,459,-78
1775936042.891593,-9996,-12340,3244,1125,-30,-168,6000,14136,6840,-8,437,45
1775936042.920332,-9924,-12260,3192,1151,235,-515,6460,13868,6928,236,104,-100
1775936042.950328,-9448,-12180,3376,1200,443,-740,5576,13712,6248,357,-147,-192
1775936042.951379,-9116,-12036,3416,1116,486,-347,4592,13456,5612,39,-104,143
1775936042.9802299,-9104,-11852,3500,1022,124,248,4732,13400,5728,-350,429,379
1775936043.010598,-8820,-11768,3672,798,292,754,4220,13244,5712,-611,404,883
1775936043.040444,-8708,-11412,3496,523,395,1380,3824,12840,5496,-958,481,1505
1775936043.0413618,-8424,-11384,3620,205,582,2300,3504,12524,5016,-1514,583,2321
1775936043.072015,-8400,-11060,3488,-118,1071,3382,3484,12188,4788,-2263,440,3287
1775936043.1002991,-8144,-10528,3568,-352,148,5232,2360,11448,3600,-3562,1800,4235
1775936043.220441,-7200,-9864,3500,-834,309,8168,16,10040,1860,-5708,2351,6308
1775936043.2215009,-5600,-8632,3472,-1882,390,12484,-2868,8136,-188,-8573,3506,9471
1775936043.2229419,-4768,-7036,3256,-3446,1757,18506,-4816,5140,-2068,-12668,3734,14498
1775936043.224541,-5420,-5236,3136,-4244,-316,25938,-2692,2040,-1940,-17954,7614,18514
1775936043.251647,-6148,-2908,1696,-3973,-408,32495,-1428,-1744,-220,-23396,9003,21852
1775936043.251668,-11800,-1468,1908,-4764,1884,32767,3152,-3220,8100,-27567,8220,26132
1775936043.252803,-17200,-956,2092,-3977,-1325,32767,13776,-1360,18944,-28112,11248,24819
1775936043.28036,-23024,-2000,2204,-3188,871,30663,23200,4980,32767,-22156,7015,20377
1775936043.340513,-28136,-2856,1996,-3257,2129,15221,29908,10540,32767,-9714,2541,12356
1775936043.3415082,-28660,-4736,1680,-2734,2726,1766,27180,11512,32320,587,-983,4813
1775936043.343341,-25044,-4952,816,-546,-702,-3333,20124,9080,19884,3593,836,-619
1775936043.371433,-19752,-6208,432,958,-1876,-3202,13688,8748,12908,2646,1661,-2021
1775936043.400321,-15808,-5532,-20,1385,-1720,-2609,11236,7732,11444,1943,1468,-1929
1775936043.43168,-13888,-4192,-192,1232,325,-3143,10632,6024,10388,2262,-646,-1530
1775936043.43177,-13856,-3000,164,1591,2093,-3292,10332,4876,9816,1993,-2415,-1444
1775936043.4617999,-14496,-2296,948,2195,918,-2403,9372,4420,10372,1014,-1115,-1778
1775936043.491306,-13952,-2180,1228,2247,661,-1486,7880,4484,10976,302,-718,-1372
1775936043.520563,-14168,-2364,2000,1710,1214,-703,7172,4888,11776,-54,-1007,-345
1775936043.5214899,-14540,-2608,2092,1217,939,-126,8404,5320,12228,-227,-494,247
1775936043.550199,-15416,-2664,2136,1447,237,14,9752,5504,13008,-353,186,-59
1775936043.580279,-15532,-2732,2044,1527,102,-359,9612,5720,13728,-115,174,-354
1775936043.610419,-15680,-2988,1912,1329,850,-809,9528,5904,13584,313,-627,-215
1775936043.611454,-15460,-3232,1840,1214,319,-869,9624,5944,12808,463,-27,-329
1775936043.640204,-15144,-3356,1164,1190,125,-722,9552,5840,12020,366,147,-272
1775936043.670186,-14892,-3260,1480,1220,540,-759,9724,5912,12068,315,-281,-195
1775936043.7003362,-14928,-3308,1400,1281,473,-750,9480,5840,12144,309,-183,-254
1775936043.701337,-14760,-3276,1544,1275,244,-599,9240,5740,11868,179,59,-238
1775936043.731776,-14868,-3264,1748,1235,411,-355,9044,5720,11960,25,-25,10
1775936043.762793,-14736,-3168,1744,1154,385,-106,8896,5636,11884,-108,70,176
1775936043.791611,-15028,-2924,1616,1174,176,95,9612,5580,12284,-291,331,175
1775936043.791627,-15204,-3068,1604,1245,257,-107,9620,5704,12852,-162,167,65
1775936043.820222,-15648,-3128,1704,1114,58,-225,9836,5872,13104,17,337,57
1775936043.850236,-15656,-3292,1380,1066,-4,-479,10428,6044,13260,261,351,-60
