timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936246.891194,-12400,-5384,-6396,10164,3267,4198,14212,5532,6940,-9085,-3486,-4018
1775936246.892193,-14508,-4236,-4260,8664,4627,3105,12624,5828,12068,-7482,-4812,-2998
1775936246.921055,-18056,-2720,-1892,5373,2002,1273,11008,6244,19900,-3808,-2073,-2001
1775936246.922034,-20000,-984,756,-567,-778,-2377,8052,6880,28072,2935,946,-1
1775936246.950963,-19936,-316,2132,-9796,-1061,-8152,4256,6624,32767,13027,1579,4400
1775936246.9811132,-19708,76,1800,-21014,-4116,-14453,4840,3748,32767,25101,5416,9207
1775936247.042984,-17524,1700,-1952,-30733,-11580,-18695,8916,-2692,25940,32767,13366,12737
1775936247.043057,-14672,676,-7448,-32768,-13649,-21570,20628,-6556,15380,32767,15459,13771
1775936247.072437,-10756,-676,-13612,-31649,-8791,-26842,29424,-8140,4864,32767,8897,9596
1775936247.072513,-5192,-3664,-20724,-26307,2301,-31627,26776,-8356,-10028,32767,-3790,5803
1775936247.131136,400,-8900,-24696,-18024,1271,-23758,21792,-6344,-32768,29509,-1956,3289
1775936247.1326709,10448,-8904,-28864,-6071,-3641,-6431,20312,-6724,-32768,8554,4008,1683
1775936247.134218,13340,-10720,-29392,6724,-651,9824,21516,-4992,-32768,-11390,2207,658
1775936247.191303,9260,-7972,-27248,19440,3516,20220,25872,-7672,-32768,-27559,-1705,-3043
1775936247.192157,2572,-3048,-22980,30097,5380,27683,23452,-12992,-27672,-32768,-3505,-7230
1775936247.221208,-5444,2592,-16592,32767,10545,32625,19244,-16412,-6188,-32768,-8958,-7607
1775936247.2222111,-16156,4292,-7664,32767,16741,31808,17684,-11080,20252,-32768,-15726,-5273
1775936247.250983,-26112,5120,-400,27783,14268,25002,17584,-2976,32767,-32768,-12700,-4022
1775936247.2810938,-32488,5096,4500,17580,5427,13012,15752,4856,32767,-20615,-4974,-4626
1775936247.3112051,-32480,4408,7068,5085,1235,-724,10680,7532,32767,-1550,-1570,-3064
1775936247.312021,-27952,2980,7084,-6276,-990,-10762,7744,6320,32767,13229,532,58
1775936247.372478,-22552,912,4052,-14910,-6052,-16840,7648,3824,32767,23663,5704,2361
1775936247.372492,-16480,-72,-1216,-22147,-12692,-20266,8480,76,23184,31314,12651,4605
1775936247.403527,-11832,-92,-7336,-28551,-13465,-23474,13212,-4256,15384,32767,13765,7812
1775936247.403615,-8520,-1764,-13792,-30854,-10209,-27459,22144,-7008,4680,32767,10120,8371
1775936247.4310348,-3260,-3204,-18908,-26903,3405,-31468,25456,-8500,-10348,32767,-5022,6723
1775936247.4610891,-1584,-4624,-21316,-19887,11859,-30202,22240,-8112,-22024,32767,-13545,4173
1775936247.4955761,1260,-6432,-22812,-12737,2774,-21728,18800,-5528,-30368,24506,-3893,553
1775936247.52119,5264,-7836,-23868,-4438,-4632,-7038,15652,-5044,-32768,8659,4972,-257
1775936247.522499,10008,-8236,-25020,5657,-5029,10104,15920,-5392,-32768,-10785,6796,536
1775936247.5510662,7492,-5668,-23996,15420,130,21137,20344,-7648,-32768,-25575,2521,-268
1775936247.5811222,2428,-3520,-21656,23727,-1606,28659,20572,-10332,-25948,-32768,4422,-3370
1775936247.6111,-1680,-1116,-18692,30476,-905,32767,19832,-13100,-15556,-32768,3461,-5893
1775936247.61217,-5236,2760,-14440,32767,10301,32767,17372,-15780,-2848,-32768,-8093,-4937
1775936247.642602,-13904,3152,-9840,32759,18460,32767,18724,-11448,15032,-32768,-15791,-2167
1775936247.7024488,-22864,2364,-4840,28687,8758,29076,21224,-3412,32767,-32768,-7081,-4155
1775936247.702467,-27680,3180,-972,22615,1517,17473,22056,2444,32767,-26703,-1025,-7446
1775936247.731361,-27356,2436,2688,14997,3670,4085,14368,5804,32767,-11529,-4842,-7856
1775936247.7322161,-26736,2332,5032,6008,4674,-4782,7984,6388,32767,603,-5866,-5081
1775936247.76104,-22792,460,4816,-4049,-1746,-10375,3932,6788,32767,11662,931,-1657
1775936247.821117,-19164,-444,2140,-13919,-6923,-14627,4848,4680,28940,21307,6776,2565
1775936247.822376,-14552,-632,-2532,-21880,-10497,-18205,8404,808,21372,29261,10905,6181
1775936247.851268,-10520,-1604,-7888,-27205,-8828,-21706,13364,-2784,11260,32767,9511,9011
1775936247.852264,-7160,-2624,-11580,-27167,-7830,-21753,18336,-6260,-5992,32767,7983,9656
1775936247.88113,-4904,-4432,-17344,-20569,-7859,-15577,23108,-5248,-20956,25524,8739,7163
1775936247.911296,-2244,-6132,-19888,-11583,-9357,-7643,24740,-2444,-24056,14092,10061,3680
1775936247.912308,-2296,-8400,-19608,-3595,-6531,-2888,24484,1592,-19708,5388,6736,544
1775936247.9414668,-4128,-7488,-18376,2115,-2657,-883,22604,2220,-13744,181,2444,-1882
1775936247.973293,-6004,-6204,-16296,5150,-1721,1165,19068,2148,-8792,-3309,1486,-2978
1775936248.002243,-7204,-5104,-14160,6414,1450,2676,17344,2020,-5440,-5568,-1396,-2271
1775936248.002259,-9316,-4624,-12344,7498,2430,4122,17540,2332,-1880,-7438,-2204,-2140
1775936248.0309298,-10840,-4452,-10600,8229,624,5024,16888,3056,2004,-8386,-343,-2728
