timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936363.651704,-1016,-4276,1904,-26555,2150,27542,-13124,-2172,556,-6644,9638,32767
1775936363.65324,-5932,-3052,700,-32768,344,32767,-5616,-5924,6280,-7580,14065,32767
1775936363.681345,-13456,1572,-3180,-32768,-8037,32767,7848,-11008,16428,-7448,23884,32767
1775936363.711575,-20544,-16,-7556,-32768,-10157,32767,23748,-7436,26260,-4217,24865,32767
1775936363.742707,-25528,1204,-16044,-32768,15106,18788,32767,-5276,31884,6405,-2793,32767
1775936363.742798,-31768,-4508,-18648,-30655,15322,954,32767,1952,19520,16069,-7465,30015
1775936363.802521,-28408,-6916,-23852,-16197,-5916,-6931,32767,4048,6688,16015,8159,8359
1775936363.802592,-21900,-9136,-26296,-3037,-6908,-13527,32767,4656,-2120,13843,4570,-5899
1775936363.831466,-17336,-8156,-23084,7888,-634,-17272,32767,2780,-5400,9834,-4151,-14941
1775936363.8323998,-14020,-7216,-19296,15048,2474,-19323,32767,2296,-1056,7034,-9032,-21005
1775936363.861302,-11604,-5352,-14724,18378,3873,-21863,23884,900,2612,7145,-11519,-24560
1775936363.891428,-8940,-4004,-10388,18208,5003,-22678,13240,-288,2356,7871,-12951,-24406
1775936363.9214551,-6072,-3208,-6184,15723,7720,-20476,2568,-56,1448,7035,-14424,-20279
1775936363.922511,-3380,-3180,-2768,10211,7364,-15019,-7308,1436,220,5795,-11674,-12880
1775936363.9512498,-104,-3804,-592,2024,6988,-7881,-14088,2772,-2408,4860,-8082,-2557
1775936363.981387,1388,-2816,560,-6234,7332,-128,-13200,1792,-3708,3452,-5142,8321
1775936364.011317,1788,-2196,-156,-12406,6107,6367,-9764,40,-3924,1885,-1409,16404
1775936364.043086,268,-1412,-2520,-17715,5663,11911,-6300,-2148,-3036,555,1155,23536
1775936364.043154,-2572,-808,-5264,-22546,6542,16211,80,-3972,-660,-144,2122,29923
1775936364.07319,-5352,-604,-8764,-25641,8074,17210,9956,-4808,1892,858,1422,32767
1775936364.102257,-10588,-2796,-13460,-26296,7836,15309,23728,-2500,4148,2818,1418,32514
1775936364.131294,-15188,-2820,-18332,-22166,3278,10440,32767,-1472,4644,4719,4100,25188
1775936364.132351,-18956,-3192,-23220,-14922,2035,4055,32767,-48,3884,5642,2546,15634
1775936364.1625972,-21172,-4648,-26052,-5218,977,-3106,32767,1716,1944,5906,149,3519
1775936364.191139,-20684,-4420,-26856,4938,-3687,-9446,32767,1184,1644,5602,1173,-9329
1775936364.221411,-18488,-4908,-25300,12970,-5108,-15339,32767,536,1344,5905,-286,-19246
1775936364.2224588,-15344,-4412,-23388,19130,-2758,-20651,32767,-1404,520,6492,-4914,-26455
1775936364.2517061,-12392,-4032,-20772,24106,-741,-25203,32696,-3420,488,7034,-8569,-32361
1775936364.2812119,-9456,-1192,-16640,27056,2773,-28123,22888,-6892,884,7316,-13386,-32768
1775936364.311247,-6584,-176,-11908,27143,3183,-28023,12112,-7396,1156,7027,-13707,-32768
1775936364.342659,-2720,-1944,-8140,24524,-978,-24886,1728,-4696,-1956,6323,-8462,-32103
1775936364.342741,408,-4144,-5336,19469,-1795,-19837,-5196,-888,-5204,5305,-5808,-25496
1775936364.3725388,2208,-5620,-3652,13395,347,-13706,-8500,2008,-6932,3703,-5228,-16769
1775936364.4021618,2972,-6000,-2732,7595,1081,-7526,-7640,3460,-6984,2030,-3329,-8683
1775936364.431427,2648,-6852,-3368,2957,1860,-3037,-4364,4708,-6640,1030,-2311,-2322
1775936364.4323509,736,-7916,-4620,-646,2207,871,-580,5800,-6424,-90,-1025,2787
1775936364.46124,-524,-8852,-6124,-2763,1790,3335,4644,6692,-5520,-718,222,5604
1775936364.491179,-2556,-9632,-7632,-3730,2259,4468,8236,7356,-5064,-1162,216,7097
1775936364.521261,-4152,-10464,-8952,-4266,2054,5456,11528,8080,-4536,-1607,695,8012
1775936364.522232,-6016,-11376,-10572,-4238,1926,5771,14904,8992,-3480,-1855,875,8073
1775936364.5512068,-6588,-11548,-11248,-3233,1225,4932,18264,9344,-3340,-1694,1185,6613
1775936364.581117,-7404,-12012,-12068,-1674,927,3650,19612,9676,-3264,-1610,945,4568
1775936364.6113899,-7584,-12236,-12092,47,144,2461,19532,9932,-3204,-1567,1096,2281
1775936364.612407,-7500,-11936,-11912,1325,-662,1314,18536,10012,-2380,-1233,1332,459
1775936364.641672,-6992,-11728,-11140,1837,-514,135,16484,9740,-2232,-633,827,-526
1775936364.67253,-6192,-11452,-10688,1787,120,-686,14908,9640,-2740,8,80,-713
1775936364.703063,-5408,-11252,-10428,1657,111,-1198,14548,9196,-3244,536,-23,-910
1775936364.70309,-4832,-10988,-10276,1814,435,-1471,13772,8528,-4684,558,-368,-1100
1775936364.731275,-4592,-10600,-10420,2239,423,-930,13520,8056,-5652,-113,-391,-1149
1775936364.761156,-4696,-10484,-10772,2574,549,-259,13936,8108,-5236,-842,-428,-1020
1775936364.791172,-4876,-10664,-10600,3055,254,-49,14460,8216,-4592,-1241,-160,-1355
