timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936123.5309691,-11896,-8956,3188,-5199,5140,-5046,1688,11996,14512,7155,-4576,3979
1775936123.5318909,-12600,-7744,4472,-10573,3189,-4823,-520,10220,13684,10316,-1452,7936
1775936123.563822,-11740,-5752,3624,-14806,-3207,-1335,-948,6620,8596,10544,6305,11502
1775936123.5919092,-10660,-5460,2100,-17002,-6679,4533,584,4888,3904,7381,11250,15496
1775936123.6218271,-9152,-5428,-972,-17868,-6849,9378,4788,3868,3072,4063,12517,18737
1775936123.621897,-8540,-5248,-3376,-18433,-2520,11578,7544,3116,2984,2199,8904,21571
1775936123.651962,-9184,-4396,-4128,-19060,-965,13659,8152,1632,2656,753,8083,23611
1775936123.680686,-10044,-3292,-4996,-19234,-2555,16599,9744,164,2936,-1383,10363,24852
1775936123.710902,-11456,-2748,-6388,-18785,-580,18115,14432,-308,4704,-3025,8591,25905
1775936123.711964,-13276,-2812,-6872,-16964,1519,17817,18092,140,5580,-4071,6244,24756
1775936123.74064,-14096,-1884,-6920,-14028,162,17469,19688,-244,6192,-5383,6997,21780
1775936123.770566,-14640,-2124,-8440,-11354,-643,17149,20068,392,6620,-6611,7188,19267
1775936123.800537,-14960,-2048,-9576,-9033,2010,15784,21752,424,6016,-7063,3909,17406
1775936123.830753,-15132,-1580,-10264,-5519,3525,14892,23532,-216,3936,-8597,1496,14528
1775936123.831836,-14856,-400,-12432,-1151,5621,14567,24272,-1484,2640,-11088,-1257,11333
1775936123.862118,-15972,-780,-11880,3624,7606,14703,26284,-1384,3132,-14311,-4088,8083
1775936123.891683,-16184,-700,-11408,8483,7103,13656,26964,-792,5780,-16194,-4889,3495
1775936123.9220312,-16732,-788,-10588,12524,5428,11921,25376,-176,7928,-16966,-4271,-1138
1775936123.922096,-15828,-264,-10096,15243,5415,9966,23196,-916,7704,-16999,-5089,-4429
1775936123.9506528,-14332,396,-9660,17431,5288,9365,19424,-2344,5200,-17783,-5470,-6513
1775936123.981174,-14200,-52,-9648,18970,7353,10071,19316,-2108,5228,-19441,-7616,-6744
1775936124.010706,-15920,-1172,-9112,20978,9249,9399,23036,-416,8680,-20254,-9947,-8254
1775936124.011746,-16868,-1692,-8160,23294,7657,7275,23172,608,11408,-19724,-9250,-11801
1775936124.040599,-17260,-1152,-7640,24809,6558,4599,21632,180,12800,-18331,-9049,-14688
1775936124.070598,-17744,-1024,-6728,25522,4875,2042,20716,440,14352,-16521,-8115,-17146
