timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936289.4910982,-14000,-700,10000,7578,-1142,7650,2652,5216,18948,-9969,2285,-1337
1775936289.492217,-15528,-468,10564,6978,1937,5186,3240,5808,21592,-7902,-1313,-1304
1775936289.5210319,-17360,196,11056,6523,1387,2272,5628,5940,24672,-5217,-1380,-2678
1775936289.550899,-20132,228,12272,6180,-907,-1537,6628,6996,28404,-1559,-289,-5142
1775936289.581114,-22064,-124,12776,5097,-5459,-7432,8824,8568,32767,4471,2718,-8679
1775936289.582077,-24876,-1076,14256,3141,-8237,-15721,10384,9664,32767,12301,4507,-12353
1775936289.61109,-25848,44,14048,1207,-13412,-25483,13568,7204,32767,21894,7692,-17511
1775936289.641611,-26456,-432,14400,-96,-14012,-32768,15496,5160,32767,31942,5813,-22854
1775936289.6725178,-27616,3404,13044,-2719,-15700,-32768,15632,-3008,32767,32767,4855,-28475
1775936289.702473,-23212,5908,11612,-6714,-19086,-32768,11376,-13656,32767,32767,6309,-32277
1775936289.702537,-12800,4460,11644,-9320,-18898,-32768,392,-18860,21828,32767,5864,-32311
1775936289.73101,-3552,748,11296,-10169,-17301,-32768,-9764,-17056,1124,32767,5807,-28288
1775936289.76115,4876,292,9392,-9866,-14766,-32768,-15704,-13716,-10596,32767,5399,-21850
1775936289.791347,11036,-444,8348,-9414,-7998,-32768,-19908,-9584,-16372,32767,1088,-14492
1775936289.7923992,12720,-2928,8312,-9203,-3878,-27186,-22200,-4264,-19968,27888,-4,-6962
1775936289.821151,12604,-4648,8544,-8881,1520,-15089,-21080,-180,-20432,17368,-2630,753
1775936289.851128,11104,-6004,9380,-7289,3215,-4505,-16728,2772,-17324,7856,-2031,5512
1775936289.88122,8436,-7484,9552,-4607,4454,2781,-11340,5636,-12100,294,-2158,7559
1775936289.882197,5848,-9176,9716,-1863,4930,6708,-7900,8428,-6632,-4425,-2238,7508
1775936289.911027,2904,-10920,9492,216,5284,8197,-5052,10992,-2268,-6805,-2594,6741
1775936289.9429429,344,-11696,10316,2156,4052,8272,-2324,12684,1700,-7845,-1734,4807
1775936289.9724002,-924,-12196,10840,4225,2031,6803,-1600,13948,4128,-7636,-468,1803
1775936289.972417,-1676,-13296,11648,5659,815,5067,-2888,15468,5956,-6936,-28,-633
1775936290.002141,-2220,-13576,12328,5883,-102,3238,-4468,16288,7360,-5463,441,-2007
1775936290.031096,-2232,-13660,12660,5061,-272,1590,-6136,16508,7608,-3673,381,-2255
1775936290.060936,-1784,-13268,13428,3941,-530,367,-7304,16196,7332,-1974,606,-2092
1775936290.09122,-1008,-13048,13480,3074,-778,-194,-7916,15528,4944,-1050,805,-1731
1775936290.0922282,-608,-12640,12980,2789,414,122,-7852,14728,3544,-1277,-245,-991
1775936290.12096,-736,-11976,12816,2559,219,517,-7312,14300,4692,-1435,131,-666
1775936290.151029,-1072,-11524,12732,1940,176,193,-7356,14080,5860,-805,222,-346
1775936290.1811578,-884,-11612,12988,1136,0,-191,-7744,14132,5620,3,443,20
1775936290.1822238,-720,-11664,13084,512,119,-349,-7744,14108,5340,496,387,503
1775936290.242411,-376,-11740,12480,8,381,-398,-7740,13880,3876,798,202,967
1775936290.242474,-52,-11744,12176,-147,875,-162,-7040,13712,3224,616,-171,1319
1775936290.27245,-188,-11944,11864,84,865,122,-6184,13748,3212,266,-138,1314
1775936290.272512,-540,-11952,11852,590,326,184,-5772,14048,3428,-64,332,775
1775936290.3020642,-544,-12096,12276,1107,-342,205,-6000,13968,3260,-278,877,167
1775936290.3311,-384,-12092,11988,1394,5,346,-6564,14044,3492,-598,467,133
1775936290.332204,-420,-11884,11864,1377,296,498,-7124,13912,3360,-730,218,320
1775936290.360963,-256,-11632,12040,1216,635,731,-6836,13692,3788,-855,10,632
1775936290.391684,-936,-11796,12320,1267,692,713,-6036,14084,4720,-856,-57,586
