timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936283.4609332,-10592,-6124,5992,9676,-2352,14755,2080,7104,7592,-16853,4471,575
1775936283.491313,-11032,-5364,6608,10559,-1089,16783,2872,6216,8924,-19106,3485,1277
1775936283.49222,-12052,-4052,7056,11463,-685,17679,3876,5500,12472,-20374,3210,1121
1775936283.52123,-12496,-3076,6640,11801,-2055,17684,3816,4796,13804,-20405,4504,469
1775936283.5509472,-14104,-2816,7500,12098,-164,17518,3956,4932,15916,-20591,2450,699
1775936283.581027,-17472,-3560,8996,11769,1283,16607,5352,7088,20132,-19859,772,907
1775936283.61119,-25156,-4580,11888,10813,4032,12845,11520,11540,32276,-16391,-3195,256
1775936283.612279,-32768,-1780,10164,9130,-5228,2050,27484,14072,32767,-5907,4366,-6848
1775936283.641067,-32768,-3300,12272,7873,-10207,-21602,32767,16976,32767,14565,3880,-20129
1775936283.672566,-32768,-3536,11092,6453,-6937,-32768,32767,8904,32767,32767,-4616,-31747
1775936283.702401,-32768,2820,8360,4354,-8778,-32768,26860,-9548,32767,32767,-6353,-32768
1775936283.702446,-25952,7916,5188,2782,-13194,-32768,15424,-26744,32767,32767,-4392,-32768
1775936283.762472,-12176,8548,10180,2810,-20708,-32768,1824,-30880,15216,32767,3342,-32768
1775936283.763463,1576,7640,8748,3050,-24173,-32768,-9136,-30068,-1736,32767,7694,-32768
1775936283.791339,10004,4476,9004,2916,-17678,-32768,-21636,-23492,-15472,32767,3521,-32768
1775936283.792456,14944,1576,7540,10,-14555,-32768,-30940,-14480,-23984,32767,4928,-25363
1775936283.822366,17744,356,7604,-3319,-5946,-25644,-31704,-8252,-25648,23306,1347,-11374
1775936283.851006,16152,-1924,8700,-6022,2069,-10178,-29124,-2860,-23792,11658,-2533,1318
1775936283.8812149,13224,-4084,9860,-6910,5490,1984,-21360,1048,-17264,2146,-2842,9348
1775936283.882271,9952,-7272,9500,-6154,5733,9556,-13788,4972,-12108,-4347,-1550,12828
1775936283.91308,5828,-10076,8820,-4384,7538,13661,-7856,8260,-7644,-8780,-2699,14036
1775936283.9410949,2480,-11748,9216,-2018,7065,15866,-3368,10708,-3436,-11802,-2187,13094
1775936283.972785,596,-12404,9884,1085,5185,15857,-596,12364,1188,-13430,-949,10027
1775936284.002361,-1692,-13168,10584,3795,1669,14533,-548,14268,4000,-13550,1758,6084
1775936284.00245,-2104,-14048,10364,5256,-124,12577,-1620,15648,6092,-12611,2628,3507
1775936284.032136,-2184,-13872,11000,5431,-346,10347,-3344,15860,6492,-10919,2338,2084
1775936284.060986,-2832,-13060,11620,5314,-423,9205,-4636,15136,5824,-9925,2165,1615
1775936284.1212668,-2652,-12404,11896,5227,-810,8989,-5236,14396,5628,-9690,2533,1446
1775936284.1222699,-2760,-11936,12396,5291,-2170,9313,-5656,14000,5572,-9831,3914,1212
1775936284.1232991,-2232,-11388,12464,5286,-2994,9714,-6528,13336,5292,-10118,4785,1176
1775936284.18126,-2508,-11112,12208,4796,-2455,10413,-7412,13152,5520,-10447,4429,2131
1775936284.182243,-2932,-11220,12068,3589,-152,10852,-7336,13384,6560,-10306,2588,4019
1775936284.1841862,-3076,-11556,11612,2187,1188,11083,-6440,13444,7184,-9754,1487,5705
1775936284.212169,-4760,-11300,11976,1179,1723,11334,-5112,13708,7796,-9462,1415,6690
1775936284.240902,-5212,-11396,11944,524,1557,11459,-4272,13908,8484,-9161,1639,7231
1775936284.273272,-5820,-11204,11904,-5,3569,10740,-3132,13740,9440,-8434,-401,7755
1775936284.302289,-6264,-10968,12168,-94,2986,9982,-2500,13816,9764,-7741,103,7275
1775936284.302356,-6300,-10904,11884,75,1139,9629,-2904,13464,8680,-7384,1782,6474
1775936284.332173,-6772,-10496,11720,335,-927,10327,-3012,13084,8424,-7943,3842,6074
