timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775936253.3111959,-11436,1224,-10288,-30658,-15588,-19200,16380,-8116,3768,32767,17248,11279
1775936253.3124962,-4812,-3408,-18444,-26221,-8972,-16085,25472,-7300,-17032,29305,10675,11193
1775936253.342771,620,-7536,-24532,-15586,-1944,-11048,29360,-4112,-32768,18269,2383,7205
1775936253.373333,3900,-10176,-28236,-2835,-1993,-2445,30488,-1996,-32768,4075,2647,1389
1775936253.403852,4324,-9912,-28608,9715,-1236,5592,30180,-2236,-32768,-9887,1304,-4262
1775936253.403915,3256,-7040,-25700,20539,3144,11952,26676,-5024,-31216,-21471,-3225,-8402
1775936253.4337301,-2428,-2580,-19664,27491,11682,16229,21528,-7796,-16528,-30056,-12202,-9244
1775936253.461668,-12164,1384,-11444,29182,15576,18817,17864,-7016,6196,-32768,-16089,-8329
1775936253.491967,-22952,3820,-2000,24168,12749,16360,12380,-952,32767,-28470,-12895,-6048
1775936253.493876,-30916,5272,7112,11669,4498,8456,5844,5708,32767,-13658,-4109,-2462
1775936253.52405,-30464,5300,11052,-4412,-2637,-3075,2420,7704,32767,6280,3387,2349
1775936253.5535538,-25704,4444,8960,-17544,-7220,-12426,4052,3064,32767,21852,8218,6549
1775936253.581055,-17360,1736,380,-25199,-13491,-15850,8508,-1828,21916,29813,15106,9227
1775936253.611238,-8528,-1992,-10876,-27366,-15369,-14394,15856,-4464,-1924,30089,17610,11266
1775936253.612449,-1404,-7052,-21636,-22529,-9832,-10869,27560,-3416,-23820,23431,12306,10613
1775936253.6424499,3172,-12076,-29696,-10193,-3232,-5627,32767,-752,-32768,10950,4346,5154
1775936253.6727989,5004,-13228,-32768,6257,878,1749,32767,-732,-32768,-5048,-949,-2986
1775936253.7022982,3208,-9268,-28900,21226,3094,9687,32184,-4188,-32768,-20009,-3966,-10296
1775936253.702369,-5076,-2640,-19528,29865,9801,14661,23336,-7696,-13980,-29810,-11736,-12543
1775936253.730985,-20496,3576,-5708,29916,12066,16048,15044,-5156,22024,-31622,-15050,-10946
1775936253.761122,-31032,8156,7444,18157,3954,9936,3020,2696,32767,-18775,-4794,-6987
1775936253.791283,-32224,8584,13928,-2313,-698,-3272,-4332,6852,32767,5130,1156,1138
1775936253.7921789,-24496,5716,10064,-19185,-6062,-13511,444,1404,32767,23873,7366,7737
1775936253.8210518,-11140,-324,-3116,-24549,-8421,-14899,9656,-2916,6288,28366,10366,10651
1775936253.881147,-1568,-6976,-17744,-20792,-5968,-10741,21532,-2544,-22448,22083,8677,10364
