timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775274135.8718295,-44,-15076,-5856,1250,993,-31,7112,12732,-7280,-254,-502,285
1775274135.8723428,-96,-15168,-5864,1170,386,386,7404,12892,-7192,-505,156,416
1775274135.873333,-228,-15232,-5836,1148,438,486,7704,12928,-6936,-601,150,524
1775274135.8748975,-428,-15224,-6068,1124,561,526,8092,12992,-6756,-592,52,555
1775274135.9316173,-744,-15112,-5980,1266,282,508,8412,12976,-6564,-619,295,373
1775274135.932207,-576,-15036,-6112,1363,520,262,8496,12928,-6504,-551,-69,219
1775274135.9337199,-600,-15372,-6020,1457,1186,-69,8352,13100,-6472,-398,-754,156
1775274135.9917822,-432,-15884,-6144,1291,1820,-281,7924,13652,-6672,-197,-1372,351
1775274135.9925444,-140,-16280,-6548,933,2543,-532,8256,13932,-7116,181,-2111,710
1775274136.0517688,-84,-16448,-7412,612,4046,-964,8840,13768,-7812,536,-3558,1155
1775274136.0523477,-332,-16652,-8000,504,4972,-1169,9848,13988,-8128,700,-4431,1366
1775274136.0536668,-900,-16800,-8500,1020,4168,-1499,12416,14012,-8220,748,-3857,472
1775274136.111616,-1208,-16928,-9192,3206,2728,-2474,15552,13844,-8844,355,-3056,-2255
1775274136.1127815,-1604,-16592,-9336,7007,1533,-3640,16808,13140,-10464,-693,-2927,-6329
1775274136.1719217,-164,-15800,-8520,11753,4344,-5537,16672,12180,-9988,-2402,-6930,-10330
1775274136.1724253,1024,-14900,-5800,16679,6459,-7497,14180,11040,-8972,-3895,-10238,-14815
1775274136.1740158,3720,-11852,-2128,21552,9407,-10188,9800,7872,-6664,-4907,-14600,-19381
1775274136.2317116,5824,-6608,6712,23293,9792,-11355,-10536,4560,728,-5531,-14571,-21224
1775274136.232315,9152,-5924,12440,9259,8763,-8635,-32768,8796,12256,538,-10626,-8813
1775274136.2335298,8540,-5392,13688,-22500,-3657,1957,-32768,6804,12404,12537,8634,20064
1775274136.291841,11072,4944,10504,-32768,-7948,19151,-32768,-17548,4104,17079,21885,32767
1775274136.2928987,9424,10780,3272,-32768,-6085,30854,-22852,-32768,1632,15852,25095,32767
1775274136.3523262,4180,11796,-7740,-32768,-5002,32767,1380,-32768,2636,13831,25989,32767
1775274136.411591,-964,6340,-18816,-32768,6405,32767,29468,-32768,-2420,12233,13598,32767
1775274136.4122934,-8108,1352,-29100,-32768,20938,22728,32767,-23980,-10756,12884,-4419,32767
1775274136.413606,-12660,-2680,-32768,-32768,4769,15424,32767,-11908,-15320,8660,6295,32767
1775274136.4144428,-12296,-3816,-32768,-17875,976,7863,32767,-5224,-13996,4373,4535,19646
1775274136.4158652,-11664,-3332,-30764,-5050,806,2928,32767,-2908,-11700,936,1398,6743
1775274136.4715333,-9408,-2644,-26072,3302,332,-1,32767,-2392,-9144,-1561,-292,-1635
1775274136.4724927,-7432,-2176,-22016,7881,46,-1878,27916,-2068,-6572,-2568,-1210,-6341
1775274136.5315735,-4996,-2540,-18456,9121,-1348,-3289,20564,-1120,-4728,-2064,-348,-8405
1775274136.5321732,-3092,-2548,-16896,8367,-3255,-4044,16336,-912,-5012,-712,1383,-8670
1775274136.533494,-1456,-2536,-16268,6950,-3255,-4788,14272,-1196,-6332,658,1391,-7930
1775274136.5916014,760,-1700,-15504,5771,-4563,-4973,12884,-2132,-7920,1596,2948,-7497
1775274136.5926206,3172,-1116,-15528,4485,-9076,-4679,10620,-3216,-9940,2534,7618,-7490
