timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775247999.8596342,-13892,-2828,7620,891,189,-181,4160,6700,14896,93,253,252
1775247999.8602414,-13980,-2752,7708,946,-83,-207,4144,6544,14684,165,524,120
1775247999.8614247,-14028,-2772,7732,1014,312,-153,4056,6512,14496,22,141,191
1775247999.920078,-13868,-2696,7540,1092,457,-93,4072,6440,14640,-96,-33,227
1775247999.92019,-13880,-2704,7572,1067,250,-82,4124,6440,14732,-93,188,180
1775247999.921611,-13868,-2816,7516,1067,115,-116,4144,6372,14692,-24,304,141
1775247999.9794843,-13968,-2552,7496,1002,203,-132,4124,6400,14632,-4,205,177
1775247999.981217,-13932,-2760,7400,1042,221,-194,4432,6520,14724,26,201,141
1775247999.982415,-13768,-2812,7472,1122,213,-312,4440,6524,14604,64,174,2
1775248000.0395172,-13952,-2808,7468,1244,160,-306,3984,6348,14380,12,221,-93
1775248000.0405345,-13896,-2836,7544,1224,599,-113,3884,6412,14400,-199,-210,149
1775248000.0996819,-14136,-2824,7416,1209,260,12,4472,6476,14828,-233,189,105
1775248000.1002235,-14036,-2852,7164,1142,-301,-232,4824,6596,14856,70,689,-104
1775248000.101543,-13764,-2868,7060,1144,-475,-328,4332,6516,14124,149,844,-194
1775248000.1595137,-13720,-2768,6712,1017,521,36,3752,6300,13556,-182,-78,399
1775248000.160172,-13488,-2480,6396,830,1360,485,4192,5724,13444,-507,-723,988
1775248000.1614938,-13544,-1508,5340,638,116,865,5444,4604,13476,-565,675,998
1775248000.2195003,-16472,76,2232,830,555,756,10920,3000,14920,-569,12,889
1775248000.2203724,-20612,2188,-1112,3754,6000,-2525,25948,1344,18232,-135,-6562,-1855
1775248000.2798204,-23332,3592,-4988,14124,871,-11734,32767,-1640,18832,1827,-4996,-17211
1775248000.2803745,-24428,6968,-7696,30592,-5229,-23371,32767,-10504,17160,1872,-5091,-32768
1775248000.2817492,-21512,12436,-5352,32767,-8428,-31427,32767,-24148,13216,-1363,-7174,-32768
1775248000.3397572,-21664,11152,-424,32767,5432,-32297,20600,-28488,11784,-9769,-23125,-32768
1775248000.3402686,-16520,12736,1936,32767,23961,-26487,5752,-28952,20724,-19137,-32768,-32768
1775248000.341776,-10360,11196,7996,32767,10716,-21890,-2268,-23416,28356,-20185,-25342,-32768
1775248000.3996563,-7992,12084,14400,32767,-5151,-22305,-11116,-21700,25628,-15115,-9437,-32768
1775248000.4006536,-7980,11336,21744,32767,8,-20299,-22216,-18680,21428,-15045,-13754,-32768
1775248000.4594915,-6248,9164,24720,32767,8892,-13641,-31712,-10800,25976,-16820,-19185,-32768
1775248000.4602292,-5412,5820,26272,32767,1593,-8508,-32768,-2232,29420,-12625,-8344,-30484
1775248000.4615755,-6016,3268,26836,20326,-3853,-4145,-32768,3188,25256,-7560,-66,-18399
1775248000.5198264,-6828,1304,25324,9733,-1696,-242,-28136,6024,23160,-4766,557,-7158
1775248000.5207202,-8104,628,22584,1113,-379,2079,-21400,6512,22992,-1727,1341,1357
1775248000.579651,-9420,436,19200,-5143,-289,2925,-13184,5772,21524,1263,2517,6779
1775248000.5804224,-10448,636,15884,-7964,-170,2947,-6324,4488,18420,2882,2857,9016
1775248000.5815868,-11176,524,13184,-8158,1723,2717,-1408,3696,15588,2908,980,9540
1775248000.6398244,-11756,784,10820,-7120,2499,2846,1120,2924,14628,2102,106,8968
1775248000.6403804,-12396,452,9812,-5629,2073,3032,2796,3036,13692,1104,362,7702
1775248000.6415558,-13016,192,8828,-3952,1793,3655,3624,3248,13484,-341,444,6639
1775248000.7000954,-13904,-220,8376,-2600,1776,4035,4508,3960,14992,-1385,292,5739
1775248000.7005837,-14496,-352,8588,-1518,1445,3636,5080,4420,16420,-1683,334,4621
1775248000.7597697,-14780,-112,8528,-878,1016,2741,5136,4508,17484,-1265,486,3444
1775248000.8197691,-14680,508,8928,-194,946,1491,4876,3900,17724,-649,108,2224
1775248000.8203495,-14528,816,9468,585,520,331,4724,3792,17712,-143,92,832
1775248000.8212345,-14256,376,9588,1368,565,-686,3924,4052,17296,209,-331,-366
1775248000.8222778,-14032,-16,9552,1796,874,-1386,2956,4388,16764,479,-845,-945
1775248000.8237474,-13312,72,9484,1813,122,-1427,1756,4216,15876,596,-112,-1216
1775248000.8797252,-13348,584,9584,1620,-1148,-817,1084,3604,15520,319,1252,-1021
1775248000.939841,-13132,372,9740,1553,-939,-312,1624,3860,15604,-77,1140,-652
1775248000.940278,-12744,16,9936,1955,-515,-453,2244,4100,15648,-247,637,-931
1775248000.9414291,-12700,144,10024,2472,64,-579,1616,4116,15336,-466,-52,-1262
1775248000.9425554,-12732,80,10140,2620,384,-390,616,4024,15476,-783,-262,-1171
1775248000.9996555,-12724,240,10132,2154,-145,113,244,4144,16080,-834,469,-673
1775248001.0002584,-13148,104,10300,1557,-812,399,552,4380,16628,-626,1247,-229
1775248001.001427,-12948,356,10628,1135,-845,350,772,4132,16720,-335,1300,36
1775248001.0596561,-12696,184,10648,1062,-416,156,788,4260,16312,-175,866,162
1775248001.0601811,-12692,164,10436,957,-398,68,848,4312,16072,-74,856,165
1775248001.1197915,-12760,44,10204,907,-644,164,728,4280,15988,-79,1147,240
1775248001.120285,-12680,40,10232,833,-1143,299,936,4244,15428,-95,1693,195
1775248001.1214583,-12564,200,10068,872,-1266,697,872,3848,15148,-447,1845,344
1775248001.1793954,-12248,360,10252,1220,-885,987,1036,3820,14936,-920,1467,359
1775248001.2396643,-12180,636,10284,1533,-463,1339,452,3504,15212,-1409,1130,427
1775248001.240142,-12360,524,10504,1578,-685,1776,-36,3744,15504,-1781,1434,502
1775248001.2410717,-12916,440,10700,1264,-406,1963,292,4028,16644,-1748,1273,970
1775248001.2422066,-13176,376,10616,784,-590,1772,700,4300,17556,-1274,1463,1202
1775248001.243472,-13348,424,10680,352,-509,1208,1392,4304,17500,-606,1302,1260
1775248001.2993596,-13056,812,10744,379,38,524,1468,3804,17092,-137,635,1003
1775248001.300275,-13148,1060,10772,584,383,202,820,3524,16732,-12,169,759
1775248001.359689,-13216,1160,10520,408,521,146,624,3380,17288,92,89,924
1775248001.3605285,-13468,1120,10540,113,-160,-6,1060,3688,17456,496,795,888
1775248001.3618712,-13516,932,10376,-93,-278,-321,1660,3652,17180,867,860,882
