timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775272395.8170989,-4744,-12768,-7712,1131,553,-180,11760,10864,-3632,-67,-107,204
1775272395.817551,-4772,-12808,-7836,1175,285,-110,11828,10996,-3740,-118,129,110
1775272395.8184845,-4572,-12848,-7976,1302,455,-116,11744,11064,-3976,-198,-95,77
1775272395.819518,-4536,-12984,-7932,1446,620,5,11548,11028,-4204,-420,-269,45
1775272395.8209302,-4404,-13064,-7852,1647,506,340,11568,11012,-4752,-806,-115,42
1775272395.8766732,-4176,-13020,-7800,2055,653,767,11440,10840,-4976,-1393,-193,1
1775272395.8775523,-4312,-12812,-7576,2390,1166,1422,10896,10732,-5008,-2150,-655,246
1775272395.936821,-5336,-12364,-7420,2520,1798,2582,10256,10264,-4800,-3231,-851,923
1775272395.9384696,-10780,-12064,-6980,2556,-2150,5044,13600,11048,408,-4687,4579,973
1775272395.9398453,-20988,-11136,-5052,1736,-19940,4414,23148,15260,23060,-1508,19602,-3411
1775272395.9969542,-21512,-10920,-996,-4620,-32768,-5116,19788,18032,32767,8764,32767,-7060
1775272395.998027,-20916,-6648,2244,-16622,-32768,-20075,12864,11760,32767,30291,32290,-5885
1775272396.057364,-15204,-3192,-520,-28589,-25707,-32173,12448,216,30436,32767,22924,-431
1775272396.0580754,-6428,-2884,-6100,-32768,-13539,-32768,14908,-8256,10620,32767,7857,2545
1775272396.0595734,9052,-9972,-16896,-30885,550,-32768,15520,-10112,-26296,32767,-8278,2210
1775272396.117585,25488,-14392,-28640,-17470,4251,-27350,2768,-10548,-32768,31794,-4484,735
1775272396.1180656,32767,-16420,-31904,-300,-2894,9357,-3616,-9280,-32768,-8262,6187,5842
1775272396.1194954,32767,-10556,-30904,19954,-1253,32767,6640,-19460,-32768,-32768,7518,7270
1775272396.177069,22188,196,-25824,32767,7653,32767,12696,-32768,-32768,-32768,49,6060
1775272396.1783235,2248,9364,-17728,32767,13735,32767,13768,-32768,-10600,-32768,-4625,5588
1775272396.2370443,-28720,11144,-2668,32767,8164,32767,22804,-28612,32767,-32768,-4574,7261
1775272396.237824,-32768,4336,15980,31843,-18794,32767,31352,10620,32767,-32768,22218,-7536
1775272396.2394223,-32768,8712,22280,2827,-18542,-3484,8140,20372,32767,4791,17048,-7908
1775272396.2969403,-32768,13656,23920,-28744,-931,-32768,240,-532,32767,32767,-1519,3588
1775272396.2978504,-30648,11752,11556,-32768,-16681,-32768,3256,-19464,32767,32767,14380,6857
1775272396.2992764,-10380,9060,-5420,-32768,-26502,-32768,14640,-32000,20108,32767,22409,10713
1775272396.3571088,13668,1596,-25248,-32768,8004,-32768,27424,-32768,-32768,32767,-17259,11387
1775272396.358039,32767,-10424,-32768,-28248,26638,-32768,6724,-24752,-32768,32767,-28215,6058
1775272396.4171712,32767,-15108,-32768,-8870,2522,-6586,756,-14392,-32768,10047,-1607,5100
1775272396.4769666,32767,-15512,-32768,12177,647,24273,10012,-12948,-32768,-26506,3212,5040
1775272396.4778895,29572,-7792,-32652,32767,12246,32767,17516,-24884,-32768,-32768,-6891,2769
1775272396.4786665,536,9688,-22104,32767,14587,32767,21856,-32768,-28576,-32768,-6929,-1721
1775272396.4802227,-32768,16408,-5648,32767,-7539,32767,32767,-32768,32767,-32768,15016,-7153
1775272396.5371795,-32768,12456,17116,32767,-25059,32767,22308,2376,32767,-32768,23913,-22125
1775272396.5968246,-32768,11660,32620,7554,-17158,-9508,-8056,19492,32767,7029,13700,-14476
1775272396.5976272,-32768,15132,32767,-27011,-7681,-32768,-14048,-1676,32767,32767,4532,-384
1775272396.598719,-22288,9264,15412,-32768,-18454,-32768,-7492,-18588,32767,32767,16539,8590
1775272396.5998435,5008,968,-9820,-32768,-7076,-32768,15164,-30652,-13164,32767,-4985,13996
1775272396.6011207,32024,-8812,-32768,-32768,24000,-32768,11444,-27388,-32768,32767,-27066,12188
1775272396.656846,32767,-17564,-32768,-13471,5293,-8061,3012,-14456,-32768,12446,-3297,8709
1775272396.6578903,32767,-17252,-32768,11813,2340,26284,13308,-15388,-32768,-28063,2148,6858
1775272396.7170708,32767,-7484,-32768,32767,8233,32767,20548,-30364,-32768,-32768,-2478,1707
1775272396.7768424,7252,12252,-26060,32767,20077,32767,21444,-32768,-32768,-32768,-13381,-1249
1775272396.7776523,-25280,19812,-8404,32767,2604,32767,19024,-32768,31592,-32768,9536,-5662
1775272396.7786775,-32768,16140,18008,32767,-26205,32767,16400,-12220,32767,-32768,29951,-13750
1775272396.7807121,-32768,15840,32767,11384,-18918,10684,-13552,18416,32767,-11647,18467,-6812
1775272396.8368988,-32768,21176,32767,-28724,1787,-27338,-17724,-444,32767,32767,-1880,9582
1775272396.8374197,-32768,17824,24236,-32768,-18960,-32768,-10920,-20080,32767,32767,20212,16486
1775272396.8389099,-13808,9628,1268,-32768,-32768,-32768,7996,-29888,29828,32767,32767,24089
1775272396.896919,7892,-124,-25524,-32768,-2401,-32768,32767,-32768,-30068,32767,-3924,26654
1775272396.8979602,21648,-16148,-32768,-30829,32767,-32768,32767,-18024,-32768,32767,-32768,14765
1775272396.8992941,32767,-20908,-32768,-1073,7216,-2951,22432,-8408,-32768,2055,-5732,2005
1775272396.9568346,32224,-17848,-32768,22351,-619,24422,21692,-9152,-32768,-31936,2800,-3203
1775272396.9579403,15708,-8452,-27120,32767,5904,32767,20492,-16796,-32768,-32768,-3210,-7335
