timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775273321.6718996,-3392,-14112,-6168,947,1272,324,10128,12380,-4260,-421,-668,796
1775273321.6728106,-3724,-14284,-6088,1243,739,521,10024,12612,-4484,-685,-125,522
1775273321.7322018,-3796,-14476,-6108,1422,-92,916,9936,12756,-4240,-1064,730,379
1775273321.791853,-4004,-14556,-6140,1506,89,1091,10188,12904,-3992,-1269,536,404
1775273321.7924206,-4448,-14508,-6204,1596,742,845,10588,13128,-2924,-1110,-180,445
1775273321.7934587,-4376,-14648,-6020,1578,243,181,11128,13400,-2172,-561,206,-49
1775273321.7946205,-4324,-14960,-5932,1541,-366,-794,10972,13592,-2312,290,556,-735
1775273321.7958639,-3928,-14560,-6060,1480,-1769,-1393,10472,12976,-3128,943,1795,-1379
1775273321.8518734,-3696,-14316,-6040,1508,-3840,-1343,9900,12680,-4048,1085,3829,-1971
1775273321.8529584,-3260,-14520,-5636,1429,172,-1572,8296,12736,-4468,895,-627,-789
1775273321.9117866,-2972,-13688,-5984,679,-121,-1031,8652,12016,-4400,933,378,-103
1775273321.912516,-2596,-13604,-5932,601,211,-791,9060,11764,-4988,761,172,220
1775273321.913624,-2124,-12524,-5984,671,-835,-377,8336,10808,-4852,534,1215,54
1775273321.9719388,-1392,-11704,-5536,17,-998,-92,6100,10000,-4080,676,1593,768
1775273321.972428,-388,-11320,-4948,-2366,-714,324,2340,10052,-2928,1726,1928,2999
1775273321.9735894,1084,-10484,-3960,-7512,-1307,1523,-4104,9056,-2384,3782,3729,7774
1775273322.0317812,1672,-7896,-3716,-15464,-819,5070,-9244,5380,-3344,5591,5338,16278
1775273322.0328598,552,-4372,-5000,-24642,-59,11287,-11116,-532,-3500,5825,7690,27332
1775273322.0920463,1132,-2116,-7120,-32768,1272,18373,-6720,-6752,-4852,5240,9449,32767
1775273322.0924404,540,-1576,-8932,-32768,10195,22428,2816,-10264,-6324,3960,2514,32767
1775273322.0937204,-1544,-1656,-10076,-32768,12281,24024,11468,-10860,-6504,2518,1206,32767
1775273322.1518092,-2544,-3728,-14472,-32768,7945,25540,15840,-9096,-6404,967,5885,32767
1775273322.1527853,-3724,-2968,-19436,-32768,12086,23851,24936,-9880,-7872,817,731,32767
1775273322.2119,-6808,-4200,-23216,-29215,10649,21723,32767,-7788,-12844,-1088,577,32767
1775273322.212461,-8404,-3964,-28040,-18396,4533,20691,32767,-6112,-15696,-5981,4271,28036
