timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775248349.9565156,1952,-8756,15056,1668,115,-30,-10432,11356,4600,-460,228,-287
1775248349.9572213,1972,-8592,15296,1688,569,-379,-10396,11284,4836,-227,-276,-376
1775248349.9584281,2172,-8636,15516,1695,220,-591,-11028,11200,4460,-43,-12,-560
1775248350.016661,2308,-8712,15620,1537,236,-430,-11616,11272,4236,-92,56,-337
1775248350.017306,2280,-8720,15488,1228,335,-256,-11532,11304,4488,-38,34,-11
1775248350.0766404,2324,-8672,15268,905,19,-328,-11144,11296,4676,230,385,141
1775248350.077197,2200,-8652,15220,802,-28,-469,-10660,11144,4160,400,407,144
1775248350.0784538,2356,-8628,15128,1073,113,-400,-10500,10976,3592,193,253,-18
1775248350.1365747,2212,-8784,15092,1368,342,-245,-10608,11148,3664,-153,22,-94
1775248350.1372807,2300,-8784,15032,1454,445,-201,-10648,11200,4184,-219,-71,-117
1775248350.1387773,2328,-8736,14908,1405,271,-332,-10728,11180,4116,-98,68,-210
1775248350.1966224,2268,-8700,15096,1414,409,-229,-10884,11072,3760,-179,-22,-106
1775248350.197226,2168,-8620,15192,1473,337,11,-10676,11028,3788,-412,54,-75
1775248350.2566497,2136,-8640,15116,1671,507,94,-10776,11008,4092,-601,-141,-116
1775248350.2573268,2008,-8592,15408,1685,892,67,-10932,11188,4472,-631,-502,-60
1775248350.2584722,2084,-8524,15424,1537,1229,44,-11124,11192,4568,-562,-823,172
1775248350.3165157,2016,-8712,15164,1341,1334,99,-10832,11276,4480,-499,-826,371
1775248350.3172297,1936,-8608,15076,1344,1164,170,-10632,11196,4220,-545,-681,389
1775248350.3184345,1996,-8372,15196,1370,287,317,-10596,10980,4384,-592,230,142
1775248350.3767173,1820,-8404,15356,1469,630,337,-10632,11024,4540,-682,-153,203
1775248350.3774526,1744,-8364,15412,1496,1586,211,-10780,11116,4892,-657,-1109,396
1775248350.4364347,1640,-8652,15560,1267,2518,125,-11448,11376,5088,-577,-2011,781
1775248350.4371915,1588,-8964,15852,925,3138,226,-11576,11608,4948,-549,-2436,1272
1775248350.4384408,1680,-8988,16184,638,3593,537,-11792,11628,4856,-640,-2806,1790
1775248350.4967759,1584,-8992,16208,234,4811,985,-12480,11768,5012,-915,-3790,2731
1775248350.497569,1396,-9108,16040,-470,6504,1410,-12292,12000,5188,-1010,-5253,3950
1775248350.498476,1104,-9108,15908,-1224,7658,1830,-11924,11780,5316,-1004,-6097,5117
1775248350.5564463,576,-9072,15508,-1922,7820,2423,-11252,11796,5372,-1101,-5946,6054
1775248350.5574894,-640,-8756,15092,-2599,7674,3032,-10028,11560,6376,-1146,-5601,6878
1775248350.6165917,-2668,-8140,14660,-2986,7774,3122,-7220,11400,8544,-1106,-5772,7364
1775248350.6173637,-4700,-7344,13820,-2784,7705,1826,-2956,10996,11436,-96,-5873,6324
1775248350.6187384,-4564,-6616,12596,-1300,7480,-2575,2668,10764,13560,2690,-6971,2548
1775248350.6766725,-4596,-6688,11216,2106,2691,-8806,6220,10184,12264,6103,-4164,-5025
1775248350.6774135,-4976,-6516,9652,6828,-294,-14242,7404,8312,8412,7868,-3481,-12528
1775248350.7366052,-3476,-6724,9808,13266,2411,-17738,5972,6588,3460,6440,-8538,-18740
1775248350.737358,-2360,-5608,10156,19173,6563,-17913,-1924,4248,1604,2719,-13175,-22488
1775248350.7385633,816,-5472,12800,22205,4732,-14760,-8044,4352,1524,-1414,-10950,-23676
1775248350.7965224,2316,-4436,14152,23428,1597,-11456,-11864,3544,1676,-4348,-7576,-23668
1775248350.7972713,3344,-3960,15256,24398,1069,-8581,-12856,3216,1540,-7255,-6606,-22970
