timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775248056.7989264,-13576,-1020,9388,1105,208,-89,2416,5136,15700,-108,217,131
1775248056.7996247,-13588,-1120,9288,1089,231,-163,2608,5288,16100,-12,221,113
1775248056.8007371,-13348,-988,9248,1022,285,-368,2472,5220,15972,186,84,94
1775248056.859217,-13476,-944,9412,968,293,-492,2400,5112,15720,308,87,46
1775248056.8594623,-13312,-1008,9348,1000,173,-474,2484,5132,15588,289,222,3
1775248056.8609738,-13264,-1152,9284,1012,253,-474,2440,5216,15540,279,69,15
1775248056.9189713,-13184,-1160,9116,1026,178,-545,2536,5296,15432,325,172,-49
1775248056.9195836,-13192,-1216,9216,1086,-12,-457,2388,5132,15044,223,380,-96
1775248056.9208891,-13136,-1172,9152,1175,-109,-214,2420,5220,15120,14,488,-72
1775248056.9790719,-13332,-1132,9360,1243,164,-213,2544,5196,15488,-95,158,-70
1775248057.0389407,-13200,-1220,9292,1259,322,-259,2316,5236,15464,-58,69,-59
1775248057.039532,-13136,-1084,9144,1115,219,-91,2036,5092,15360,-81,220,144
1775248057.0407503,-13148,-1040,9056,1021,365,57,2108,5068,15088,-167,124,331
1775248057.041778,-12912,-984,9056,900,551,399,1880,4724,14732,-406,67,689
1775248057.0991178,-12656,-752,8852,701,736,909,1248,4640,14328,-724,-5,1170
1775248057.0996192,-12692,-72,8468,117,2482,2087,-612,3420,13032,-1486,-1337,2838
1775248057.1009135,-14388,1396,6884,-1457,5536,5320,-1416,1744,12576,-3453,-3204,6715
1775248057.1591485,-16520,2576,4180,-4187,6495,8535,3620,904,17416,-4426,-2969,10926
1775248057.1599946,-20664,3440,1612,-6485,3679,6883,15016,1176,25088,-1282,-312,10908
1775248057.219357,-24828,4256,-4296,-6008,-9450,-2337,32767,1524,32552,7433,10146,1457
1775248057.2198927,-30104,-1248,-10924,4588,-32768,-17162,32767,4340,27432,16724,32767,-26620
1775248057.2212145,-27972,10296,-6156,26672,-32768,-32768,32767,-20068,19632,24317,23557,-32768
1775248057.279218,-20336,19480,492,32767,6609,-32768,32767,-32768,8116,16023,-31803,-32768
1775248057.2799516,-17940,22820,4976,32767,32767,-32768,-1792,-32768,16212,-10983,-32768,-32768
1775248057.281307,-4648,17188,15444,32767,32767,-32186,-23336,-32768,32767,-23821,-32768,-32768
1775248057.3392174,-10132,12152,25808,32767,-6013,-24677,-32768,-19064,32767,-12953,-9331,-32768
1775248057.3402328,-5336,10760,27928,32767,-163,-19771,-32568,-9804,32767,-8259,-10568,-32768
1775248057.3990734,-5884,10024,29584,29860,1627,-17950,-32768,-5704,29816,-2889,-10336,-32004
