timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775247754.641666,2976,-13280,10764,1259,66,-502,-7576,14488,136,161,279,-236
1775247754.6423514,3024,-13300,10716,903,-68,-450,-7784,14388,-88,337,432,29
1775247754.701593,3080,-13332,10620,582,152,-318,-7676,14344,-164,388,290,415
1775247754.7020926,2956,-13132,10432,382,182,-191,-7364,14180,-280,414,359,680
1775247754.7032807,2472,-12476,9772,112,363,-98,-6844,13512,200,505,248,935
1775247754.7613592,1428,-11048,8728,-414,270,-64,-6012,12184,1316,779,449,1412
1775247754.762172,16,-7248,5852,-1309,-1003,-422,-1924,8348,3268,1723,1705,1629
1775247754.7633703,-1372,-5680,-112,-650,-4872,-2665,11308,5672,1696,3377,4614,-1408
1775247754.8217587,-3464,-5320,-5496,8101,-14116,-8741,32632,3072,-2844,4106,11136,-14604
1775247754.8227558,-7752,-608,-7816,25922,-4996,-19212,32767,-5488,-3740,1124,-3907,-32210
1775247754.881575,-4104,3432,-4768,32767,-2207,-29121,32767,-16248,948,-2845,-11870,-32768
1775247754.8822865,1700,8500,2488,32767,-12532,-32768,13484,-28180,3880,-4137,-5460,-32768
1775247754.8838582,7672,10380,12868,32767,-11048,-32768,-17756,-31932,2444,-4879,-8639,-32768
1775247754.9416523,16716,11040,23972,32767,2761,-31186,-32768,-27276,1336,-9756,-19847,-32768
1775247754.9425411,24036,13104,32064,32767,523,-20460,-32768,-21196,4656,-12402,-13075,-32768
1775247754.9438453,25088,12108,32767,32767,-2195,-11594,-32768,-12424,7136,-10244,-5734,-32768
1775247755.0017014,20380,9652,31232,23113,-1928,-7200,-32768,-7172,7356,-6977,-3103,-21854
1775247755.00263,15416,7500,25784,16625,-2037,-5652,-32768,-4860,6228,-4429,-1581,-15956
1775247755.0619078,10888,5328,21552,14523,-1649,-5264,-23404,-2960,4864,-3598,-1566,-13959
1775247755.12185,8824,4868,19672,14469,-576,-5239,-19600,-2740,4756,-3657,-2500,-13640
1775247755.1222148,8412,4988,19044,13705,235,-4871,-21040,-2772,5724,-3599,-3001,-12628
1775247755.1234026,8596,5488,18604,11218,-1098,-4466,-21656,-2732,6972,-2300,-1201,-10758
1775247755.1243207,8812,6428,17956,8231,-706,-4582,-21784,-3680,6700,-513,-1131,-8267
1775247755.1256237,9904,7296,17908,5221,1182,-4628,-23108,-4608,5544,1112,-2498,-5324
1775247755.1816347,10836,8580,17320,1591,837,-3597,-23960,-5980,4616,2417,-1233,-1924
1775247755.2417521,10640,9148,16672,-1474,-32,-2107,-22692,-7004,3124,3065,492,1130
1775247755.2423375,10496,9392,15216,-3358,-1153,-505,-19720,-7600,2120,3003,2274,3215
1775247755.243296,9644,9216,14284,-3929,-2053,731,-16700,-7648,1460,2436,3469,4062
1775247755.244466,8948,8600,13524,-3543,-1122,1225,-14768,-7120,1524,1687,2565,4279
1775247755.301792,8500,8256,12756,-3083,-969,1360,-13388,-6844,2000,1292,2433,3981
1775247755.3025155,8008,8240,12392,-2342,-514,1079,-12264,-6716,2228,1066,1765,3360
1775247755.36166,7640,7892,12184,-1323,93,497,-11432,-6384,2292,843,878,2370
1775247755.3619907,7496,7480,12180,-127,108,-23,-11096,-6048,1908,555,567,1093
1775247755.363364,7584,7368,12532,1297,530,-246,-11752,-5932,1472,-128,-182,-27
1775247755.4215596,7912,7028,13188,2334,1248,-52,-13672,-5492,1888,-974,-995,-576
1775247755.422334,8292,7904,13468,2523,844,70,-14540,-5928,2960,-1101,-547,-744
1775247755.4234264,8392,7928,13712,2323,823,-140,-14996,-5904,3376,-791,-597,-718
1775247755.481759,8528,8176,13784,2011,488,-461,-14808,-6116,3368,-339,-255,-741
1775247755.4825616,8544,8296,13732,1907,147,-654,-14660,-6356,2728,-75,35,-871
1775247755.541842,8492,8008,13796,2111,507,-493,-15084,-6208,2144,-373,-321,-798
1775247755.5422099,8436,7736,13824,2148,280,95,-15492,-5968,2348,-870,39,-566
1775247755.5433495,8144,7824,13928,2002,-284,421,-14976,-5968,2956,-1000,636,-435
1775247755.60157,8140,7916,13816,1981,-193,285,-14412,-5832,3456,-854,572,-500
1775247755.602609,8028,7876,13916,2054,422,-145,-14340,-5844,3556,-605,-196,-590
1775247755.661901,8252,7992,13812,2071,835,-523,-14588,-6040,3352,-357,-655,-700
1775247755.6620376,8292,7948,13912,1950,916,-627,-14900,-6104,3176,-194,-727,-624
1775247755.6634762,8244,7876,13920,1949,308,-475,-14900,-6000,2676,-294,-128,-722
1775247755.7217374,8052,8140,13972,2085,681,-194,-14956,-6144,2960,-630,-439,-598
1775247755.7221496,8092,8220,14016,1995,351,-209,-15028,-6124,3756,-513,-106,-620
1775247755.7233617,8176,8636,13972,1646,552,-517,-15084,-6388,4052,-63,-285,-436
1775247755.7814918,8144,8292,14020,1255,573,-758,-15392,-6196,3764,364,-345,-227
1775247755.7824087,8264,7968,14320,881,488,-712,-15564,-5892,3308,498,-136,78
1775247755.8416133,8308,7900,14376,550,392,-439,-15764,-5952,3192,500,63,431
1775247755.8421679,8172,8252,13764,211,18,-230,-15316,-6232,3260,557,559,734
1775247755.8434432,8140,8316,13712,194,-127,-317,-14200,-6396,3108,676,624,647
1775247755.9013498,8212,8488,13428,557,576,-626,-13740,-6644,2732,632,-127,371
1775247755.9021006,8232,8316,13180,1028,467,-580,-13916,-6556,2220,336,-78,-5
1775247755.9031556,8152,7948,13368,1537,52,-296,-14100,-6304,2060,-180,249,-355
1775247755.9615965,8132,7748,13400,1871,155,-42,-14160,-5952,2568,-565,163,-471
1775247755.962174,8060,7936,13432,1957,36,-2,-14392,-6032,3072,-633,252,-524
1775247755.963382,8024,7980,13688,1858,575,-117,-14788,-5920,3480,-570,-301,-374
