timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775274206.6071916,-380,-15416,-5524,881,472,47,7564,13116,-7196,-93,56,498
1775274206.6077547,-368,-15496,-5356,1137,-167,309,7820,13260,-6844,-334,672,209
1775274206.6089313,-560,-15452,-5592,1329,-214,277,7892,13304,-6556,-466,748,75
1775274206.6674294,-432,-15516,-5388,1531,180,168,7920,13476,-6492,-471,192,-53
1775274206.668089,-708,-15416,-5276,1710,238,56,7820,13420,-6260,-550,107,-212
1775274206.7272117,-688,-15432,-5216,1811,457,-131,7828,13348,-6064,-487,-162,-380
1775274206.727861,-460,-15240,-5036,1970,415,-402,7648,13208,-6084,-350,-165,-640
1775274206.7291982,-308,-15116,-4796,2023,709,-718,7016,13192,-5956,-170,-555,-766
1775274206.7891507,-88,-14916,-4520,1916,1348,-968,6532,13056,-5900,46,-1220,-622
1775274206.789401,160,-14804,-4532,1810,1777,-1194,6492,12964,-5884,241,-1645,-574
1775274206.7896266,648,-14948,-4492,1781,3817,-1919,7128,13040,-6236,563,-3783,-363
1775274206.8473573,464,-14644,-4652,2034,4951,-2555,7092,12768,-6212,901,-5038,-623
1775274206.848144,1192,-14304,-4304,2459,5435,-3295,6596,12272,-6368,1201,-5749,-1221
1775274206.9074183,2296,-13672,-3360,2806,4674,-3768,4732,11532,-7060,1347,-5181,-1981
1775274206.9081292,4496,-11404,-1828,2853,2693,-3227,-184,9172,-8444,1031,-3105,-2232
1775274206.909323,7032,-8336,-572,10,-2872,1096,-11124,5884,-10252,-247,3825,1019
1775274206.9672866,10384,-8876,1428,-8189,-6418,10381,-28120,5208,-13900,-2752,10854,11940
1775274206.968345,12124,-5760,1892,-21955,-5812,25962,-32768,-2116,-13692,-6920,16250,31768
1775274207.0270417,11372,1000,1096,-32768,1810,32767,-29592,-15920,-8976,-10569,13967,32767
1775274207.0279484,6872,4572,-4492,-32768,13445,32767,-9104,-25260,-1880,-10489,6188,32767
1775274207.0291,-2760,1828,-12632,-32768,12009,32767,17912,-23744,1568,-8630,8216,32767
1775274207.0873199,-8080,1216,-21528,-32768,19485,32767,32767,-18976,2664,-4724,-2085,32767
1775274207.0880516,-14556,-24,-25592,-32768,18765,25252,32767,-12624,-2072,-1272,-5239,32767
1775274207.0896735,-17372,-188,-29460,-23882,8608,18769,32767,-8020,-540,-1412,1247,32375
1775274207.147098,-19304,-452,-28772,-13175,7006,10975,32767,-4704,-572,-1343,-1168,19147
1775274207.1485143,-17916,-1148,-25200,-3588,3103,4675,32767,-1852,1436,-1547,-658,7134
1775274207.2071967,-14980,-1020,-19912,711,-293,282,31444,-340,4728,-115,993,491
1775274207.2075787,-11524,-1792,-17092,454,-1631,-2952,22732,392,4472,2789,1211,-1290
1775274207.2090392,-8684,-2880,-15784,-316,933,-5320,20200,556,-740,4849,-1665,-1277
1775274207.2672102,-6696,-3528,-15112,-186,1187,-5708,17844,752,-3552,5019,-1718,-1553
1775274207.2680736,-5088,-3456,-15460,-165,1930,-5597,16952,256,-5100,4884,-2448,-1269
1775274207.327334,-4424,-2768,-16236,394,1621,-4973,17464,-904,-7188,4092,-2149,-1531
1775274207.327745,-3648,-3156,-16932,2020,1599,-4911,20340,-632,-7836,3091,-2339,-2879
1775274207.329155,-3688,-2948,-16688,4208,-391,-4857,19344,-1068,-8120,1994,-804,-5119
1775274207.3872027,-3176,-2480,-15888,5644,-1456,-4742,17308,-1188,-6952,1160,-34,-6488
1775274207.3878613,-2540,-1708,-14840,5915,-1675,-4604,14580,-1604,-5908,945,141,-6643
1775274207.4470892,-2052,-1004,-14756,5344,-1751,-4346,13404,-2396,-6120,1019,328,-6024
1775274207.4478173,-156,-1016,-15424,4650,-1613,-4242,13544,-2804,-7652,1312,367,-5420
1775274207.449137,3560,-768,-16716,4227,-3599,-4227,12696,-3896,-10968,1711,2461,-5570
1775274207.5072205,9268,-272,-18884,3344,-9746,-3559,9524,-6112,-18020,2185,8701,-6148
1775274207.5076807,12432,80,-20196,3198,-8314,179,5308,-9004,-29640,-1206,7920,-3434
1775274207.5091157,12092,936,-21052,5704,110,11313,2500,-12652,-32768,-12154,1863,2842
1775274207.567195,9628,2156,-20856,10468,7459,28234,5032,-17264,-32768,-29384,-2094,10084
1775274207.5680559,2600,4840,-19140,15312,14292,32767,11180,-21484,-25132,-32768,-6292,15361
1775274207.5693257,-5616,6372,-15956,18674,11600,32767,20152,-21860,-4760,-32768,-2375,15560
1775274207.6274242,-9936,5344,-15648,20518,9360,32767,28320,-15288,14432,-32768,-895,10984
1775274207.6872709,-16540,3728,-13764,18727,9942,32767,29796,-7072,23416,-32768,-5035,6306
1775274207.6878748,-19764,3192,-10824,16382,235,23747,25860,-2816,25008,-27932,2945,466
1775274207.6896396,-19524,1480,-9788,12200,-2160,14864,20924,956,24904,-18189,3809,-1398
1775274207.7471263,-18180,-536,-8648,7466,-1618,7629,19284,3204,20160,-9647,2675,-1299
1775274207.7479107,-14992,-2968,-8772,4260,-2919,2425,18428,4628,14032,-3534,3334,-1913
1775274207.749214,-11280,-4268,-9372,2285,-3774,-1390,16232,4644,7852,615,2590,-2358
1775274207.807246,-9136,-4136,-10048,472,-2656,-2876,13604,3196,2572,2764,2031,-1499
1775274207.8083,-7868,-3512,-11052,-906,-1042,-2197,12848,1788,-816,2876,1158,418
1775274207.8671906,-6908,-3540,-12060,-1747,-374,-1171,14380,1476,-1844,2536,1052,1757
1775274207.867973,-6676,-3624,-12840,-2225,-306,-714,15600,1456,-2264,2446,1192,2387
1775274207.868906,-6316,-4020,-13476,-2214,347,-680,16536,1548,-3140,2316,546,2563
1775274207.870457,-6004,-4208,-13948,-1730,345,-559,17336,1472,-3980,1941,481,2234
1775274207.9274962,-6020,-4096,-14480,-1048,222,-535,17776,1300,-4232,1547,487,1647
1775274207.9871333,-6156,-3800,-14820,-262,6,-532,18280,864,-4492,1086,525,934
1775274207.9876823,-6192,-3236,-14960,595,-45,-323,17904,424,-4700,412,529,391
1775274207.9886336,-6272,-3180,-14760,1178,93,14,17404,468,-4000,-208,351,94
1775274207.9899309,-5800,-3172,-14888,1480,605,-159,17568,656,-3880,-276,-246,-54
1775274208.0471346,-6296,-3424,-14292,1682,-494,-98,17080,820,-3152,-333,881,-505
1775274208.0479999,-6144,-3584,-14432,1545,-949,-619,17116,1112,-2700,222,1128,-779
1775274208.1073647,-5652,-3564,-14212,1406,-852,-923,16424,784,-3952,493,957,-787
1775274208.1078267,-5420,-3384,-14016,1502,-827,-502,15936,832,-4432,81,1059,-645
1775274208.109319,-5424,-3596,-13912,1698,865,-252,16112,808,-4512,-354,-544,-198
1775274208.1672497,-5492,-3704,-13460,1827,507,131,15796,1168,-3256,-675,-117,-243
1775274208.1680095,-5452,-3716,-13404,1718,22,-96,15756,1264,-3184,-426,324,-378
1775274208.1693351,-5468,-3512,-13384,1480,-768,-65,15304,1144,-3100,-161,1121,-363
1775274208.2270935,-5308,-3584,-13964,941,-7,-303,15596,1076,-3144,235,408,173
1775274208.2872157,-5664,-3464,-13904,922,1035,-328,16320,776,-4296,135,-599,391
1775274208.2882996,-5636,-3400,-13892,1230,374,157,16380,772,-4000,-388,117,226
1775274208.2888708,-5816,-3416,-13764,1236,654,268,15944,924,-3320,-521,-159,368
1775274208.2902284,-5844,-3516,-13608,1061,622,389,15740,1060,-3188,-450,-59,566
1775274208.3472028,-5716,-3388,-13568,800,249,447,15636,988,-3184,-306,405,689
1775274208.347855,-5816,-3608,-13608,619,331,601,15860,1060,-3324,-374,353,969
1775274208.3490398,-6140,-3584,-13756,495,108,654,16484,1192,-3036,-297,606,1032
1775274208.407146,-6308,-3656,-13788,571,268,377,16972,1224,-2776,-122,363,844
1775274208.4077244,-6452,-3452,-13716,743,-270,184,16864,1172,-2640,3,798,473
1775274208.408771,-6308,-3472,-14072,770,159,-198,17200,1012,-2872,188,268,345
1775274208.467286,-6376,-3476,-13804,1149,243,-313,17080,932,-3424,73,137,-19
1775274208.4682496,-5940,-3396,-13716,1380,-200,-292,16412,976,-3068,-1,485,-286
1775274208.527208,-5928,-3184,-13476,1303,343,-231,15700,756,-3264,-65,51,-60
1775274208.5877664,-5976,-3148,-13304,1107,-17,-18,15548,836,-2640,-86,504,120
1775274208.6471267,-6108,-3324,-13432,617,-215,-217,16008,1124,-2064,372,728,372
1775274208.6475105,-6396,-3552,-13452,323,-369,-682,16484,1300,-2136,945,790,308
1775274208.6485012,-6196,-3632,-13756,292,-132,-1258,17204,1232,-2744,1356,445,91
1775274208.6498642,-6148,-3548,-13908,628,-280,-1468,16876,872,-3464,1333,468,-349
1775274208.7075691,-5732,-3128,-14016,829,172,-1296,16064,448,-3876,1045,13,-274
1775274208.7081397,-5576,-2552,-14036,724,663,-998,15832,68,-3648,823,-300,112
1775274208.7090776,-5532,-2752,-14208,547,421,-776,15968,248,-3404,784,-1,309
1775274208.7098458,-5436,-3248,-14240,378,552,-752,16404,512,-3968,868,-125,463
1775274208.7109873,-5432,-3456,-14368,635,318,-525,16604,628,-4560,545,142,342
1775274208.767406,-5536,-3300,-14360,911,-43,-179,16632,576,-4440,147,491,185
1775274208.7683182,-5656,-3184,-14492,1149,5,157,16628,428,-4392,-262,537,189
1775274208.7691467,-5872,-3120,-14424,1433,430,367,16868,440,-4188,-639,57,197
1775274208.8272214,-5844,-3376,-14132,1727,100,510,17016,860,-3532,-873,374,-65
1775274208.8871348,-5952,-3516,-13872,1838,-10,280,16700,1080,-3156,-751,407,-284
1775274208.8877516,-6064,-3580,-13756,1845,82,119,16448,1188,-3108,-654,270,-353
1775274208.8886592,-5992,-3436,-13576,1757,-156,-4,16116,988,-2836,-461,514,-430
1775274208.8899603,-5920,-3144,-13608,1524,-94,-158,15792,752,-2780,-198,439,-292
1775274208.947139,-5736,-3124,-13464,1172,3,-245,15652,660,-2952,38,371,-49
1775274208.9476326,-5832,-3164,-13524,971,73,-194,15668,820,-2964,119,373,183
1775274208.9490724,-5924,-3216,-13732,778,269,-180,16016,816,-3020,184,218,385
1775274209.0069804,-6112,-3260,-13648,826,293,-203,16432,900,-3024,190,162,379
1775274209.0671916,-5900,-3364,-13560,882,-15,-271,16336,956,-2948,251,440,171
1775274209.0675871,-5864,-3192,-13652,798,-54,-399,16256,812,-3052,393,462,174
1775274209.068494,-5920,-3056,-13708,778,-220,-403,16128,628,-3216,396,650,164
1775274209.0698762,-5856,-3120,-13708,723,118,-458,16388,560,-3300,426,303,226
1775274209.1271634,-5828,-3156,-13920,949,262,-485,16736,564,-3580,341,122,101
1775274209.1276295,-5832,-3144,-14100,1064,177,-508,16468,508,-3608,273,165,-34
1775274209.1288705,-5768,-3168,-13952,1111,24,-308,16088,504,-3772,125,376,-20
