timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775248674.253758,-5940,-7868,14124,1428,-116,-13,-5532,11704,10512,-313,502,-164
1775248674.2547379,-6016,-7852,14168,1229,-38,-31,-5348,11620,10608,-183,472,7
1775248674.3139026,-5916,-7904,14280,1181,78,-223,-5236,11668,10744,-21,299,-35
1775248674.3145406,-5912,-7760,14400,1207,356,-363,-5412,11548,10536,25,28,-13
1775248674.3156276,-5784,-7880,14356,1152,150,-250,-5728,11472,10328,32,254,9
1775248674.373809,-5792,-7804,14308,982,54,-60,-5784,11524,10348,-7,385,242
1775248674.374392,-5744,-7868,14036,854,-44,-13,-5464,11528,10412,37,521,370
1775248674.3758402,-5800,-7980,14116,830,25,-80,-4988,11576,10220,102,438,306
1775248674.433627,-5980,-7784,14012,964,334,-110,-4920,11480,10068,-4,129,309
1775248674.4347267,-5944,-7772,13864,1075,210,-85,-4800,11404,10240,-87,249,156
1775248674.4939108,-6036,-7696,13684,1223,100,-128,-4692,11404,10296,-108,286,-3
1775248674.4944742,-6080,-7832,13636,1267,162,-214,-4788,11292,10324,-82,203,-62
1775248674.4955876,-6164,-7660,13828,1247,485,-239,-5180,11260,10456,-74,-116,25
1775248674.5538986,-5980,-7752,13700,853,664,-215,-5620,11580,11032,143,-196,424
1775248674.5544739,-6104,-7484,13176,-212,680,-541,-5396,11380,11672,1026,-110,1119
1775248674.5557046,-6840,-6912,12456,-1072,53,-819,-3800,10516,11152,1820,614,1444
1775248674.6139297,-8308,-5364,10592,-720,-831,-1094,796,8672,11288,1905,1324,756
1775248674.6147423,-9236,-4108,7096,2367,-5274,-3305,11864,6968,11048,2354,4703,-4361
1775248674.6740894,-12488,-3560,3960,10565,-10476,-9169,25588,5236,10752,2642,6849,-15740
1775248674.6748836,-14248,172,2056,24230,-10632,-18986,32767,-1548,12424,2435,2111,-32207
1775248674.6761653,-13240,6020,4372,32767,-2219,-30844,30104,-13016,15324,1872,-11510,-32768
1775248674.7343438,-12572,8048,11392,32767,16623,-32768,10408,-20576,17560,-2833,-32768,-32768
1775248674.735319,-9040,9296,14496,32767,23435,-32768,-11272,-20520,26796,-8620,-32768,-32768
1775248674.7941704,-5848,8304,17112,32767,-1179,-30535,-19540,-14996,29028,-4233,-12976,-32768
1775248674.7948642,-2620,7224,24872,32767,-2940,-30768,-22044,-11948,21548,-16,-11547,-32768
1775248674.7967336,944,11004,24852,32767,8710,-27410,-31300,-13240,20204,-967,-20439,-32768
1775248674.8541954,3908,12636,24460,30258,-2517,-21421,-32768,-12916,14708,-30,-6730,-32768
1775248674.9139771,4192,12468,22164,25814,-4110,-15460,-26260,-12052,8724,-1961,-3373,-29200
1775248674.914689,3056,10420,23380,24375,3126,-11021,-27252,-9048,9072,-5451,-9343,-23609
1775248674.9157135,2296,8472,24296,19541,4633,-5151,-31652,-4368,14516,-7303,-8211,-16063
1775248674.9171364,708,6856,24076,11366,-702,-411,-29720,-1112,17392,-5701,-678,-8359
1775248674.9741452,-428,6460,21432,4555,-5915,2181,-22208,-700,17144,-3230,6054,-2958
1775248674.9744914,-1848,6796,19684,1425,-4367,2334,-15384,-1624,15288,-1709,4993,53
1775248674.9758477,-2800,7216,18076,308,-1071,1824,-12344,-2224,15040,-1003,1959,1494
1775248675.0339963,-3760,7492,17060,-542,-1430,1678,-10664,-2608,15524,-337,2528,1980
1775248675.035063,-4608,7100,16268,-780,-2679,1484,-8660,-2452,14840,93,3717,1734
1775248675.0937576,-4832,6588,15944,-76,-742,1067,-7464,-2032,13836,-244,1540,1469
1775248675.0945325,-4660,6332,16056,665,367,739,-7992,-1780,13784,-518,298,1014
1775248675.095763,-4904,6336,16040,711,562,912,-9148,-1708,14564,-682,205,1129
1775248675.1537766,-4744,6600,15008,166,-3020,951,-7756,-2236,14988,42,3809,576
1775248675.1548572,-4864,6956,15448,684,-2008,249,-6768,-2508,14040,97,2437,84
1775248675.1561396,-4320,6820,15580,1420,649,-716,-7528,-2340,14420,198,-477,-367
1775248675.2139592,-4176,7084,15740,1333,898,-1173,-9440,-2484,14364,569,-738,-475
1775248675.2149453,-4172,7152,15488,795,-728,-856,-9356,-2740,14076,837,1044,-265
1775248675.2741058,-4360,7424,15692,727,-1072,-377,-9080,-3056,13344,480,1505,-20
1775248675.333882,-4192,7204,15792,854,-1431,17,-8828,-2816,13852,107,1876,-18
1775248675.334478,-4228,7208,15744,884,-1092,-280,-8396,-2512,14656,342,1448,-138
1775248675.3354921,-3868,6664,15596,966,-104,-1192,-8028,-2120,14640,942,256,-448
1775248675.3365605,-3732,6188,15552,1120,636,-2209,-8396,-1764,13468,1575,-623,-913
1775248675.3377244,-3484,6348,15604,1270,1081,-2088,-9680,-2056,12480,1322,-1099,-832
1775248675.3939567,-3396,6692,15924,1095,425,-1224,-10276,-2404,12692,803,-232,-432
1775248675.394819,-3256,6632,15980,756,-89,-525,-10452,-2516,12716,488,516,106
1775248675.4538875,-3772,7160,15724,497,-1149,392,-10160,-2880,13136,20,1757,540
1775248675.4543164,-3852,7080,15612,444,-1670,756,-8808,-2760,13356,-166,2355,641
1775248675.4557674,-3716,6896,15672,807,-825,522,-8384,-2564,13576,-290,1364,447
1775248675.5138195,-3928,6512,15580,1072,24,102,-8720,-2152,13596,-193,458,203
1775248675.5143282,-3768,5940,15700,1078,985,-276,-8768,-1668,13664,34,-549,270
1775248675.515708,-3788,6024,15584,959,710,-147,-9516,-1840,12760,9,-221,381
1775248675.573814,-3752,6672,15280,744,-689,548,-9220,-2528,12712,-297,1317,548
1775248675.6338496,-3832,6900,15368,1093,-1058,1076,-8488,-2648,12496,-912,1701,428
1775248675.6346393,-3700,6888,15232,1649,-642,1322,-8308,-2728,12768,-1438,1266,238
1775248675.6356218,-3796,6704,15572,1958,55,822,-8168,-2148,14160,-1307,385,-56
1775248675.6368296,-3556,6548,15608,1972,1126,-184,-8556,-2032,14128,-603,-858,-343
1775248675.6942492,-3880,7244,15684,1865,985,-266,-9752,-2904,13424,-516,-636,-341
1775248675.7537358,-3972,7568,15804,1658,-205,424,-9556,-3140,13512,-804,659,-150
1775248675.754562,-4456,7428,15980,1717,-374,911,-9396,-3048,13800,-1201,884,45
1775248675.755712,-4548,7300,15956,1714,145,730,-8632,-2380,15316,-1011,328,47
1775248675.7570386,-4660,7204,15944,1535,570,-387,-7788,-2264,16168,-96,-236,-283
1775248675.813997,-4776,7160,15848,1340,1051,-1902,-7668,-2172,15876,1132,-1033,-835
1775248675.9340916,-4432,7100,15664,1289,1232,-2891,-8184,-2596,14828,1944,-1413,-1255
1775248675.9348137,-4392,6952,15728,1384,1280,-2942,-9156,-2564,13488,1907,-1500,-1342
1775248675.9358563,-4188,7024,16168,1261,1416,-2183,-10220,-2508,13568,1371,-1434,-778
1775248675.9367867,-3856,6920,15844,610,-64,-1439,-10396,-2456,13752,1317,351,-251
1775248675.9377465,-3516,6908,15716,130,-760,-991,-9772,-2648,13264,1308,1135,175
1775248675.938756,-3156,6788,15376,74,-156,-756,-9360,-2688,12524,1077,607,507
1775248675.9401827,-3060,6888,15104,155,-491,-435,-9188,-2896,12108,781,992,542
