timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775272357.8396196,-4112,-13204,-7184,1341,2059,944,10712,11160,-5000,-1220,-1338,1055
1775272357.8407395,-5736,-12660,-6840,1665,1088,2113,10640,10952,-3996,-2219,-68,1151
1775272357.8994622,-12020,-12596,-4688,1889,-4515,4401,12984,12496,2468,-3530,6957,504
1775272357.900109,-20960,-14308,-1888,1452,-26264,4163,21592,19312,26072,-324,26679,-5507
1775272357.9597297,-23568,-9356,4508,-5090,-32768,-5351,11888,17616,32767,12135,32767,-9704
1775272358.0198367,-20108,-6268,6036,-19464,-28095,-18138,2876,11636,32767,29762,26502,-595
1775272358.0203922,-14620,-3956,3224,-32586,-13796,-28837,5816,1452,30596,32767,13290,7827
1775272358.0216413,-6656,-2900,-7856,-32768,-2567,-32768,12036,-8696,10920,32767,-1392,11987
1775272358.022455,6064,-4368,-18904,-32768,8108,-32768,20488,-15884,-26172,32767,-14639,9512
1775272358.023895,26360,-9744,-31876,-18220,7870,-23804,10592,-15488,-32768,27852,-8590,4469
1775272358.0795677,32767,-11048,-32768,738,5970,7090,1452,-14776,-32768,-7629,-3456,6293
1775272358.0805893,32767,-4536,-32768,16644,11974,32767,4316,-23396,-32768,-32768,-5834,10015
1775272358.1395266,24660,1904,-28112,29476,11774,32767,12444,-32068,-32768,-32768,-3539,9562
1775272358.140324,4744,8184,-16460,32767,9668,32767,14588,-32768,-17216,-32768,-937,6020
1775272358.141571,-22248,8808,-2472,32767,3647,32767,13368,-28068,28832,-32768,8482,3779
1775272358.1997597,-32768,4876,11060,29134,1441,32767,28544,5708,32767,-32768,4076,1748
1775272358.200245,-32768,572,20440,2882,-7787,2837,24092,28680,32767,-1536,8232,-1850
1775272358.2014737,-32768,7736,19032,-22317,-3510,-29372,18552,7904,32767,32767,1418,1898
1775272358.2596085,-32768,7756,10680,-32054,-17863,-32768,24036,-7912,32767,32767,14024,-1648
1775272358.31961,-20260,6700,-2860,-32768,-27001,-32768,23664,-19456,30924,32767,21208,-5127
1775272358.3202364,1928,5280,-18960,-32768,-877,-32768,20220,-30556,-3120,32767,-12459,-2429
1775272358.3213258,27684,752,-30720,-29068,17659,-32768,168,-32768,-32768,32767,-23614,-3169
1775272358.3226743,32767,-5280,-32768,-16813,11171,-28620,-14712,-25076,-32768,30661,-12963,1998
1775272358.3795462,32767,-7724,-32768,-4172,378,6238,-11852,-17084,-32768,-2431,2843,8011
1775272358.3804379,32767,-5212,-29896,9147,-1303,30821,892,-18716,-32768,-29433,7526,10385
1775272358.3816044,19004,-1312,-21732,24016,2311,32767,10620,-24152,-32768,-32768,5508,8586
1775272358.4398093,-7540,6916,-14420,32767,-2282,32767,17348,-32768,-17296,-32768,11877,3885
1775272358.4407673,-32768,8872,-4312,32767,-11169,32767,32767,-30316,32767,-32768,20969,-1589
1775272358.4995773,-32768,1212,7864,32767,-15956,30131,32767,12444,32767,-32768,15798,-17031
1775272358.5003476,-32768,1092,19688,12456,-16370,-9490,13864,22844,32767,3633,11898,-18551
1775272358.5017517,-32768,772,20444,-10053,-1027,-32768,-248,10884,32767,32767,-4457,-9948
1775272358.5595691,-19404,-1712,11100,-23202,-2280,-32768,-2120,-304,32767,32767,-2734,-4756
1775272358.619566,2288,-3420,-4836,-30467,-2448,-32768,1856,-9556,7264,32767,-8927,-1332
1775272358.6205502,29564,-5224,-20800,-28730,22053,-32768,-5580,-23764,-32768,32767,-25842,1894
1775272358.6216552,32767,-9148,-27468,-16851,19743,-19607,-27424,-20180,-32768,22192,-18955,9887
1775272358.6227467,32767,-8192,-27616,-1546,-1253,27150,-15036,-20036,-32768,-20355,8960,16950
1775272358.6797578,29076,-3416,-23836,15986,-4416,32767,6840,-26168,-32768,-32768,14572,17128
1775272358.6801949,3972,6744,-12840,30801,2862,32767,13428,-32768,-21044,-32768,7176,12353
1775272358.7394783,-25292,8772,-84,32767,-1434,32767,19020,-24764,32767,-32768,13121,6288
1775272358.7403305,-32768,3340,12020,23630,-2922,32767,32767,15084,32767,-32768,8346,3456
1775272358.7415946,-32768,3500,18408,-3971,1607,-6833,32432,25784,32767,9578,-1868,778
1775272358.7996945,-32768,6908,16664,-21608,-3323,-32768,25656,4848,32767,32767,-256,-3138
1775272358.8595378,-32768,4848,8996,-28328,-19086,-32768,18520,-8444,32767,32767,13267,-8119
1775272358.8601203,-11144,4564,-4064,-32768,-19167,-32768,11000,-20648,22252,32767,12221,-6206
1775272358.8612168,14528,5356,-20144,-32768,-4582,-32768,7664,-32768,-18404,32767,-1331,-2110
1775272358.8628178,32767,-2612,-32768,-31892,10138,-32768,-11532,-31384,-32768,32767,-13239,7359
1775272358.9195023,32767,-8896,-32768,-18724,4948,-2932,-9808,-20780,-32768,12724,-1139,15819
1775272358.920045,32767,-6840,-32768,-199,7546,26381,10760,-21080,-32768,-21376,-511,17641
1775272358.9215853,28792,-2736,-31480,20292,6420,32767,19768,-25720,-32768,-32768,1481,10877
1775272358.9794705,7028,5672,-21240,32767,5677,32767,18340,-32768,-30988,-32768,2515,4201
