timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775273190.7014055,-1852,-13460,-8708,1095,432,-225,11004,10944,-6564,22,-10,162
1775273190.7024105,-2272,-13652,-9076,1272,9,-364,12188,11260,-6236,95,322,-201
1775273190.761501,-2620,-13828,-9668,1890,55,-1131,13904,11352,-6140,379,-19,-1090
1775273190.7622852,-2672,-13832,-9748,3037,285,-2247,14452,11120,-6580,512,-701,-2581
1775273190.7636461,-2596,-13932,-9768,4339,128,-3031,14272,11132,-6968,376,-900,-4075
1775273190.8220775,-2340,-14168,-9724,5620,-223,-3548,13644,11288,-7296,70,-951,-5511
1775273190.822403,-1940,-14208,-9640,6601,332,-4067,12440,11348,-7340,-147,-1776,-6420
1775273190.8236575,-1296,-14212,-9152,7182,1070,-4527,12112,11328,-6856,-263,-2691,-6919
1775273190.8814929,-1148,-14644,-8864,7923,1427,-5269,12332,11668,-7304,33,-3304,-7858
1775273190.8828652,-400,-14504,-8316,9105,956,-6110,11768,11296,-7784,-34,-3243,-9374
1775273190.9417405,280,-14312,-7464,10429,805,-6399,9940,10952,-9132,-554,-3498,-10623
1775273191.0015771,1384,-13772,-6936,11449,-240,-5516,7400,10168,-10084,-1795,-2401,-11246
1775273191.002246,2044,-13528,-5664,11714,-532,-4008,4560,10160,-9600,-3113,-1808,-10701
1775273191.0031471,2948,-13276,-4292,10676,37,-2469,972,10432,-8008,-3814,-1882,-8801
1775273191.0042007,3472,-12256,-1816,7599,1228,-637,-5096,10676,-5548,-3569,-2114,-4922
1775273191.0057042,4164,-11660,612,1086,-764,2936,-12596,10564,-4140,-2506,2087,1796
1775273191.0617726,4892,-10564,3064,-8437,-4070,8867,-20872,9408,-2844,-1266,8358,11845
1775273191.06278,5332,-7600,2296,-20985,-5891,16610,-23992,4236,-1216,128,13886,25756
1775273191.1217356,4152,-3292,64,-32768,-2961,23698,-19092,-4656,756,1711,14922,32767
1775273191.1224525,624,432,-3972,-32768,-1535,28899,-7752,-12816,5124,3590,16632,32767
1775273191.1236632,-1420,1596,-10156,-32768,4105,27302,9592,-16576,8860,8231,11794,32767
1775273191.1815484,-2068,524,-16052,-32768,21500,17197,21672,-17292,700,15540,-7199,32767
1775273191.2416017,-3508,2020,-16980,-32768,23194,13209,22308,-19348,-12940,16163,-9740,32767
1775273191.2424023,-2720,1568,-21240,-32768,10310,17927,25408,-17596,-17008,9428,2445,32767
1775273191.2439313,-1292,2120,-25060,-32768,12534,19138,29476,-16728,-19856,3700,-1122,32767
1775273191.3015358,-2252,1764,-27644,-25243,8963,22975,32767,-15712,-23704,-4314,1790,32767
1775273191.3026414,-2716,-316,-30904,-14982,9408,25265,32767,-12768,-24492,-12080,-31,29093
1775273191.30346,-3828,-3512,-32768,-3058,9200,25109,32767,-8696,-23760,-18834,-2024,19222
1775273191.3049107,-5452,-4632,-32768,10425,9001,21703,32767,-6872,-21524,-23875,-4873,6429
1775273191.3616946,-7004,-4048,-32768,25577,1772,16817,32767,-8116,-18900,-28129,-1717,-10407
1775273191.3627698,-7968,-1704,-32768,32767,-5062,11380,32767,-12280,-14556,-31569,962,-26919
1775273191.4216385,-7780,1528,-28928,32767,-7188,5360,32767,-17716,-7172,-32768,-524,-32768
1775273191.4224777,-7852,4448,-23452,32767,-4970,-842,32448,-21428,-528,-31881,-5166,-32768
1775273191.4237633,-7196,6288,-15944,32767,-10729,-4989,22144,-22968,4684,-29717,-822,-32768
1775273191.4815693,-4928,8228,-8980,32767,-20473,-8917,6516,-22660,9776,-24062,8394,-32768
1775273191.4827814,-528,4728,-3048,32767,-13123,-12849,-14132,-12728,13948,-15828,1672,-32768
1775273191.542674,1632,-1080,2540,29803,-323,-12947,-27092,48,12112,-6413,-7338,-29625
1775273191.5431113,3380,-5324,5960,9876,-355,-7401,-31284,6748,7916,816,-2400,-10631
1775273191.601496,5696,-7212,6868,-7345,-3200,-732,-27860,8136,3088,5787,5081,6148
1775273191.602373,6668,-5760,5008,-19105,-6673,4476,-19240,4308,-8,8908,11606,17297
1775273191.6031015,5896,-5248,-160,-27535,-9852,8285,-11128,1176,-736,11082,16942,25255
1775273191.6045997,5324,-2584,-4956,-32768,-6089,9460,-4820,-4356,-1756,13588,14504,32222
1775273191.6616006,3688,-948,-8496,-32768,4503,9864,-2608,-8976,-3540,15724,5508,32767
1775273191.66275,2240,-668,-12044,-32768,9795,11078,5152,-12420,-6568,17087,1717,32767
1775273191.7220092,1836,-536,-16116,-32768,14718,10378,15284,-13836,-10324,17198,-3175,32767
1775273191.7817245,1544,-148,-18968,-32768,14331,9263,19704,-14356,-15528,16124,-3506,32767
1775273191.782916,1016,1884,-22312,-32768,6864,12130,21348,-15464,-18160,11741,3477,32767
1775273191.8413727,452,1340,-27120,-31487,7478,14123,29716,-15200,-22600,6691,2161,32767
1775273191.8423204,-860,-628,-32424,-20972,2776,17382,32767,-12848,-28452,-1620,5757,27857
1775273191.843213,-1908,-1992,-32768,-6946,242,18795,32767,-10292,-29940,-10787,5811,16635
1775273191.9015145,-3956,-2244,-32768,7916,-1057,19272,32767,-9628,-27468,-19537,4466,4571
1775273191.9615307,-5180,-1848,-32768,21761,-1071,18419,32767,-10488,-22852,-26985,1995,-7099
1775273191.9623194,-5160,-768,-31420,32767,-2410,16524,32767,-12052,-16636,-32017,593,-17731
1775273191.9633665,-6468,392,-28712,32767,1227,13531,32767,-14384,-12288,-32768,-5030,-25217
1775273191.9644084,-7592,1616,-24516,32767,-1363,11864,32767,-16880,-6708,-32768,-4080,-32768
1775273191.9654732,-7360,2448,-19192,32767,-3073,8466,28956,-18036,-408,-32768,-4237,-32768
1775273191.966542,-6788,4012,-13736,32767,-10037,4261,19348,-18420,6800,-32768,1150,-32768
1775273191.967958,-5572,4764,-7672,32767,-16480,-613,5888,-15860,12036,-29042,6764,-32768
1775273192.021607,-3544,2284,-2344,32767,-18900,-4472,-8032,-8496,14688,-20066,9795,-32768
1775273192.0228972,-1132,-2980,-208,30409,-13731,-6551,-15532,1160,11144,-10488,6768,-30406
1775273192.0814168,-276,-8008,1252,16538,-8291,-5103,-14868,7728,4548,-4124,4302,-16920
1775273192.0822144,1780,-9464,2260,7817,-4299,-2609,-8596,9152,-928,-1500,2731,-7672
1775273192.0835333,1208,-12416,1624,3675,-4316,-101,-4860,11900,-3184,-1121,4230,-3066
1775273192.1413727,616,-13736,-100,907,-4525,1499,-280,12948,-3140,-701,5191,-65
1775273192.142375,-1060,-14548,-2180,-91,-5261,1651,6068,13428,-3428,-165,6121,523
1775273192.2012506,-2448,-14736,-4276,195,-5980,935,8460,13304,-3340,341,6587,-248
1775273192.2020352,-2864,-14544,-5204,132,-5589,309,8724,13336,-3512,783,5975,-387
1775273192.2036068,-3128,-14592,-6088,49,-2478,-349,9840,12868,-4528,1029,2842,164
1775273192.261468,-3444,-14732,-6848,370,-2444,-259,11152,12860,-4952,802,2892,-86
1775273192.2626143,-3320,-14600,-6988,798,-2012,-627,10448,12652,-4616,750,2279,-492
1775273192.3215222,-3144,-14800,-6828,161,-2266,-401,9012,12928,-4380,945,2706,78
1775273192.3220472,-2468,-14908,-7220,-268,48,-442,9608,12640,-6112,1018,429,1059
1775273192.3232799,-2940,-14936,-6756,106,-360,429,9928,12784,-6376,158,1090,1104
1775273192.3814652,-2528,-14780,-6568,328,287,606,9340,12736,-5088,-180,403,1223
1775273192.3820097,-3004,-14504,-6048,-57,47,773,9128,12848,-4352,-33,854,1509
1775273192.3833146,-3156,-14908,-6404,16,-1116,655,10996,13060,-4344,123,1876,1057
1775273192.441394,-3420,-14528,-6620,782,-1665,41,11492,12708,-4516,225,2091,-33
1775273192.4424715,-3096,-13824,-6820,1375,-810,-385,10540,11912,-4684,138,1061,-460
1775273192.5017009,-3348,-13488,-6564,1605,705,-348,9964,11564,-4876,-215,-449,-239
1775273192.5020895,-3432,-13604,-6488,1779,-242,62,10124,11976,-4188,-519,622,-459
1775273192.5038648,-3476,-14028,-6260,1793,-1276,-57,9680,12364,-3620,-339,1583,-718
1775273192.5612054,-3216,-14096,-6072,1313,-1098,-276,9072,12452,-3844,51,1402,-433
