timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775247812.721055,2092,-14384,9012,1305,29,-308,-5088,15112,-664,-14,292,-204
1775247812.7216954,2180,-14268,9092,1415,-79,-321,-5556,15020,-704,-56,401,-311
1775247812.7229931,2360,-14208,9048,1335,-59,-191,-5744,14980,-680,-107,415,-185
1775247812.781177,2244,-14268,9060,1236,-50,-40,-5524,15112,-740,-159,475,-14
1775247812.8411756,2144,-14416,9124,1292,90,5,-5284,15200,-780,-281,349,23
1775247812.841688,1872,-14260,9260,1445,211,14,-5260,15220,-572,-387,202,-79
1775247812.8427074,1920,-14324,9056,1479,323,-25,-5420,15272,-152,-388,68,-87
1775247812.8438525,1924,-14368,9112,1324,267,-115,-5460,15244,-36,-195,113,-47
1775247812.9012141,1928,-14220,9252,1217,134,-259,-5180,15284,-112,-9,244,-67
1775247812.9017656,1920,-14328,9152,1312,1,-387,-5084,15236,-508,42,303,-263
1775247812.9028206,2072,-14424,9304,1505,81,-370,-5428,15268,-620,-91,217,-389
1775247812.9608989,2060,-14300,9144,1385,267,-283,-6052,15148,-324,-127,59,-130
1775247812.9618723,1972,-14316,9440,1115,660,-159,-5908,15180,-228,-86,-179,252
1775247813.0213358,2104,-14464,9272,911,680,-181,-5436,15380,-280,47,-198,349
1775247813.021867,2060,-14584,9388,953,217,-291,-5324,15332,-412,171,218,152
1775247813.022918,2044,-14420,9336,914,100,-346,-5644,15292,-472,216,302,136
1775247813.0811086,2020,-14360,9208,739,329,-232,-5868,15228,-572,220,119,394
1775247813.0817447,2016,-14240,9148,490,839,-68,-5896,15112,-572,195,-282,839
1775247813.0828445,1940,-14288,9040,339,1609,126,-5660,15100,-944,53,-967,1259
1775247813.1412754,1932,-14332,8596,290,3339,550,-5732,14848,-1536,-458,-2516,1989
1775247813.142235,2036,-14256,8552,331,4646,1206,-5516,14780,-1740,-1164,-3610,2690
1775247813.1431975,1576,-13712,8556,104,6414,1701,-5620,14456,-736,-1579,-5236,3660
1775247813.201396,-556,-10568,7648,-676,10458,2370,-4912,11424,1412,-2102,-8904,5782
1775247813.2021499,-2300,-6124,3300,-603,11756,1422,5328,7196,3952,-1393,-10237,5339
1775247813.2611282,-4256,-5356,-4864,5137,3453,-4466,29380,4992,2276,832,-4441,-5133
1775247813.2617192,-8132,-5284,-12704,23091,-8163,-15408,32767,-864,-6596,47,846,-29004
1775247813.2630517,-6800,3712,-11860,32767,-9066,-26732,32767,-21788,-10872,-7302,-5791,-32768
1775247813.321237,-4852,14328,-8128,32767,-8669,-32768,29760,-32768,-2780,-16194,-11661,-32768
1775247813.3221571,332,20292,1320,32767,-4721,-32768,5636,-32768,3744,-23606,-17636,-32768
1775247813.3812754,4456,25980,14304,32767,-518,-27436,-27100,-32768,12512,-29508,-21115,-32768
1775247813.382415,11964,22736,30788,32767,13070,-18124,-32768,-32768,22672,-32768,-30233,-32768
1775247813.3835278,15548,25548,32767,32767,9855,-10391,-32768,-30472,32767,-27864,-21380,-32768
1775247813.4414365,13428,20636,32767,32767,187,-10219,-32768,-18080,31320,-15671,-9160,-32768
1775247813.442106,12144,17372,32767,30679,5205,-10736,-32768,-13584,20392,-9218,-12227,-27922
1775247813.4432726,12364,13612,32767,20854,837,-6351,-32768,-9004,14524,-6593,-4949,-18799
1775247813.5013402,10300,11116,29512,11885,-5910,-1119,-32768,-5872,12872,-4895,4155,-10545
1775247813.5613263,7364,10448,25656,4941,-7052,1236,-30724,-4848,14656,-2585,6863,-4048
1775247813.561877,5524,11100,22044,10,-5636,457,-23056,-5768,14976,818,6096,-165
1775247813.5627275,4960,10712,19096,-2708,-2544,-977,-18960,-6352,11484,3197,3260,2060
1775247813.5639517,5236,9692,16692,-4249,-378,-1119,-17156,-6580,7588,3951,1493,3799
1775247813.6211057,4916,9428,15004,-4867,-620,171,-15456,-7080,5096,3264,2155,4910
1775247813.622117,4628,10116,14172,-4611,-1037,1932,-13336,-8024,4732,1721,2923,5532
1775247813.6811628,4172,11388,13320,-3552,-1400,2585,-10408,-9068,5996,610,3161,4932
1775247813.6818545,3916,11444,13204,-1955,-509,2058,-9916,-8920,6588,32,1941,3523
1775247813.683073,3840,11008,13244,-1052,899,1320,-11012,-8232,7264,-47,366,2786
1775247813.7410724,4216,10296,12928,-834,553,827,-11704,-7724,6840,289,489,2253
1775247813.7416582,4272,10016,12812,-803,30,821,-11712,-7624,6060,296,967,2122
1775247813.7430732,4164,10268,12720,-475,-547,1035,-11112,-7968,5724,-16,1501,1825
1775247813.8009787,4048,10308,12756,386,-486,950,-10540,-7904,5988,-445,1267,1089
1775247813.8018708,3936,10004,13012,1132,458,525,-10816,-7400,6664,-635,95,499
1775247813.861325,4244,9672,13328,1545,450,-91,-11284,-7080,6836,-332,-71,-164
1775247813.8616858,4196,9644,13348,1749,358,-446,-11956,-7072,6464,-222,-78,-532
1775247813.862955,4492,9948,13764,2001,460,-429,-12480,-7400,6036,-360,-233,-702
1775247813.9210086,4740,10356,13972,2410,477,-236,-12708,-7756,6016,-788,-268,-941
1775247813.92159,4984,10108,14440,2617,900,75,-13964,-7368,6392,-1166,-627,-830
1775247813.9229882,4800,9972,14660,2175,462,351,-14340,-7136,7216,-1099,-80,-396
1775247813.9810202,4632,9696,14896,1611,454,249,-14168,-6760,7640,-652,-11,31
1775247813.981884,4572,9412,14812,915,566,73,-14324,-6452,7688,-144,-43,484
1775247814.0412047,4600,9428,14616,304,139,-83,-13684,-6592,7472,372,445,757
1775247814.0415254,4364,9876,14576,104,303,-347,-13064,-7076,7460,718,217,842
1775247814.0429206,4420,9824,14400,106,616,-700,-12868,-7040,7132,960,-111,712
1775247814.1011662,4556,9692,14256,191,486,-814,-12988,-7088,6520,992,-50,554
1775247814.1020062,4536,9628,14140,382,427,-611,-13056,-7036,6076,723,11,518
1775247814.1029577,4636,9812,13940,539,230,-294,-12932,-7132,6240,420,314,474
1775247814.1609926,4440,9764,13816,635,158,-233,-12512,-7052,6440,294,337,436
1775247814.1618764,4396,9732,13784,859,306,-290,-12232,-7156,6432,197,138,261
1775247814.2213016,4604,10112,14096,1164,891,-497,-12412,-7384,6496,126,-543,47
1775247814.2812934,4660,9844,14008,1407,791,-628,-12948,-7224,6312,103,-527,-271
1775247814.2817488,4788,9608,14156,1420,624,-360,-13616,-6888,6168,-105,-289,-156
1775247814.2826903,4820,9472,14124,1309,124,7,-13752,-6860,6236,-292,321,20
1775247814.2836337,4576,9884,14280,1187,-61,187,-13320,-7064,6656,-311,528,166
1775247814.2848654,4688,10096,14276,1161,509,15,-13044,-7176,6988,-238,-67,213
