timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775271975.0212212,-8872,-12996,1700,694,825,-979,6636,14104,4856,794,-600,202
1775271975.0217896,-8784,-12812,1680,701,754,-944,6620,13964,4816,798,-389,182
1775271975.0227194,-8788,-12968,1948,684,735,-825,6260,13980,4528,698,-389,239
1775271975.0240595,-8948,-13140,1848,671,1066,-686,6452,13988,4632,544,-608,414
1775271975.081376,-9044,-12676,1848,675,282,-415,6576,13952,4948,423,182,348
1775271975.082008,-8964,-12860,1856,576,322,-415,6512,14076,5304,512,181,449
1775271975.0831516,-9024,-12904,1552,174,688,-677,6552,14124,5432,873,-211,738
1775271975.1413035,-9064,-12912,1712,-104,1008,-806,6552,14052,4980,1164,-498,983
1775271975.141939,-9072,-12976,1596,-278,1042,-822,7000,14144,5052,1228,-427,1085
1775271975.1430492,-9008,-13592,1628,-311,-20,-979,7356,14628,5256,1489,532,753
1775271975.2010298,-8860,-13600,1296,-497,132,-1641,7228,14836,5284,2134,229,595
1775271975.2021546,-8508,-13968,996,-946,698,-2299,6780,15008,4900,2828,-575,776
1775271975.2614045,-8472,-14136,984,-1490,2341,-3093,7276,15056,4832,3628,-2210,1255
1775271975.2619598,-8884,-14332,204,-1902,3973,-3826,8024,15040,4548,4326,-3693,1528
1775271975.2633252,-8748,-14348,-16,-1842,3197,-4295,8808,14988,3536,4725,-3139,1037
1775271975.3212242,-7296,-14488,-912,-1062,1872,-4571,9268,14448,1148,4577,-2252,-43
1775271975.381252,-6052,-14028,-1468,583,1938,-4205,9072,13240,-2180,3282,-2565,-1170
1775271975.3820386,-5284,-13168,-2044,2983,2415,-2487,8828,11696,-5380,408,-2971,-2066
1775271975.3829157,-5020,-12712,-1560,6379,1741,808,8024,10768,-7348,-4190,-2035,-3181
1775271975.3844836,-4960,-11876,-840,10017,-2650,5998,5980,9636,-7560,-10069,2877,-4378
1775271975.4412775,-5280,-11280,336,12633,-6662,11658,3036,8940,-5684,-15715,7689,-4464
1775271975.5012262,-5992,-10552,2588,14066,-9000,16577,1104,8724,-956,-20155,10949,-3553
1775271975.5611923,-8112,-9080,5068,14507,-15492,20896,-1116,8036,3672,-23124,18144,-3298
1775271975.5617135,-9152,-6776,7452,14352,-25866,25645,-4616,6012,6792,-25804,29096,-3418
1775271975.5627475,-8680,-4476,8420,14105,-28867,30153,-6876,3160,6128,-29156,32286,-1175
1775271975.5640893,-9812,-3756,9188,13648,-28512,32767,-9712,1668,9596,-32768,32767,1662
1775271975.5652022,-11148,-3656,10608,11687,-21484,32767,-7692,1924,15684,-32768,27208,7241
1775271975.566773,-8908,-1976,12872,9474,-25620,32767,-8412,1528,19600,-32768,32497,8019
1775271975.6212509,-8528,-1104,13900,7389,-19214,32767,-9536,1188,19880,-31856,26096,10444
1775271975.6221092,-10432,184,13244,4493,-11044,32767,-8460,108,20156,-29954,18446,14376
1775271975.6812313,-12832,2280,13968,1765,-8535,32767,-6224,-1552,22124,-28845,16874,17335
1775271975.681967,-12124,3816,15412,470,-12696,32767,-6420,-2912,22460,-28127,21139,17456
1775271975.6831405,-12160,5104,15720,-511,-9939,32767,-7388,-4044,23412,-27929,18486,19074
1775271975.7414002,-13248,7084,16312,-2725,-6406,32767,-6884,-5184,27024,-25947,15256,21171
1775271975.7418416,-12784,8356,18128,-5163,-8091,32767,-7288,-5096,29844,-22640,16982,21531
1775271975.7431407,-13744,9408,18708,-8603,-7430,30740,-8752,-4760,32767,-18166,16125,22804
1775271975.801219,-13660,10664,19888,-13742,-5559,26152,-9252,-4788,32767,-11613,14017,24960
1775271975.802211,-13264,11016,20916,-20058,-1485,18703,-9272,-3772,32767,-2268,9678,27035
1775271975.861005,-12900,11132,20176,-27173,2393,10525,-10140,-5108,32767,8123,5384,29376
1775271975.8618689,-12756,9660,19676,-32768,8472,3544,-10672,-5904,32767,17274,-718,32767
1775271975.8633566,-11512,8076,18180,-32768,16426,-3370,-9344,-7072,31840,25512,-8798,32767
1775271975.9211597,-10884,5704,13476,-32768,22769,-10205,-6892,-8560,25964,32767,-15413,32767
1775271975.9223309,-8968,3988,9876,-32768,29989,-15914,-4296,-10676,17800,32767,-23084,32767
1775271975.9811096,-7168,588,6760,-32768,32767,-21497,-2632,-9848,9376,32767,-32768,32767
1775271975.9817119,-6092,-2664,3060,-32768,32767,-26542,-2016,-7612,2676,32767,-32768,32767
1775271975.9832478,-6092,-6528,400,-32768,32767,-28030,-2928,-4508,-2768,32767,-32768,32767
1775271976.041123,-6056,-8796,-2028,-32768,32767,-23520,-2684,-1340,-8028,32767,-32768,32767
1775271976.1011777,-7012,-7364,-5644,-32768,30513,-14196,-1672,-4176,-10528,32767,-24458,32767
1775271976.1017506,-5524,-5732,-7228,-32768,25048,-4407,1280,-6340,-12108,26829,-16744,32767
1775271976.1028357,-2744,-3292,-3164,-32768,24281,3443,7120,-7536,-13656,18869,-14760,32767
1775271976.1041694,-2712,-3464,-8884,-32768,27597,6647,9388,-6200,-11640,12960,-18309,32767
1775271976.161251,-4448,-4468,-12432,-32768,29075,9818,9496,-5820,-10100,10040,-19536,32767
1775271976.16182,-2496,-5552,-15564,-32768,32767,10474,16600,-5464,-12920,9080,-23668,32767
1775271976.1631708,-3428,120,-18880,-30979,32767,10754,21968,-11220,-16044,6878,-24575,32767
