timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775273006.5144827,-1948,-13784,-7616,835,402,-401,10040,11440,-6120,291,15,268
1775273006.5744126,-1892,-13872,-7760,901,-77,-228,10140,11424,-6400,145,488,171
1775273006.5748322,-1736,-13736,-7940,1028,136,-202,10252,11372,-6316,48,275,117
1775273006.5760078,-1804,-13856,-7912,1181,228,-272,10456,11576,-6356,15,194,20
1775273006.577239,-1748,-14024,-8008,1397,406,-357,10568,11604,-6464,-74,-68,-143
1775273006.6345851,-1716,-14080,-7932,1737,813,-428,10716,11600,-6820,-229,-526,-390
1775273006.6352465,-1768,-14136,-7900,2278,994,-477,10704,11768,-6908,-533,-831,-807
1775273006.636366,-1624,-14080,-7728,2661,1868,-602,10292,11652,-6388,-757,-1768,-912
1775273006.694465,-2076,-13944,-7356,2763,2581,-803,9908,11708,-5756,-704,-2494,-936
1775273006.6952763,-1888,-14004,-7128,2673,1175,-724,9508,11788,-5696,-492,-1063,-1199
1775273006.7544396,-1740,-14032,-7128,2342,1041,-800,9276,11828,-5416,-359,-971,-950
1775273006.755252,-1576,-13804,-6996,1972,3015,-1325,9224,11716,-5300,110,-2942,-444
1775273006.7564628,-1552,-13856,-7044,1816,3993,-1748,9620,11828,-5612,535,-3903,-292
1775273006.8144205,-1372,-13776,-7044,1886,3157,-1980,9396,11584,-5872,689,-3106,-722
1775273006.8154104,-604,-13440,-7112,1522,447,-1747,7620,11164,-6404,923,-388,-1037
1775273006.8743668,752,-13116,-7612,-154,-2437,-416,4252,10424,-7784,1111,2920,362
1775273006.874997,3288,-10696,-7424,-3493,-4484,3009,-2196,7020,-11296,413,6278,4515
1775273006.8762212,6264,-10008,-4848,-9259,-6597,11944,-14816,4900,-16532,-3217,11285,13579
1775273006.9347103,5732,-8056,-3268,-18770,-7316,24436,-20188,1536,-10048,-7283,16697,27863
1775273006.9352977,5208,-2288,-2400,-29284,-5747,31749,-13944,-6048,1656,-6907,18499,32767
1775273006.9365664,3260,-3640,-5872,-32768,14257,27792,1640,-6704,8332,261,212,32767
1775273006.9948063,-3636,-8864,-10772,-32768,31589,15546,22120,-2288,384,9460,-19004,32767
1775273006.9956393,-6688,-8796,-17160,-32442,13931,10660,32767,-1620,-12572,9355,-4287,32767
1775273007.0545669,-6336,-8804,-24208,-18471,9978,8453,32767,-580,-19912,3119,-4038,23053
1775273007.1146426,-7344,-2352,-28040,-6829,14216,10478,32767,-6940,-23260,-5627,-9300,15934
1775273007.115097,-6540,-2140,-30564,2760,13033,14263,32767,-7180,-21172,-14039,-9094,9958
1775273007.1163726,-5748,-4772,-29380,12651,8268,15154,32767,-4424,-19012,-20007,-5933,1112
1775273007.1175334,-4000,-7780,-26660,22446,1642,14881,32767,-2432,-19044,-24847,-1477,-8710
1775273007.1193104,-3616,-5648,-23564,31481,3164,14894,30976,-5984,-17468,-30307,-4631,-15481
1775273007.174611,-4924,-3948,-20352,32767,2171,16191,25604,-7652,-10012,-32768,-4371,-19969
1775273007.1756237,-6608,-4600,-17552,32767,2574,14871,24588,-5976,-2292,-32768,-5702,-23074
1775273007.234623,-8516,-3952,-14512,32767,423,11084,23716,-4924,4968,-32768,-4387,-27022
1775273007.2353442,-10116,-5808,-10536,32767,-8010,6115,18568,-860,10072,-27878,2591,-31681
1775273007.2366061,-9632,-7132,-6752,32767,-11116,214,11432,2624,12188,-20848,4435,-32768
1775273007.294767,-8940,-8692,-3724,32767,-9852,-4366,6196,5972,11548,-14043,3044,-30439
1775273007.2954824,-6620,-9452,-844,27136,-8669,-7498,2188,7956,9236,-8373,2196,-27118
1775273007.3546486,-4244,-10388,1788,21850,-5888,-9220,-2136,9500,6392,-4298,92,-23027
1775273007.414853,-2820,-11436,2948,16459,-5669,-8562,-5720,10936,3616,-1712,1280,-18217
1775273007.415318,-1160,-12012,2928,11008,-6245,-6293,-6956,11848,824,-258,3224,-12791
1775273007.416247,-292,-12828,2628,6129,-3428,-3982,-6256,12520,-1092,450,1971,-6836
1775273007.4173846,-96,-13140,2336,2432,-2070,-1598,-4292,12968,-2164,597,1891,-2234
1775273007.418698,-464,-13856,1724,-179,-3776,923,-2504,13424,-2828,274,4578,757
1775273007.4744675,-936,-14248,636,-2093,-3728,2772,88,13484,-2744,-81,5246,3264
1775273007.475256,-1812,-14792,-872,-3354,-3053,3694,3844,13844,-2708,-133,5027,4892
1775273007.5345423,-2860,-14856,-1856,-3335,-1605,3564,6264,13848,-2308,-204,3599,5247
1775273007.534976,-3904,-15192,-2744,-3315,-92,3152,8100,14344,-2024,-43,2013,5395
1775273007.5363123,-4708,-15756,-3560,-2893,-1051,2766,9708,14824,-1832,47,2847,4547
1775273007.594643,-4908,-15564,-3972,-2089,-1192,2112,10480,14480,-2144,132,2590,3539
1775273007.595886,-5312,-15648,-4328,-1336,559,1280,10912,14704,-1836,221,561,2960
1775273007.654643,-5788,-15764,-4068,-576,450,512,11168,14924,-1372,430,426,1895
1775273007.714663,-5360,-15656,-4052,39,-1075,-86,10236,14828,-1440,649,1653,681
1775273007.714994,-4960,-15264,-3796,400,-200,-604,9436,14444,-2108,775,585,357
1775273007.7160232,-4852,-15332,-3204,807,-985,-488,8704,14236,-2112,514,1382,-142
1775273007.7169554,-4236,-15220,-3140,947,-666,-529,8108,14324,-2040,435,932,-191
1775273007.7183316,-4536,-15148,-2864,988,351,-627,7704,14236,-2028,375,31,21
1775273007.774567,-4396,-14808,-2696,940,-1957,-19,7284,14020,-1968,177,2412,-273
1775273007.834823,-4072,-14988,-3080,658,-713,-33,7364,14052,-1932,256,1166,345
1775273007.8353019,-4544,-14888,-3280,463,-29,-90,8288,14108,-1920,310,583,600
1775273007.836073,-4544,-14712,-3080,682,-1913,113,8320,13896,-1832,205,2433,43
1775273007.837256,-4252,-14776,-3236,662,155,-327,8108,13920,-1872,403,242,410
1775273007.8945231,-4628,-14972,-3076,716,-347,-227,8224,14072,-2136,299,827,229
1775273007.895021,-4152,-14960,-3332,772,-763,-40,7988,14052,-2140,179,1204,228
1775273007.8962896,-4516,-15104,-3464,643,202,-309,8272,14228,-1708,379,274,402
1775273007.9544358,-4564,-15064,-3480,532,-1088,-279,8200,14180,-1748,519,1551,158
1775273007.9550335,-4360,-15028,-3384,404,238,-592,8236,14068,-1872,736,166,501
