timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775272368.3990028,-5372,-12972,-6580,1175,712,-39,11272,11496,-2748,-217,-225,276
1775272368.3995116,-5540,-13044,-6772,1327,378,199,11316,11488,-2908,-472,146,200
1775272368.4005868,-5228,-13032,-6804,1463,492,338,11360,11524,-3132,-695,-56,170
1775272368.4586964,-4836,-13060,-6964,1713,1004,628,10972,11308,-3900,-1125,-520,284
1775272368.4596183,-4092,-13160,-7024,1945,1646,1203,10408,11188,-4912,-1789,-1061,618
1775272368.5186548,-3712,-13532,-7100,2094,2152,2356,9548,11284,-5684,-2855,-1315,1219
1775272368.5193212,-4148,-12560,-6876,2225,1379,4260,9316,10304,-6080,-4382,-86,1960
1775272368.5204651,-7636,-12608,-6488,2940,769,7025,10856,10500,-4720,-6860,1513,2637
1775272368.5789104,-17408,-10340,-3068,3783,-13724,9944,17300,12080,12216,-7876,17764,-840
1775272368.5794601,-26988,-9008,1104,-422,-28566,2751,15420,16432,32767,2086,28258,-5280
1775272368.5807407,-24132,-7536,5636,-14809,-32768,-12450,7776,16844,32767,23421,32767,-3771
1775272368.6387997,-18220,-1924,4728,-32625,-28267,-26169,3348,2688,32767,32767,27418,5423
1775272368.639658,-8464,-540,-1712,-32768,-9706,-32768,11320,-9828,22916,32767,9026,12733
1775272368.6989682,7512,-9820,-16992,-32768,23121,-32768,20244,-13560,-19496,32767,-30388,13323
1775272368.6997368,26336,-12552,-29492,-19826,32767,-32768,4908,-16128,-32768,32767,-32768,7607
1775272368.7012987,32767,-14168,-32768,2113,14091,5225,-11288,-14764,-32768,-8070,-11004,6391
1775272368.7588935,32767,-5260,-32220,22341,11975,32767,-948,-30000,-32768,-32768,-4259,11034
1775272368.818747,22060,7164,-25320,32767,7339,32767,11392,-32768,-32768,-32768,2837,9311
1775272368.8196023,-8136,14964,-12208,32767,-123,32767,11416,-32768,3996,-32768,14498,1834
1775272368.820549,-32768,8332,9920,32767,-13603,32767,22020,-14180,32767,-32768,21665,471
