timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775272960.1976442,-2956,-14236,-6860,965,246,-136,9976,12252,-4668,28,196,281
1775272960.198272,-3012,-14292,-6900,972,229,-333,10532,12332,-4768,189,177,146
1775272960.1995738,-2768,-14212,-7028,1360,-57,-619,11216,12188,-5228,206,325,-401
1775272960.2577512,-2536,-14224,-7276,2004,-12,-829,10716,12048,-5680,-1,64,-1025
1775272960.258184,-2456,-14640,-7176,2410,232,-718,10136,12388,-6072,-346,-206,-1247
1775272960.2599487,-2424,-14044,-7004,2605,-166,-833,10152,12144,-5140,-282,201,-1552
1775272960.3176863,-2032,-14700,-6864,2691,273,-1091,9748,12568,-5684,-264,-496,-1605
1775272960.3185074,-1560,-14896,-6516,2881,2642,-1698,9700,12912,-5588,-59,-2870,-1465
1775272960.3778274,-1992,-13896,-6264,3271,5025,-2364,9616,12036,-5080,9,-5325,-1501
1775272960.3784678,-2540,-14388,-6036,3231,2702,-2264,8948,12660,-4548,124,-2908,-2084
1775272960.379759,-2012,-14032,-5836,2800,-418,-1673,7560,12200,-4612,297,261,-2239
1775272960.4378355,-1536,-13676,-6004,1330,-2406,-786,5488,11780,-4836,637,2571,-1081
1775272960.4387848,-328,-13340,-6064,-1148,-1301,194,3700,11208,-5708,1150,2063,1832
1775272960.4976215,-104,-12744,-5728,-4166,1305,1743,1672,10580,-5948,1405,509,5842
1775272960.4981542,900,-11396,-5260,-8261,660,4354,-1348,8984,-5848,1747,2478,10394
1775272960.499746,3312,-10556,-6188,-14105,2502,7728,-5500,6648,-7992,2170,2483,17560
1775272960.557749,4432,-10428,-6696,-20418,11653,12384,-6576,3604,-13064,1292,-4278,27691
1775272960.5584238,3336,-7832,-6292,-25043,13393,18809,-3500,-368,-11836,-1217,-3370,32767
1775272960.5601714,2440,-6156,-8048,-28531,5776,23573,3148,-2612,-6488,-2212,5694,32767
1775272960.617564,1872,-8460,-10548,-29892,10015,21392,13592,-80,-3424,-19,1098,32767
1775272960.6187403,-1164,-11172,-15712,-28121,19500,14136,26036,2460,-8696,3677,-10083,32767
1775272960.7377028,-3776,-13232,-21368,-19161,20120,10349,32767,3344,-22636,1161,-12892,27169
1775272960.738756,-4128,-13752,-27648,-3999,18373,11921,32767,3192,-32028,-9012,-13771,15453
1775272960.7977319,-5660,-7244,-32768,12540,14121,15893,32767,-5532,-31804,-21206,-11203,2986
1775272960.7986357,-7340,-6968,-32768,30738,10241,17091,32767,-8460,-28312,-32463,-10820,-12137
1775272960.799642,-8124,-4440,-32768,32767,9619,14251,32767,-15848,-22092,-32768,-14470,-29729
1775272960.8008554,-8708,4648,-28640,32767,-999,11979,32767,-30020,-9568,-32768,-7247,-32768
1775272960.8018107,-7924,5028,-18296,32767,-14473,9524,20948,-30080,4584,-32768,3575,-32768
1775272960.8032036,-7968,-2528,-5344,32767,-18359,5473,1256,-15248,15184,-32768,7665,-32768
1775272960.857774,-5828,-7612,6448,32767,-16528,-128,-13740,-820,24008,-31145,6128,-32768
1775272960.858375,-3936,-9244,12844,32767,-10255,-5062,-26516,9428,26696,-17438,2024,-32768
1775272960.8598945,-2184,-8580,16868,21092,-3702,-7847,-28956,12904,23056,-4910,-1322,-20824
1775272960.9174867,-1012,-7964,16388,7181,-2046,-7673,-24292,12348,15244,2776,-342,-9047
1775272960.918572,160,-8504,12952,-2157,-2110,-5450,-17980,11300,7376,6380,1934,-568
1775272960.9777505,940,-10456,9452,-7543,-1409,-2759,-12152,11404,1844,7251,2781,5386
1775272960.9783092,992,-11812,6180,-10355,-1565,20,-6404,11532,-2028,6671,4042,9044
1775272960.9795527,112,-13064,3388,-10829,-2611,2628,-1212,11868,-4040,4970,5737,10493
1775272961.0378048,-1180,-13768,748,-10440,-3323,4808,1940,12112,-4356,3101,6737,11163
1775272961.03888,-2552,-14836,-956,-9889,-2641,6254,5356,13192,-3384,1592,6337,11678
1775272961.0403264,-3752,-15560,-2040,-8745,-2853,6497,8512,14128,-2392,726,6406,10786
1775272961.0976338,-4768,-16300,-2992,-7367,-2499,5667,10640,14904,-1664,579,5553,9333
1775272961.0987477,-5600,-16076,-3316,-5663,-1935,4291,12256,15168,-1024,630,4501,7358
1775272961.1573663,-6132,-16248,-3412,-4058,-1478,2717,12384,15636,-556,910,3365,5351
1775272961.1583645,-6204,-16532,-3072,-2788,-1647,1241,11428,16024,-132,1320,3009,3465
1775272961.1597273,-5568,-16652,-2904,-2023,-1633,-248,10640,16168,16,2069,2483,2119
1775272961.2175956,-4776,-16588,-2976,-1592,-802,-1865,9664,16004,-816,3032,1281,1111
1775272961.2185822,-4312,-16496,-2964,-1246,68,-2745,8668,15528,-2368,3397,188,595
1775272961.2774928,-3648,-16168,-3132,-706,26,-2785,8092,14896,-3428,3122,111,136
1775272961.2780979,-3432,-16052,-2644,17,-605,-2175,7440,14816,-4160,2246,772,-298
1775272961.2795775,-3024,-15720,-2292,856,-1284,-1380,7036,14348,-4256,1208,1441,-737
1775272961.3376255,-2904,-15772,-2400,1501,-1248,-774,6908,14556,-3888,359,1392,-914
1775272961.3382003,-3184,-15636,-2036,1966,-943,-378,6484,14648,-3136,-235,1115,-990
