timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769434.651167,8608,-11488,10560,914,-282,-24,-10472,11728,-4000,-9,763,232
1775769434.65296,8592,-11724,10424,835,-303,-89,-10580,11860,-4408,67,787,228
1775769434.681252,8628,-11716,10220,737,-135,-36,-10584,11680,-4608,71,667,436
1775769434.682781,8572,-11636,10060,686,-6,83,-10312,11696,-4944,3,547,562
1775769434.711555,8540,-11540,9988,827,88,260,-10208,11500,-5036,-217,433,546
1775769434.741005,8600,-11480,9936,853,263,504,-10436,11432,-4864,-456,365,716
1775769434.7428439,8160,-11252,9624,689,29,866,-9768,11248,-4532,-652,717,975
1775769434.7713559,7352,-10928,9300,712,542,797,-8832,11160,-3868,-623,156,1082
1775769434.802155,6936,-10748,8976,821,1340,502,-7820,10764,-3544,-521,-695,1048
1775769434.8320909,6212,-10736,8092,1336,1417,179,-6092,10888,-3628,-603,-926,466
1775769434.861251,5396,-10976,7612,2392,1659,-374,-4652,10984,-3568,-804,-1442,-637
1775769434.891207,4720,-10792,7384,3664,3432,-993,-4456,10756,-3336,-1222,-3555,-1490
1775769434.892836,3968,-10228,7164,4419,5462,-1067,-5268,10240,-2796,-1824,-5658,-1555
1775769434.92149,2304,-9064,6872,4989,5988,-581,-3188,9328,-1528,-2529,-6124,-1616
1775769434.951146,-144,-7888,5528,7264,2638,-2123,6672,8848,3012,-2266,-3643,-5312
1775769434.9528651,216,-6216,3456,13400,-161,-9988,17008,6800,6528,878,-4017,-15387
1775769434.981266,1236,-5244,-308,22644,-5339,-21571,25184,1672,2988,5494,-2990,-30683
1775769435.041457,5464,-724,1920,32767,-13543,-32768,24016,-10692,-2432,8269,-463,-32768
1775769435.043115,13288,5904,8008,32767,-11793,-32768,2284,-24204,-5476,8050,-6691,-32768
1775769435.10121,17128,1872,20068,32767,-409,-32768,-32768,-18968,-10376,1847,-16994,-32768
1775769435.102871,32767,2268,32767,26506,18710,-15390,-32768,-3708,-8768,-4496,-26348,-22425
1775769435.131372,29900,1752,32767,-756,12041,5616,-32768,2504,1732,-3953,-9737,8553
1775769435.133296,20092,4164,26960,-14412,-9061,13416,-32768,-2240,4308,-721,15337,17686
1775769435.133346,13156,1220,18808,-14840,-14737,13111,-13120,-336,2236,220,20362,16110
1775769435.161227,10024,-2916,14936,-9085,-5616,6683,-3432,4180,1144,976,8871,10346
1775769435.191365,9292,-3312,13456,-4068,-664,854,-7132,4516,-52,2260,2105,4515
1775769435.221575,9864,-3708,12120,-2305,-2131,-805,-12468,4364,-2596,2690,2955,1877
1775769435.251086,9948,-3336,11512,-1790,-2047,-17,-13064,3352,-4652,1673,2928,1997
1775769435.252846,10324,-2436,11156,-559,486,758,-11624,2476,-4872,107,394,2043
1775769435.311293,10648,-2312,10780,1041,1664,680,-10612,2488,-4228,-877,-955,1046
1775769435.3120708,10968,-2552,10904,2329,1323,65,-11360,2788,-3752,-1092,-997,-447
1775769435.342453,11116,-2796,11492,2926,1357,-293,-13216,3104,-3636,-1137,-1244,-1065
1775769435.345195,11248,-2892,12100,2931,1556,-208,-14476,3296,-3464,-1212,-1408,-976
1775769435.3752809,11456,-2640,12620,2715,1179,32,-15192,3224,-3212,-1255,-937,-779
1775769435.4036312,11344,-2560,13032,2649,548,268,-15096,3296,-2964,-1316,-328,-742
1775769435.431159,11416,-2668,13208,2628,557,368,-15212,3428,-2752,-1412,-286,-709
1775769435.431978,11472,-2752,13416,2418,-125,374,-15760,3600,-2132,-1206,435,-691
1775769435.4612749,11232,-2896,13424,1918,-338,341,-15556,3772,-2212,-889,676,-374
1775769435.491355,11440,-2840,13548,1591,32,7,-15440,3788,-2100,-458,328,-186
1775769435.521297,11616,-2692,13604,1611,151,-213,-15308,3624,-2824,-307,177,-302
1775769435.5221388,11728,-2768,13764,1893,-92,-40,-15660,3396,-3480,-549,391,-519
1775769435.5512152,11840,-2820,14144,2152,403,406,-16640,3452,-3304,-1171,-91,-331
