timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775770952.539839,-5076,-9104,14812,954,1426,-1829,-6876,13104,10956,1247,-1292,-297
1775770952.569462,-4564,-9292,15640,126,2350,-2403,-7732,13056,10640,2123,-2176,316
1775770952.5714319,-4264,-9396,15832,-1001,2725,-2617,-9216,13228,10648,2907,-2346,1239
1775770952.599756,-3912,-9732,15200,-2794,1812,-2284,-9400,13408,9896,3801,-1011,2632
1775770952.629628,-3572,-10044,13704,-4426,512,-1874,-7788,13184,8516,4564,599,3799
1775770952.6597161,-2912,-10372,11692,-5443,-1164,-1633,-5652,12788,6396,5119,2450,4314
1775770952.661314,-2512,-10412,9292,-5681,-1501,-1219,-3572,11832,3204,4936,2918,4631
1775770952.6897972,-3244,-10296,4288,-5373,-1854,594,108,10200,-1040,3331,3598,5280
1775770952.719973,-4244,-10700,-140,-2897,107,3728,7612,8884,-6616,-909,1963,5419
1775770952.7495239,-4496,-8796,-3944,3860,-4219,7911,15884,5288,-11984,-7937,6163,928
1775770952.779509,-2720,-4580,-8564,17073,-14920,10162,27664,-1452,-16420,-16226,14187,-11731
1775770952.781475,-3984,604,-10184,32767,-19087,10757,32728,-11464,-18412,-27051,15153,-27212
1775770952.8095338,-6972,9456,-3528,32767,-15178,10334,27980,-26152,-10040,-32768,6897,-32768
1775770952.8396459,-11408,8168,10952,32767,1517,8208,6528,-25000,17084,-32768,-12722,-32768
1775770952.870571,-14556,15168,29268,32767,8448,5500,-27008,-19204,32767,-32768,-20820,-32768
1775770952.8725178,-19080,14896,32767,32767,30152,-2415,-32768,148,32767,-24912,-32768,-24853
1775770952.901736,-21800,12692,32767,14413,14669,-10248,-32768,11288,32767,-647,-17762,-11981
1775770952.929678,-19376,11760,32767,-7370,-7375,-19177,-32768,9008,32767,21435,5362,-5295
1775770952.959456,-11468,10628,32767,-26690,-16793,-22911,-32768,-68,32767,32767,16761,5825
1775770952.9615989,-5584,9308,32767,-32768,-17644,-23217,-29228,-8424,32767,32767,19644,15442
1775770952.989677,-1440,8668,18368,-32768,-12919,-23708,-14416,-14984,20068,32767,16414,21775
1775770953.05178,2584,6408,8048,-32768,-8675,-23931,-4744,-17392,4928,32767,12788,23631
1775770953.051866,4820,3140,1896,-32768,-7695,-21178,772,-15616,-8420,32767,11532,22390
1775770953.051881,5676,308,-4628,-32768,-10569,-14543,5432,-12508,-18104,32767,14500,20061
1775770953.0796852,3332,-5748,-14904,-27443,-6377,-6070,19788,-6568,-30656,21817,9989,18129
1775770953.1096609,3352,-9856,-20676,-8943,6774,-18,32767,-1880,-32768,4207,-4604,10028
1775770953.139831,2500,-10044,-21564,15400,3471,6478,32767,-2216,-32768,-14535,-3829,-7344
1775770953.1694741,1712,-3520,-20388,32767,-3147,11751,32767,-12424,-32656,-30930,-395,-24370
1775770953.171278,-1408,8340,-11932,32767,-6769,16531,28004,-29876,-21512,-32768,512,-32768
1775770953.1995609,-9588,13468,7272,32767,438,19403,7676,-32768,11872,-32768,-9654,-32768
1775770953.259754,-15984,19256,30044,32767,3451,17391,-26820,-27544,32767,-32768,-12602,-32768
1775770953.261784,-21240,9292,32767,32767,28830,1077,-32768,10488,32767,-27562,-32768,-23472
1775770953.2618282,-24268,10240,32767,8572,12105,-11744,-32768,17896,32767,4606,-14323,-8731
1775770953.290117,-18096,10444,32767,-15740,-16541,-23737,-32768,8928,32767,31314,15127,-3533
1775770953.319948,-8188,9912,32767,-32014,-28506,-28446,-32768,-4488,32767,32767,27847,3908
1775770953.3495722,-1436,10384,29512,-32768,-21791,-29528,-24424,-13440,27872,32767,22263,12055
1775770953.351186,2800,9312,18832,-32768,-10276,-30215,-16560,-17808,14012,32767,12185,17796
1775770953.379576,5060,7536,12348,-32768,-6972,-28759,-10960,-18468,3028,32767,9505,19247
1775770953.4398038,6244,4504,6728,-32768,-10549,-24121,-6572,-15836,-5460,32767,13574,18851
1775770953.441618,6844,120,3148,-32768,-11930,-17538,-2108,-10764,-13784,32767,15179,18488
1775770953.441683,7148,-5904,120,-30111,-7339,-10502,2464,-3364,-20152,26985,10790,17769
1775770953.499711,7676,-11172,-484,-20787,170,-4858,4932,3828,-22848,16195,3004,15229
1775770953.501475,7552,-13036,352,-11419,501,8,4976,7800,-20856,6866,2266,10343
1775770953.529803,6376,-13048,1168,-3748,-3450,3870,3860,9460,-15916,-247,5527,5105
1775770953.5594518,4624,-12780,1968,1724,-4387,5961,2340,10428,-10768,-4980,5800,1634
1775770953.561523,3544,-12552,3852,5253,-2028,6554,776,11228,-6696,-7688,2991,-256
1775770953.589597,3076,-13068,5556,7560,-199,6163,-1260,12400,-3340,-8863,810,-1797
1775770953.621599,2212,-12644,7744,8603,-602,5616,-3600,12780,-796,-8963,910,-3071
1775770953.649795,1856,-12892,8480,8303,-2041,5029,-5536,13740,1876,-8146,2235,-3491
1775770953.651299,1388,-12992,9852,7135,-1940,3956,-6368,14352,2784,-6611,2032,-3069
1775770953.679608,1760,-12708,10736,5844,-623,2831,-7360,14232,3072,-5086,899,-2311
1775770953.709482,1000,-12268,12076,4842,1186,2255,-8460,14136,3480,-4272,-801,-1302
1775770953.739805,1292,-12504,12224,3295,-395,1969,-8980,14688,4400,-2914,923,-638
1775770953.769436,932,-12636,12924,2280,-1208,1627,-8440,14776,3564,-1999,1752,-192
1775770953.771384,1232,-12828,12836,1811,-603,1150,-8200,14960,3488,-1414,1137,67
1775770953.820788,1268,-12784,12496,1506,-488,871,-8044,14504,2324,-1051,1057,187
1775770953.8633149,1328,-12392,11740,1457,-467,1102,-7696,13972,1708,-1217,1081,369
1775770953.863404,1456,-12148,11880,1515,-60,1323,-7648,13976,1916,-1462,720,530
1775770953.863416,1292,-12464,12160,1438,831,1233,-7724,14196,2296,-1417,-149,812
