timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775770764.592351,13504,-7224,-4620,3011,-379,-355,-1092,3288,-15304,-962,402,-1661
1775770764.620587,13700,-7396,-4672,3434,-1038,-148,-1552,3400,-16024,-1258,1022,-2095
1775770764.70881,14384,-7428,-4720,3841,-986,267,-2376,3184,-16964,-1855,934,-2145
1775770764.710602,14460,-7388,-4568,4256,259,1191,-2668,2868,-17892,-2979,-115,-1641
1775770764.710654,13876,-6960,-4508,5171,2710,2445,-1524,2032,-19484,-4872,-2672,-1026
1775770764.71254,13828,-8408,-3784,6478,-1089,5155,-3640,3504,-19088,-7414,1709,-1742
1775770764.768607,13648,-7616,-1904,7037,-2844,7913,-5900,3496,-16044,-9733,3963,-1164
1775770764.770547,12248,-7048,-580,6274,-3067,9668,-6720,3700,-12288,-10633,4672,388
1775770764.770607,11204,-7128,288,4866,-1501,9651,-5684,4612,-8736,-9957,3343,1907
1775770764.828734,9172,-7068,1004,3481,-1132,8750,-4116,5276,-6476,-8438,3074,2621
1775770764.83039,5572,-5788,2524,2923,-3590,8382,-3316,4760,-3616,-7613,5493,2222
1775770764.830456,152,-2260,6780,996,-6901,7013,-5360,4924,11572,-5212,8329,2063
1775770764.858432,-6256,300,14064,-8265,2666,-6743,-4412,10128,32767,11045,-6661,4913
1775770764.888847,-7096,6972,14016,-24538,9207,-32768,-5732,-272,32767,32767,-11418,4769
1775770764.918505,2256,13544,360,-32768,-8895,-32768,-9312,-26272,32767,32767,5830,4335
1775770764.920341,15056,20788,-13056,-32768,-32768,-32768,2376,-32768,-13400,32767,32767,5313
1775770764.94867,28684,8544,-26672,-32768,-25173,-32768,23076,-32768,-32768,32767,24008,8275
1775770764.979669,32767,760,-32768,-23533,13143,-32768,17884,-30640,-32768,32767,-15767,4933
1775770765.008946,32767,220,-32768,-7550,1910,-10269,1316,-21780,-32768,12158,-1510,2146
1775770765.038634,30148,1132,-25624,586,-8342,6642,5392,-15488,-32768,-4509,9987,1804
1775770765.0404701,22124,2296,-18756,5411,-965,10115,4928,-11788,-31372,-10939,2714,1706
1775770765.068813,16076,2772,-13956,6508,1772,10422,3748,-8996,-18420,-11978,53,1781
1775770765.098618,12116,2212,-10256,5915,2542,8164,4208,-6188,-10184,-9761,-1009,1262
1775770765.1304278,10420,1856,-8168,4918,700,4908,3352,-4752,-7476,-6347,280,-150
1775770765.1304388,10484,1304,-7740,3467,-1381,2059,2184,-4172,-7636,-2939,1942,-1045
1775770765.158495,11232,556,-8092,2506,-1211,-136,2536,-4064,-11532,-701,1393,-1404
1775770765.188839,12164,92,-8588,2736,-1076,-768,1612,-4432,-14564,-381,1087,-1891
1775770765.2186902,12892,228,-8792,2862,-1049,-291,544,-4864,-15504,-840,1127,-1686
1775770765.220511,12908,264,-8816,2818,-668,387,588,-4916,-15396,-1397,900,-1201
1775770765.248924,12708,748,-8772,2695,135,601,892,-4936,-14192,-1551,167,-744
1775770765.278494,12728,952,-8800,2355,954,111,1288,-5040,-13568,-991,-684,-539
1775770765.30847,12724,1108,-9168,2250,236,-136,1728,-5448,-14440,-723,46,-809
1775770765.310434,13096,868,-9100,2371,-429,-456,1812,-5332,-14916,-430,586,-1246
1775770765.3385768,13284,668,-9088,2476,-385,-553,1236,-5208,-15372,-450,471,-1368
1775770765.3688161,13364,652,-8960,2478,-417,-229,356,-5356,-15780,-729,587,-1180
1775770765.398737,13392,812,-9156,2088,276,271,516,-5348,-15248,-958,66,-384
1775770765.400308,12980,764,-9236,1787,429,350,1180,-5236,-14680,-868,-2,-61
1775770765.428472,13176,852,-9480,1512,720,-116,1632,-5164,-14356,-332,-364,-15
1775770765.459522,13256,892,-9596,1426,377,-376,1596,-5420,-15120,-47,-28,-178
1775770765.488618,13408,864,-9456,1399,267,-608,1832,-5436,-15220,165,46,-353
1775770765.490466,13448,732,-9584,1531,648,-850,1860,-5452,-15392,258,-436,-441
1775770765.518605,13568,736,-9624,1662,452,-820,1504,-5516,-16112,155,-225,-610
