timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775770684.758113,16792,-8084,-3280,3125,-1120,-13,-3744,3956,-16644,-1221,1126,-1806
1775770684.7902489,16460,-7972,-2792,3202,29,-698,-4804,3964,-16508,-815,-156,-1888
1775770684.818655,16204,-7824,-3308,2602,188,-710,-4992,3652,-16420,-452,-76,-1358
1775770684.821004,15984,-7488,-3608,2423,-737,-305,-3912,3336,-17164,-586,912,-1241
1775770684.850572,15628,-7388,-3304,2772,-191,-237,-3668,3320,-16296,-914,237,-1375
1775770684.878657,15528,-7236,-3076,2836,1599,-455,-4212,3196,-16436,-931,-1518,-1028
1775770684.909376,15180,-7520,-3012,2957,1192,378,-4720,3264,-16832,-1692,-917,-817
1775770684.9382799,14504,-7396,-2892,2608,-619,1576,-5048,3668,-15516,-2225,1151,-393
1775770684.9409568,14148,-7332,-2344,2139,-1719,2164,-4480,3812,-14620,-2345,2455,28
1775770684.972068,13932,-7552,-2628,1776,-1304,2239,-4100,4132,-14136,-2217,2050,471
1775770685.028276,13364,-8008,-2444,1396,-372,2062,-3556,4580,-13764,-1951,1224,957
1775770685.0300689,13208,-8352,-2580,1190,-118,1848,-2916,4880,-13940,-1696,963,1060
1775770685.03187,13464,-8488,-2980,1260,-433,1915,-2952,4804,-14868,-1764,1283,933
1775770685.0901241,13484,-8400,-3200,1075,-2144,2384,-3412,4764,-14440,-1874,3106,901
1775770685.090189,13588,-8288,-3080,587,-2441,2216,-2972,4860,-13724,-1391,3346,1141
1775770685.118168,13684,-8384,-3232,400,-1010,1327,-2028,4776,-14408,-688,1782,1165
1775770685.1197498,13808,-8640,-3452,659,-498,679,-2208,4876,-14960,-407,1143,730
1775770685.1484401,14036,-8504,-3392,632,-833,464,-2844,4840,-15084,-175,1439,572
1775770685.178504,14140,-8712,-3624,594,-1519,427,-2540,4716,-15524,-37,2131,391
1775770685.208479,14644,-8824,-3648,1009,-1094,290,-2204,4684,-16408,-203,1606,80
1775770685.238365,14864,-8788,-3600,1532,-164,219,-2768,4776,-16492,-613,584,-81
1775770685.239827,14512,-8824,-3488,1566,-306,401,-3504,4848,-15852,-700,796,-66
1775770685.26826,14320,-8820,-3628,1224,-1178,726,-3412,5036,-15508,-678,1749,154
1775770685.298274,14028,-9180,-3716,872,-1381,865,-2700,5288,-15480,-589,2028,487
1775770685.331918,13612,-9028,-4052,896,-571,893,-1896,5136,-15860,-701,1221,661
1775770685.3320699,13196,-9036,-4448,1061,-636,1219,-1484,5052,-15876,-1054,1372,671
1775770685.3610592,12628,-9260,-4864,1236,-1655,1709,-776,5108,-15580,-1444,2486,543
1775770685.391213,12284,-9264,-4748,1594,-2887,2125,-456,5260,-15380,-1869,3659,106
1775770685.420306,12332,-9056,-4492,1987,-3349,2421,-964,5188,-15128,-2286,4079,-168
1775770685.420372,12396,-8952,-4128,2018,-3666,2846,-1772,5036,-14952,-2611,4470,-39
1775770685.448568,12644,-9164,-4072,1889,-3793,3346,-1864,5356,-15276,-2953,4715,275
1775770685.4782689,12784,-9476,-3772,2033,-3602,3708,-1824,5656,-15140,-3335,4556,424
1775770685.508364,12664,-9276,-3732,2000,-3704,3878,-1956,5596,-14308,-3408,4734,471
1775770685.5383942,12524,-9312,-3548,1625,-4266,3777,-2116,5824,-13844,-3068,5336,604
1775770685.539712,12532,-9692,-3796,1125,-4592,3581,-1760,6244,-13716,-2589,5675,805
1775770685.568404,12280,-9968,-4232,691,-3442,2887,-884,6448,-13748,-1886,4444,1120
1775770685.5984378,12344,-10220,-4740,567,-2220,1917,152,6508,-14068,-1157,3097,1029
1775770685.628227,12100,-10288,-5068,735,-1342,892,804,6612,-14244,-510,2006,568
1775770685.629753,11992,-10404,-5252,938,-1415,-44,1132,6504,-14304,121,1843,-133
1775770685.6900558,12268,-10204,-5616,1151,-1480,-843,812,6268,-14956,667,1678,-715
1775770685.6901429,12560,-10164,-5560,1275,-834,-1345,240,6136,-15384,916,871,-911
1775770685.718396,12492,-10000,-5652,1335,413,-1812,124,6080,-15272,1144,-424,-865
1775770685.719984,12728,-9916,-5884,1358,1447,-2213,192,5808,-15716,1323,-1504,-813
1775770685.7484019,12820,-10016,-5988,1611,853,-2068,32,5636,-16568,1127,-891,-1107
1775770685.778305,13088,-10180,-6112,1710,216,-1691,-156,5624,-17024,814,-211,-1155
1775770685.808222,13388,-10648,-6036,1951,65,-1229,-80,5948,-17620,304,-66,-1166
1775770685.809783,13548,-10760,-5912,2366,1074,-929,-428,6284,-17500,-240,-1046,-1039
