timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775770981.162657,-10196,-3332,15232,2210,-775,212,-4096,8640,17536,-850,1018,-797
1775770981.19413,-10124,-3072,15572,1041,-384,-1084,-4692,8560,18224,808,564,-441
1775770981.194177,-9908,-3256,16144,-204,-715,-2209,-5440,8760,18076,2478,919,-176
1775770981.220427,-9276,-3624,16340,-1590,-1553,-3169,-6204,8900,17728,4202,1701,228
1775770981.249392,-8488,-4028,15840,-2970,-1635,-3902,-6592,8904,15700,5555,1866,933
1775770981.3098009,-8144,-4468,14368,-4326,-1858,-3570,-6824,8716,13404,6094,2455,2167
1775770981.311698,-7680,-5208,12816,-5581,-329,-2685,-5632,8716,11712,5969,1314,4081
1775770981.3117518,-6656,-4464,10520,-6527,-1729,-1773,-3444,7256,9928,5912,3189,4927
1775770981.369828,-5928,-1872,7216,-5757,-7334,128,716,3116,4460,4416,9027,3745
1775770981.371735,-6744,212,3408,18,-13727,4082,10036,-1020,-3716,-1564,15005,-598
1775770981.40011,-8196,2040,-492,12705,-19119,8036,21828,-4532,-7504,-11705,18455,-10333
1775770981.401778,-10220,4324,-812,29283,-15925,7795,27132,-9280,-4332,-21489,11956,-23058
1775770981.4301598,-14668,7548,1492,32767,-3960,5013,18080,-12612,12132,-27879,-2426,-31422
1775770981.4596832,-17480,8408,11256,32767,-1775,589,9472,-10732,28396,-27693,-6609,-32768
1775770981.521779,-20096,9432,20100,32767,-1672,-5669,-5928,-6268,32767,-21482,-7781,-32768
1775770981.521882,-20096,8324,28996,32767,8763,-14796,-19728,1228,32767,-8027,-17315,-31336
1775770981.5219,-19184,8352,32767,19173,5684,-21602,-24888,4012,32767,6283,-13173,-24398
1775770981.549821,-16068,10364,32767,6677,5852,-29248,-25396,1028,32767,19706,-12684,-18555
1775770981.5798001,-11684,10624,32767,-2904,3945,-32768,-26956,-2068,32767,30403,-10443,-14786
1775770981.609705,-8428,10116,32767,-11503,-1887,-32768,-30560,-4560,32767,32767,-4029,-11492
1775770981.6115992,-4468,10760,32767,-20695,-5922,-32768,-32768,-8892,32767,32767,1151,-6033
1775770981.639871,728,10304,32108,-29661,-14348,-32768,-32768,-12808,25652,32767,11433,-169
1775770981.6700711,4636,7516,25704,-32768,-22549,-32768,-30168,-14064,12468,32767,22146,7017
1775770981.699849,6664,4228,19068,-32768,-23378,-24775,-22184,-12752,1648,32767,25543,14621
1775770981.701638,8280,2032,12004,-32768,-21391,-16461,-13576,-11852,-7016,32767,25171,19269
1775770981.759607,8024,-1772,5852,-32768,-15731,-7620,-6176,-7972,-16864,29121,20624,21916
1775770981.761653,7712,-5476,1936,-27942,-9935,2373,-960,-3548,-23908,15545,15814,22199
1775770981.8196852,6060,-7652,-1704,-18175,-9529,13303,2644,-604,-25388,1000,16071,20312
1775770981.821437,3860,-6932,-4460,-8956,-6100,22401,6716,-832,-21892,-11977,13127,18694
1775770981.8215208,1156,-6364,-5216,0,-1400,28365,11736,-1448,-16956,-22373,8260,15930
1775770981.8517919,-2188,-4448,-2160,9525,-193,31648,13072,-2472,-8812,-30788,6150,10296
1775770981.879654,-4876,-2988,-192,16526,-4293,32767,9260,-2608,764,-32768,9227,4321
1775770981.882457,-9540,-2484,5196,20675,-5632,32767,5536,-1404,8756,-32768,9599,830
1775770981.9127,-11240,-3620,7424,21641,-6141,31969,3148,1824,17308,-32768,9682,-786
1775770981.941696,-14420,-1716,10364,20423,-150,27723,2980,2720,23244,-32768,2892,-386
1775770981.9696472,-15324,-1460,13184,19097,5745,22123,3472,4836,26976,-28940,-3566,-770
1775770982.000673,-16992,-2144,15504,16838,8422,16145,1948,7852,31120,-23076,-6994,-1446
1775770982.002697,-17532,-1724,17428,13888,5663,10274,-32,9168,32380,-16268,-5032,-3025
1775770982.033685,-17556,-1452,18784,10494,2200,5150,-2464,9756,32764,-9840,-2187,-4010
1775770982.061526,-16304,-1288,19276,6812,-1266,501,-4184,9744,31104,-3605,775,-4503
1775770982.089607,-14584,-1236,19196,3871,-3299,-2657,-5580,8676,26204,786,2573,-4385
1775770982.0917592,-12576,-996,18480,1848,-3611,-4231,-6480,7488,22036,3218,2824,-3690
1775770982.119772,-10784,-1124,17484,616,-3030,-4390,-7148,6568,18036,4043,2476,-2605
1775770982.152192,-9512,-1588,16376,-74,-1866,-3347,-7364,6348,14820,3425,1683,-1146
1775770982.1834712,-8716,-2068,15208,-430,-481,-1754,-6552,6384,12888,2187,815,366
1775770982.183535,-8424,-2392,14548,-400,468,-483,-5144,6448,12744,1042,152,1251
1775770982.2136378,-8568,-2504,14044,-88,-19,251,-4116,6812,13432,324,769,1280
1775770982.2417002,-8892,-2704,13884,-89,-789,282,-3700,7180,14492,400,1517,1054
1775770982.2696478,-8772,-2784,13640,-124,-944,-100,-3260,7068,14252,756,1578,829
1775770982.271565,-8616,-2612,13340,146,-42,-398,-2884,6724,13108,757,587,749
1775770982.299734,-8860,-2760,12984,585,1073,-253,-3144,6620,12776,209,-529,766
1775770982.3595278,-8536,-2740,13312,944,1537,-35,-3288,6768,12700,-202,-996,691
1775770982.3613849,-8652,-2568,13092,1169,549,482,-3336,6656,13044,-629,35,545
1775770982.361417,-8816,-2412,13596,1458,1323,599,-3236,6484,13312,-988,-787,591
1775770982.4199,-9448,-2056,13716,1787,2117,705,-3284,6476,14324,-1344,-1537,607
1775770982.4213881,-9352,-2344,14140,1947,2380,515,-3384,6888,14564,-1284,-1852,393
1775770982.449404,-9504,-2416,13932,1975,1105,607,-3596,6908,14636,-1256,-596,91
