timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769937.906389,6244,-3308,18976,-1531,216,111,-18716,6336,5392,1280,772,2447
1775769937.908332,6652,-3400,18620,-3121,407,785,-19576,6188,4084,1668,991,4180
1775769937.936604,6624,-3636,18368,-4541,920,2103,-18924,6000,3060,1393,1063,6171
1775769937.966698,5536,-3800,17132,-5448,454,3307,-15904,6104,3580,951,2023,7429
1775769937.996583,4012,-4524,15484,-5746,481,3096,-11704,6916,4952,1394,1843,7506
1775769937.998262,2092,-4852,13324,-5052,1457,1605,-6744,7132,5120,2074,466,6385
1775769938.0266602,-968,-5400,10424,-2575,2098,-775,1960,7504,5724,2465,-1225,3211
1775769938.057055,-1172,-4800,8176,2876,3934,-6337,9252,6676,6228,3540,-5137,-3770
1775769938.086432,-736,-3492,6140,9744,5228,-12202,8640,3712,2776,3987,-8821,-12153
1775769938.088206,3244,-1708,4276,17072,4557,-15356,7368,-864,-3560,2208,-10192,-19945
1775769938.1167722,7392,436,4832,25284,8730,-16078,380,-5596,-9592,-2607,-16126,-25704
1775769938.1467662,12104,3888,7620,31330,13864,-11795,-10204,-10480,-12708,-10146,-20943,-26721
1775769938.176499,16084,6212,14040,32767,17334,-3195,-26196,-12736,-13332,-19479,-22889,-23815
1775769938.1783218,19500,7888,21024,32767,8277,8461,-32768,-13048,-9456,-27549,-11343,-19663
1775769938.236484,19576,9212,27164,29645,3159,19553,-32768,-12356,-3312,-32768,-3261,-11011
1775769938.237908,18080,10872,29948,21709,786,29134,-32768,-12416,4084,-32768,2603,-11
1775769938.26656,14208,12376,30724,15285,351,32767,-32768,-13376,9312,-32768,5394,8195
1775769938.297879,9780,11976,32640,9434,532,32767,-32768,-11316,17820,-32768,7006,14729
1775769938.2980502,5176,10180,32767,1508,1044,32767,-32768,-7428,27028,-31512,8051,21559
1775769938.326747,1388,10724,32588,-7111,3582,32767,-31952,-6464,31564,-23994,6417,27414
1775769938.356886,-1448,11204,30984,-14740,3826,31372,-26636,-6432,32592,-16069,6796,31188
1775769938.386708,-3756,11320,27868,-20196,-2598,26582,-18308,-6492,32767,-8414,13073,31097
1775769938.387807,-5488,9680,24468,-22615,-4301,19988,-11840,-4588,31464,-1528,13236,28957
1775769938.416529,-6348,7620,22728,-25312,2400,12328,-11260,-2680,30144,5485,5656,28797
1775769938.446529,-5604,6720,20708,-28835,5095,4973,-10540,-2772,28232,13193,2230,28390
1775769938.4766662,-4812,6604,16088,-30964,-287,-545,-4672,-5008,21392,19304,6681,25522
1775769938.477769,-4500,5424,11552,-29522,-5135,-4548,1892,-5536,14696,22195,10096,20807
1775769938.507709,-4452,3400,8092,-25574,-4491,-8770,5812,-3860,11388,23003,7628,15512
1775769938.537893,-3888,1848,5996,-21231,1133,-13706,7720,-2556,8204,23874,154,10912
1775769938.5668302,-2856,468,4096,-16009,6741,-18536,8868,-1668,5476,24053,-7211,5557
1775769938.600021,-1252,-352,2692,-10292,5751,-22874,9700,-1552,3284,24295,-8057,-1721
1775769938.6000829,1344,-788,852,-4070,-1382,-26448,10944,-2396,-432,24201,-3119,-10640
1775769938.6299589,3916,-1352,-488,2181,-1155,-29372,7472,-4092,-6684,22769,-5336,-17083
1775769938.6581461,7496,-1676,964,8435,7470,-30228,1604,-4412,-9708,18854,-15095,-20201
1775769938.686773,11304,-1828,3488,13269,8988,-28879,-5064,-4196,-10712,14806,-16815,-22920
1775769938.6878772,14296,-1704,6872,16650,5438,-25953,-11368,-3992,-11856,10831,-13453,-24985
1775769938.7166588,17792,-1880,11740,17938,3898,-22063,-22256,-2676,-11524,7128,-11331,-24256
1775769938.776531,20708,-1400,17320,15005,-3494,-15580,-32768,-940,-11288,4552,-1918,-20502
1775769938.778652,21252,-668,20296,10450,-2208,-9134,-32768,204,-8716,1832,-1216,-12751
1775769938.7787032,21104,636,22368,6304,-4526,-4504,-32768,412,-5524,826,2951,-7628
1775769938.836451,19460,620,21808,3528,-7513,-490,-32636,296,-6464,-465,7193,-3981
1775769938.8374999,17520,-736,20816,2566,-6762,3053,-27044,1572,-5884,-2795,7327,-1127
1775769938.9000802,16092,-1688,20608,2926,-4732,4410,-24564,3320,-2600,-4289,5546,-165
1775769938.9001422,14740,-1860,19856,1862,-2581,4414,-24548,3840,88,-3849,3792,1312
1775769938.9002008,13184,-872,18576,-123,519,4161,-22868,2792,472,-2786,1083,3637
1775769938.92704,12128,-512,16368,-1109,-400,4446,-18712,1836,-476,-2373,2308,4263
1775769938.9865448,10696,-276,14232,-637,-1737,4797,-14592,1208,-1968,-2801,3596,3701
1775769938.9884422,9720,-748,13128,845,-1403,4638,-12392,1616,-1760,-3604,2862,2535
1775769938.9885042,9672,-944,13336,2117,-57,4021,-13212,2112,-640,-3949,1235,1508
1775769939.01659,9628,-1420,13876,2048,-9,3369,-14824,2796,732,-3403,1024,1251
1775769939.046771,9376,-1148,14036,1432,1326,2581,-15304,2760,1232,-2500,-327,1731
1775769939.077642,9348,-1128,14212,1096,1281,1706,-13916,2804,1188,-1629,-375,1445
1775769939.080279,9272,-1016,14488,1318,507,1012,-14660,2568,292,-1139,197,687
1775769939.110539,9260,-1256,14452,1480,904,1033,-15128,2596,-148,-1333,-265,724
1775769939.140766,9516,-1084,15100,1571,1082,966,-15584,2748,864,-1295,-454,633
1775769939.169508,9520,-1164,15260,1114,1091,534,-16240,3080,1276,-668,-439,763
1775769939.169562,9944,-1244,15396,442,930,-2,-16424,3120,1424,148,-284,987
1775769939.2001889,9752,-1548,14912,-91,862,-415,-16080,3044,456,797,-231,1183
1775769939.230413,10112,-1420,14868,-287,1291,-632,-15748,2872,-200,1055,-710,1294
1775769939.2868211,10040,-1568,14584,-110,939,-642,-15272,2784,-780,970,-351,1063
1775769939.288502,10168,-1788,14260,175,17,-519,-15260,2988,-840,820,522,626
1775769939.288546,10080,-1980,14144,241,462,-515,-15200,3152,-1024,684,34,734
1775769939.3167229,10092,-1668,14276,392,1499,-654,-15020,3004,-924,580,-993,809
1775769939.346459,10204,-1856,14672,503,1911,-841,-15544,3356,-388,670,-1430,728
1775769939.348366,10136,-2052,14652,375,1653,-991,-15556,3280,-680,871,-1170,680
1775769939.376584,9988,-1832,14416,587,1288,-847,-15084,2952,-1244,653,-867,485
1775769939.406548,10144,-1708,14160,1142,1236,-730,-14588,2904,-1464,297,-873,88
1775769939.436595,10328,-1872,14504,1680,1042,-653,-15156,3012,-1372,-152,-727,-379
1775769939.4383738,10352,-2028,14820,1998,819,-442,-16156,3220,-912,-477,-523,-536
1775769939.466759,10272,-1904,15236,1805,1234,-162,-16776,3368,-652,-546,-964,-124
