timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775770647.677866,9628,-11528,-10352,1427,812,672,6044,6556,-17048,-989,-252,477
1775770647.707891,9236,-11296,-10188,2115,270,1225,5928,6400,-16696,-1764,307,50
1775770647.737889,8716,-11008,-9472,2622,83,1475,5948,6512,-15260,-2267,444,-281
1775770647.7994518,8444,-10640,-8728,3084,329,1163,5480,6496,-13888,-2283,46,-746
1775770647.799523,8232,-10156,-8224,3040,761,736,4364,6304,-12900,-1915,-476,-800
1775770647.802161,8108,-9896,-7360,2712,763,688,3388,6148,-12876,-1694,-418,-582
1775770647.8593369,8304,-9648,-6320,2446,575,916,2548,5948,-12572,-1752,-143,-293
1775770647.859412,8292,-9168,-5256,1965,1417,1083,936,5924,-11368,-1667,-805,438
1775770647.8611798,7660,-8268,-4148,823,2443,901,224,5668,-8964,-1009,-1726,1562
1775770647.889211,6932,-7196,-1360,-379,4272,-229,-720,5728,-5816,437,-2948,2289
1775770647.918197,7524,-6300,-1968,-2764,3843,-2149,-2184,5104,-3496,3476,-3000,3211
1775770647.947806,7040,-4744,284,-6287,2009,-4808,-4568,4400,536,7804,-1158,4149
1775770647.949019,6052,-3088,2804,-12906,-2199,-8337,-10268,3816,8144,14897,3232,6551
1775770647.97823,5624,344,3236,-23346,-1408,-13819,-11704,-812,13784,25409,2947,12513
1775770648.008201,9180,984,-2316,-32768,1630,-20017,-6204,-8120,660,32767,656,17941
1775770648.038249,14832,-816,-9568,-32768,5193,-20490,-12,-12168,-20552,32767,-3007,20196
1775770648.067932,19796,-3180,-17148,-29768,12599,-16296,3956,-12156,-32768,29318,-9966,20287
1775770648.068955,23624,-5112,-24204,-23157,7155,-6521,7524,-11584,-32768,18035,-3196,18531
1775770648.100832,28060,-7352,-27732,-13721,5800,4784,12024,-9780,-32768,3477,-1367,16422
1775770648.130929,29692,-6412,-29428,-4245,9750,15152,10000,-11128,-32768,-10822,-4590,15203
1775770648.160341,27212,-4484,-30092,2568,10002,25988,10572,-13752,-32768,-23449,-3533,15535
1775770648.1604009,23976,-3588,-29772,8938,5743,32767,16048,-15444,-32768,-32768,1364,13355
1775770648.188326,18416,-2780,-27152,16743,-7,32767,20572,-15664,-32768,-32768,6482,7746
1775770648.2181802,11512,-1500,-21000,23211,-1627,32767,18576,-13308,-18788,-32768,6590,1592
1775770648.247859,5260,-1960,-14212,25697,1076,32767,14992,-8396,-4660,-32768,2355,-2270
1775770648.248846,844,-3160,-8460,25067,1917,26362,11780,-2880,4488,-32768,184,-5051
1775770648.277919,-1892,-4240,-3628,22670,1165,18923,8500,2124,10456,-27865,-279,-7235
1775770648.307945,-3444,-5500,308,18576,-412,11314,3964,6388,14288,-19106,241,-8242
1775770648.338154,-3776,-5740,2668,13060,-3093,4583,1016,8076,14280,-10194,2381,-8006
1775770648.339183,-3572,-5620,4620,7882,-6178,-973,-1260,8684,14236,-2445,4991,-7514
1775770648.368244,-3272,-5164,5992,2316,-6715,-6289,-2812,8460,14652,5108,5251,-5958
1775770648.400345,-2824,-4232,6980,-3162,-7699,-11688,-3312,7328,15568,12718,6001,-4583
1775770648.4282088,-1016,-2004,8600,-9328,-8997,-17789,-6620,4696,18428,21374,6891,-3185
1775770648.459031,2324,-52,7340,-17856,-7895,-24089,-11392,-284,15172,31304,6092,794
