timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769687.8835368,2316,-9324,15280,-743,-423,465,-11624,11740,4220,594,1283,1820
1775769687.914002,1840,-9212,13792,-895,-199,602,-9188,11484,3312,563,1144,2116
1775769687.916196,1496,-9540,12100,-78,-974,466,-5812,11316,2412,255,1689,1090
1775769687.94639,1336,-9332,10948,1591,-867,-313,-3852,10904,1728,-133,1115,-664
1775769687.976067,1012,-9260,9992,3583,-484,-961,-3444,10448,1216,-794,226,-2516
1775769688.005625,584,-8348,9352,5573,-453,-1270,-2536,9300,780,-1779,-237,-4264
1775769688.007443,236,-7296,7968,8573,-389,-1472,648,7664,-364,-3383,-802,-6818
1775769688.0365398,-144,-6288,10124,13219,2524,-2198,316,6976,732,-5817,-4788,-10173
1775769688.066415,-360,-5848,11484,16260,-723,-2767,-3524,7052,5664,-6780,-2098,-13819
1775769688.1229062,-288,-4836,12232,17315,-5448,-4231,-4704,6424,7128,-5668,1881,-16741
1775769688.1241238,-820,-3756,10988,18876,-6607,-5828,-2996,4244,4772,-5212,2258,-19198
1775769688.126213,-1176,-2312,10632,22775,-3597,-7450,1596,1804,4760,-6550,-1870,-22404
1775769688.183161,-808,-748,14576,28579,-1156,-10711,-1760,228,8776,-7608,-5928,-28239
1775769688.1850848,-1196,-888,22088,31658,-7404,-12968,-8980,1144,14672,-7009,-1018,-32768
1775769688.243058,-2700,2504,28012,29595,-16441,-15401,-25836,1672,28816,-3092,7243,-32768
1775769688.244976,232,2764,32767,15749,-12058,-20425,-32768,5344,32767,9007,3816,-25779
1775769688.245018,1596,1764,32767,-425,3786,-23138,-32768,8860,32767,18819,-8851,-9922
1775769688.27307,3916,6700,32767,-19851,3083,-26737,-32768,5784,32767,32767,-4794,3371
1775769688.302857,5748,16800,32767,-32768,-12575,-31599,-32768,-11248,32767,32767,14237,17777
1775769688.304843,9612,27192,32767,-32768,-13603,-32768,-32768,-32768,32767,32767,19301,32767
1775769688.3332,14784,32036,32767,-32768,-12000,-31653,-32768,-32768,27540,32767,21819,32767
1775769688.363256,19304,24608,19820,-32768,-15015,-22625,-29632,-32768,1800,32767,27855,32767
1775769688.393045,18352,16616,2036,-32768,-13393,-11718,-7360,-32768,-15424,32767,27317,32767
1775769688.3948889,18944,9656,-10320,-32768,-2560,-5328,9984,-32768,-29928,32767,15895,32767
1775769688.42322,17900,4584,-17408,-32768,-742,-142,21488,-31912,-32768,32767,12291,32767
1775769688.452713,16080,564,-19860,-32768,2712,3524,28208,-20260,-32768,20846,6098,32767
1775769688.482799,14872,-2724,-20004,-20834,-2882,8079,26888,-10584,-32768,6112,9200,21042
1775769688.484622,12044,-4008,-16668,-6532,-5099,9469,21404,-4628,-28180,-2839,8862,9731
1775769688.513101,8636,-5032,-12052,3130,-6446,9014,15808,-912,-19008,-7832,8089,1474
1775769688.543154,7424,-5928,-8164,8658,-6039,7071,9924,1780,-11848,-9563,6446,-3892
1775769688.572937,6820,-6864,-6460,10611,-7825,4671,5808,3600,-8544,-8644,7314,-7165
1775769688.574781,6104,-8520,-4244,11033,-6433,2667,3072,5700,-8148,-7412,5417,-8157
1775769688.603297,6096,-9888,-3060,10498,-5441,1569,1020,7412,-7872,-6344,4320,-8012
1775769688.632927,6012,-11120,-1928,9510,-4271,927,-796,8880,-7172,-5337,3197,-7219
1775769688.6930711,6512,-11920,-1212,7770,-1618,359,-2108,9936,-7652,-4166,878,-5359
1775769688.694784,6632,-13444,-280,6348,-927,715,-2744,11324,-8964,-3693,500,-3842
1775769688.694834,7044,-14464,-252,5248,361,1274,-2268,12116,-9592,-3619,-409,-2347
1775769688.723176,7104,-14572,-4,4895,33,1598,-1204,12448,-9640,-3648,97,-2009
1775769688.752865,7212,-14884,160,4827,663,1240,-1136,12980,-8724,-3385,-586,-1953
1775769688.782908,7428,-15076,528,4585,640,367,-1272,13304,-8252,-2554,-833,-2201
1775769688.7846668,7544,-15108,628,4150,-59,-473,-1908,13232,-8160,-1533,-109,-2519
1775769688.8131142,7928,-15152,484,3503,-586,-1187,-1996,13164,-9068,-552,316,-2551
1775769688.842877,8164,-15428,-24,3327,-205,-1365,-2024,12980,-10916,-355,-54,-2395
1775769688.8739378,8692,-15644,740,3642,609,-851,-2704,13000,-11792,-1058,-773,-2163
1775769688.87661,8928,-15404,1140,3809,391,-150,-3384,12904,-11024,-1671,-457,-1957
1775769688.905932,8584,-14912,900,3556,356,457,-3496,12660,-10920,-2006,-236,-1450
1775769688.9368792,8464,-14564,1388,3656,1255,898,-3304,12404,-10324,-2505,-1033,-1009
1775769688.966816,8456,-14224,1140,3387,343,1212,-3504,12196,-9360,-2471,27,-919
1775769688.966877,8120,-14260,1200,3007,833,1130,-3192,12220,-9440,-2255,-480,-492
1775769688.997034,7840,-14416,956,2803,771,1365,-2740,12300,-10024,-2326,-312,-250
1775769689.024918,8088,-14584,1120,3151,1195,1604,-2216,12272,-10412,-2793,-724,-273
1775769689.055584,8000,-14688,1128,3535,966,1845,-2180,12540,-10088,-3164,-464,-524
