timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775770847.119367,-4504,160,-15004,-7922,25437,-13172,14932,-3904,-4164,13334,-24431,7147
1775770847.121003,-6776,-10272,-13144,-6590,19206,-8947,15148,5792,-11444,9517,-18161,6771
1775770847.121078,-4568,-2336,-16644,-4770,3574,-2882,16288,-2452,-11128,5149,-2306,4337
1775770847.1228101,-4536,-5980,-16880,-3988,-10422,1500,17656,1924,-8168,2588,11960,2223
1775770847.1510599,-3988,-6292,-16668,-3474,-14062,2357,19648,2588,-6808,2010,15249,1270
1775770847.151124,-788,-7124,-18724,-2348,-6462,-1114,22412,3268,-7012,3494,6677,625
1775770847.1793869,3504,-8432,-20804,97,-2303,-5567,22484,2060,-17812,5241,1749,-2676
1775770847.208926,6544,-7560,-20628,5365,-2902,-1433,15528,-1772,-30912,-1471,2381,-4807
1775770847.238954,8576,-7044,-16424,11324,727,7819,7428,-2932,-32768,-12909,-381,-3574
1775770847.298882,5624,-5072,-11348,14634,3647,19246,200,-4248,-25720,-24212,-1185,706
1775770847.300832,-1564,360,-7640,15157,3611,30910,380,-9264,-12548,-32768,1443,6507
1775770847.3008902,-11400,6184,-7092,14066,1584,32767,6784,-13948,4680,-32768,5386,11132
1775770847.329026,-21456,9584,-6824,12005,-4944,32767,16424,-13748,23412,-32768,12575,12659
1775770847.3589818,-31236,5644,-5584,7313,-4607,31908,25212,792,32767,-28941,10475,10778
1775770847.360855,-32768,-1172,324,-3251,1375,3612,32767,16704,32767,-203,68,5799
1775770847.389001,-32768,3136,-1216,-16566,9715,-32768,32384,6576,32767,32767,-13134,-1133
1775770847.419009,-16988,10024,-11652,-26631,9958,-32768,17816,-19392,32767,32767,-16492,-5437
1775770847.449313,1832,-4928,-22876,-32768,-7924,-32768,15508,-22732,-9000,32767,1019,-7249
1775770847.450911,15156,6280,-26916,-27907,-11469,-32768,15248,-32768,-32768,32767,6854,-4446
1775770847.479058,19324,-12256,-32048,-7329,1714,-16521,13260,-11644,-32768,16972,-3593,-1112
1775770847.509136,16808,-10424,-24192,12386,-128,13691,10932,-8456,-32768,-18587,1927,-1789
1775770847.568923,7328,-3424,-14244,23791,5294,32760,6676,-12344,-32768,-32768,-1256,640
1775770847.57015,-6232,-2088,-856,27384,14018,32767,6720,-7048,12796,-32768,-8815,4279
1775770847.5732942,-13072,6344,-6968,23319,4797,32767,13812,-12100,23108,-32768,-257,5151
1775770847.6291552,-23612,4580,-4684,11805,-6587,26006,19792,3312,32767,-26205,9809,3944
1775770847.630888,-32148,2308,1288,-6724,-3756,-3762,23860,13456,32767,8671,4443,3314
1775770847.6309319,-25872,7560,-1892,-22405,3349,-32768,20552,-2668,32767,32767,-5648,2099
1775770847.689136,-9016,5092,-17284,-32768,-2139,-32768,17244,-17892,19612,32767,-1708,1215
1775770847.6906722,4472,-2516,-26856,-32768,-20328,-32768,22048,-23888,-28176,32767,17390,-699
1775770847.720434,12136,-4232,-32768,-16933,489,-30053,31060,-19440,-32768,32767,-4164,-930
1775770847.748906,19480,-10316,-31876,7954,13063,-5207,22104,-11428,-32768,-2154,-14091,-4792
1775770847.7507641,13572,-8764,-23184,24620,9219,21650,8064,-10592,-32768,-32428,-7198,-4930
1775770847.779161,3720,276,-12768,30751,4906,32767,3080,-17428,-23192,-32768,-958,-1696
1775770847.809139,-5196,7028,-7032,31835,2679,32767,3644,-23100,-1612,-32768,3589,2063
1775770847.839082,-12096,12552,-6364,27684,-1213,32767,10168,-21976,24868,-32768,7999,4466
1775770847.8406641,-23972,11112,-2880,15662,1053,32767,14360,-4796,32767,-32768,5011,6844
1775770847.869128,-32768,280,3848,-3792,4373,3184,25276,18044,32767,406,-2009,6874
1775770847.898863,-30060,5580,784,-21197,1663,-29346,21652,2116,32767,32767,-3369,2734
1775770847.930113,-11024,7576,-15356,-32768,-3713,-32768,15704,-18720,25224,32767,87,2350
1775770847.958976,1644,-5060,-25708,-32768,-20749,-32768,18064,-20972,-26120,32767,18906,2336
1775770847.961785,9960,-988,-29392,-20956,-1946,-27080,29084,-22312,-32768,32767,-644,3581
1775770847.990869,13532,-10676,-31856,3351,5600,-3944,28352,-8760,-32768,410,-6223,-2334
1775770848.0192041,9916,-8304,-23780,20761,4631,15948,16840,-7608,-32768,-25511,-3658,-6115
1775770848.049422,2900,-2564,-14904,27887,4657,28215,9088,-11104,-23016,-32768,-2592,-5154
1775770848.078926,-4328,4012,-10108,29593,-444,32767,6016,-16156,-5696,-32768,4321,-3292
1775770848.081145,-11376,9992,-6572,26718,-4642,32767,6684,-15040,24996,-32768,8996,-718
1775770848.109041,-20332,8592,-1612,16391,-2025,29554,8188,-4052,32767,-31194,1649,3399
1775770848.1389089,-30668,748,2264,-1934,4107,6489,17992,14604,32767,-3377,-1383,7182
1775770848.140598,-29932,4748,1524,-19546,-1845,-20820,20220,5628,32767,29558,1457,5004
1775770848.1691022,-18228,7012,-9732,-31923,-1814,-32768,17656,-11812,32767,32767,-174,5089
