timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769714.343215,-8256,-2684,14092,3534,2938,1350,-3628,6824,13040,-2998,-2522,-232
1775769714.345057,-8796,-2484,15088,3880,4181,1467,-5096,7220,14692,-3343,-3729,-87
1775769714.3452191,-9408,-2684,15468,3114,2362,1414,-5348,7756,16744,-2665,-1738,-37
1775769714.4032269,-9268,-2128,15404,2396,-530,876,-4532,7180,16316,-1534,979,-536
1775769714.4049332,-9348,-2040,14724,2137,-87,593,-4688,6720,14952,-1243,465,-322
1775769714.462982,-9188,-2124,14772,2076,1558,725,-4296,6764,14836,-1443,-1078,252
1775769714.464854,-9252,-2036,14492,2024,1218,532,-3748,6820,15372,-1229,-727,40
1775769714.464921,-9108,-1728,14616,2096,833,85,-3876,6488,15016,-913,-520,-335
1775769714.493016,-9164,-1488,14384,2154,1015,47,-4216,5976,14756,-931,-657,-337
1775769714.5230799,-9056,-1352,14196,2230,1671,120,-4096,5900,14612,-1089,-1346,-187
1775769714.5247,-9416,-1320,14664,2347,2410,154,-4208,5796,14964,-1253,-2059,-52
1775769714.553204,-9628,-1124,14800,2141,1670,84,-4312,6096,16240,-991,-1321,-149
1775769714.613132,-9492,-1060,14644,1669,92,-174,-4296,6032,16152,-365,230,-352
1775769714.6149561,-9480,-1080,14352,1483,-373,-180,-4064,5572,14832,-202,730,-302
1775769714.6429381,-9456,-1132,13948,1677,443,65,-3612,5512,14356,-595,-100,-99
1775769714.6449559,-9580,-788,13668,1956,1188,371,-3396,5200,14268,-1090,-775,52
1775769714.67326,-9340,-192,12824,2333,1138,993,-2680,4340,13328,-1806,-593,60
1775769714.703239,-9828,424,12264,3580,-536,1893,-688,3360,12776,-3110,997,-931
1775769714.7331789,-10284,1668,11048,5533,-3576,2492,1092,2096,12784,-4443,3655,-3002
1775769714.735289,-10572,3212,9420,8376,-4374,3357,2972,-392,10380,-6733,4140,-5085
1775769714.7633338,-13136,5480,6640,12809,-7916,4933,9348,-3276,11344,-10177,7046,-8811
1775769714.8544462,-17884,7500,2876,20358,-18046,3617,23348,-5868,15124,-12447,15073,-18654
1775769714.854501,-21684,11612,2588,32569,-16236,-7264,32767,-10200,27764,-11335,8041,-32768
1775769714.856512,-30368,8924,14984,32767,10590,-27204,25600,-6948,32767,-4696,-24344,-32768
1775769714.856561,-29484,12680,32767,32767,23532,-32768,-14972,-3540,32767,11387,-32768,-32768
1775769714.884609,-26900,11892,32767,9773,5056,-32768,-32768,-2564,32767,32767,-18611,-32768
1775769714.913055,-16272,18040,32767,-28118,-24729,-32768,-32768,-20500,32767,32767,15727,-19196
1775769714.914358,-6404,21724,32767,-32768,-30728,-32768,-32768,-32768,32767,32767,25774,1550
