timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769781.694274,14976,-3636,-7288,1684,274,-766,-616,-992,-17168,103,-102,-623
1775769781.7243352,15188,-3672,-7124,1795,48,-272,-1244,-1168,-17564,-372,225,-510
1775769781.754097,15240,-3804,-7196,1739,310,387,-1644,-992,-17508,-864,159,-49
1775769781.756021,14976,-4104,-7056,1714,1026,960,-1364,-732,-17648,-1413,-445,496
1775769781.784506,15288,-4312,-6324,1553,1674,1702,-2996,-420,-17192,-1985,-801,1200
1775769781.8144262,14664,-4128,-5504,52,-226,3306,-5940,-96,-16136,-2224,1713,2769
1775769781.844362,12780,-3800,-5964,-2788,-502,5496,-6628,-356,-14180,-2310,2905,6230
1775769781.846055,9772,-2492,-6964,-8052,5037,7890,-8980,-1600,-10452,-1840,-1071,13371
1775769781.874197,7212,2612,-13404,-13337,10511,9121,8976,-8612,-10964,-718,-5093,19749
1775769781.9043221,5672,1604,-27032,-3411,3282,3829,32767,-9744,-21208,-1574,-1367,6204
1775769781.964483,2896,-2484,-32768,24619,1421,-12610,32767,-9324,-23392,-3754,-8155,-26134
1775769781.965929,8572,4492,-21396,32767,-2713,-28499,32767,-22884,-11584,-4243,-11373,-32768
1775769781.9680178,24552,8308,3132,32767,1965,-32768,-13240,-31424,-7228,-66,-20973,-32768
1775769782.024457,32767,8068,24336,32767,16244,-25692,-32768,-17980,-15708,-3365,-26150,-32768
1775769782.026092,32767,-8684,32767,-2657,13671,6132,-32768,10468,-10884,-4334,-10078,11242
1775769782.027785,29300,-3228,28088,-31632,3071,23557,-32768,-2084,-5104,-622,9043,32767
1775769782.056282,18152,-2416,12652,-32768,2329,27237,-19152,-8348,-5400,1158,11798,32767
1775769782.084339,10444,456,-1184,-32768,-10018,26766,3484,-11364,-1256,2140,23573,32767
1775769782.1144419,-1200,10132,-15444,-32768,-18797,22018,24248,-18392,6940,5307,28677,32767
1775769782.144398,-5332,9204,-32768,-26166,4003,5856,32767,-18068,-4116,10482,1718,26335
1775769782.1457338,-2940,4140,-32768,454,3491,-11922,32767,-15880,-26872,9064,-5235,-5747
1775769782.174526,-776,8736,-32768,32767,267,-27653,32767,-27208,-25704,2108,-12277,-32768
1775769782.2045639,9616,16968,-20628,32767,5009,-32768,32767,-32768,-10588,-1727,-23635,-32768
1775769782.235183,27736,-1828,7384,32767,1885,-32768,-32768,-23268,-12428,-3118,-19354,-32768
1775769782.23791,32767,2748,28528,31913,2176,-17261,-32768,-7196,-15752,-4395,-10663,-32207
1775769782.26793,32767,-7500,32767,-4548,5479,7304,-32768,8580,-11020,-3340,-2067,11203
1775769782.296035,29340,-4508,25200,-27198,7970,19277,-32768,472,-5916,-176,2417,32767
1775769782.324363,22128,-3500,9984,-32768,-1321,22942,-23728,-6000,-8904,3913,14393,32767
