timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769849.406048,5720,-12304,-3188,-487,3907,6933,564,9472,-9584,-5175,-1428,6328
1775769849.43721,4356,-12240,-3944,-908,4307,7285,3268,9388,-9012,-5261,-1675,6936
1775769849.4372869,2992,-12060,-4992,-693,4852,7186,5724,9236,-8376,-5365,-2277,6856
1775769849.4671402,2196,-11920,-5796,-54,6482,6315,7992,9308,-7416,-5192,-4174,6315
1775769849.496029,1300,-12020,-6652,960,7147,4922,10176,9324,-7336,-4743,-5289,4894
1775769849.525861,768,-12220,-7760,2834,5692,3401,12528,9368,-7816,-4434,-4573,2133
1775769849.527238,484,-11664,-8692,5320,3425,1581,14716,8744,-7400,-4182,-3238,-1501
1775769849.5562618,408,-10712,-9776,8348,-337,-1362,16912,7788,-6276,-3220,-865,-6632
1775769849.5860312,864,-8628,-12320,11056,-1706,-5774,18060,5036,-5852,-1128,-1133,-11567
1775769849.615936,2244,-5836,-14948,12966,48,-10482,17824,1176,-8536,1283,-3938,-15073
1775769849.6170309,4444,-2800,-18560,16326,-6651,-12625,22752,-4516,-14736,1713,1409,-20940
1775769849.6458602,6192,104,-24376,24273,-19285,-15638,32767,-11208,-21212,628,11297,-32562
1775769849.6758249,8160,4380,-27384,32767,-18578,-21627,32767,-22332,-28316,-2897,6450,-32768
1775769849.7059891,14624,13440,-22764,32767,-20830,-27203,32767,-32768,-26668,-8322,4395,-32768
1775769849.706959,24344,21980,-8232,32767,-32768,-32768,9936,-32768,-20840,-9692,12845,-32768
1775769849.736192,30216,26476,4992,32767,-32768,-32768,-32768,-32768,-16968,-7630,18603,-32768
1775769849.766536,32767,22052,18988,32767,-24438,-30241,-32768,-32768,-20744,-8712,6083,-32768
1775769849.796006,32767,14924,29620,32767,-5977,-16358,-32768,-27844,-21364,-14777,-6207,-32768
1775769849.8257742,32767,7140,32767,32767,-5624,-1087,-32768,-13108,-15196,-20861,-1123,-32384
1775769849.826874,30048,2456,32767,28190,-7558,7287,-32768,-2820,-2004,-21033,4548,-19625
1775769849.855924,22116,-1088,29056,18166,-7387,8942,-32768,3720,5316,-16433,6521,-10629
1775769849.8862112,17256,-2836,23044,11232,-7419,6692,-29336,5704,4616,-10518,7169,-6296
1775769849.9158778,15132,-3908,19964,9147,-4493,2940,-20664,5964,1756,-6645,3841,-5961
1775769849.917217,15000,-3844,18132,8943,-3255,-35,-19888,5260,-772,-4289,2178,-7089
1775769849.9462411,16112,-3132,16832,7902,-5435,-1659,-21364,4236,-1896,-2192,4103,-7692
1775769849.976293,16568,-3092,14928,5375,-4761,-2634,-22340,3500,-3676,11,3628,-5938
1775769850.0056791,17160,-2592,13172,3374,-676,-2698,-20828,2128,-7320,809,43,-3212
1775769850.006958,17236,-2384,11288,2780,366,-1382,-18432,1276,-10000,-71,-494,-1763
1775769850.035479,16888,-2520,10700,2930,1194,19,-17504,1252,-10040,-1387,-1023,-930
1775769850.0656059,16940,-2468,10788,2261,2345,1090,-18900,1624,-8316,-1937,-1727,492
1775769850.096273,16296,-2856,10164,356,1840,1813,-18216,2276,-6880,-1359,-736,2311
1775769850.125696,15684,-3176,9000,-1430,1225,1673,-15376,2408,-6784,-107,158,3487
1775769850.1269052,15364,-3472,7396,-2300,448,968,-12504,2328,-8160,1023,896,3590
1775769850.1559522,15152,-3756,6080,-2180,-315,365,-10548,2112,-9748,1511,1469,2916
1775769850.186081,15032,-3976,5732,-1414,-674,138,-10324,2100,-10796,1270,1616,2090
1775769850.21588,15196,-4048,5612,-719,-321,174,-10616,2112,-10752,761,1119,1658
1775769850.217301,15072,-3916,5692,-535,268,144,-11328,2292,-9880,665,536,1687
