timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769583.7230499,3980,-10472,13520,1252,121,57,-9936,12232,2008,-287,333,126
1775769583.725754,3988,-10340,13860,1186,391,-514,-10440,12176,2176,193,-52,-28
1775769583.7537658,4120,-10412,13900,995,299,-721,-10888,12180,1364,466,0,-21
1775769583.782027,4552,-10468,13864,991,-303,-497,-10932,12032,708,284,676,-99
1775769583.8142238,4512,-10248,13460,969,-257,-131,-11016,11860,660,43,656,142
1775769583.8142898,4472,-10212,13256,972,423,29,-10544,11760,696,-162,33,450
1775769583.842371,4524,-10092,13248,1066,595,23,-10144,11680,740,-218,-91,364
1775769583.872266,4176,-9928,12816,1245,65,76,-9816,11596,872,-328,402,116
1775769583.93243,3956,-9960,12792,1481,308,28,-9672,11564,1084,-423,86,-12
1775769583.934032,3464,-9816,12552,1525,336,-33,-9068,11604,1468,-427,26,-94
1775769583.934208,2988,-9748,12276,1788,694,-345,-8008,11468,1708,-335,-435,-368
1775769583.962582,2544,-9520,11640,2240,901,-827,-7248,11096,1844,-273,-792,-941
1775769583.992191,2068,-9132,11368,2796,761,-1241,-6644,10728,2160,-202,-873,-1685
1775769583.994109,1436,-8436,10512,3419,812,-1695,-5492,9944,2236,-209,-1193,-2398
1775769584.0223901,728,-7636,9236,4305,1277,-2170,-3508,8864,2188,-421,-1879,-3247
1775769584.053254,-856,-6440,7464,5775,2821,-2881,-636,7520,2420,-855,-3867,-4389
1775769584.08222,-2488,-4920,5640,8254,4565,-4004,3892,5676,2884,-1596,-6223,-6532
1775769584.0846982,-2544,-3220,4084,12637,4555,-6381,8876,3512,3428,-2274,-7523,-11445
1775769584.116033,-2132,-1528,3092,19038,4020,-10349,12648,432,2740,-2800,-9091,-18957
1775769584.144247,-256,-72,6892,27839,3457,-14625,11060,-2600,3276,-4573,-11085,-28627
1775769584.172765,1572,1708,11252,32767,-6435,-18065,-528,-5236,7596,-4385,-3288,-32768
1775769584.202315,5200,1600,18168,32767,-11980,-20973,-15964,-4960,9292,-2762,1313,-32768
1775769584.203985,9496,1756,24996,30744,-11198,-20668,-32768,-3540,9236,38,692,-32768
1775769584.2325099,13320,2128,28492,19964,-2888,-15520,-32768,-72,7048,1666,-4207,-23909
1775769584.2625222,13900,2692,27568,11844,548,-10543,-32768,384,5040,1777,-4098,-13847
1775769584.322274,13812,2100,27524,10360,-2854,-9190,-28408,1140,4600,2021,-434,-13057
1775769584.324278,13652,1156,28484,8040,-8055,-7971,-32768,2548,5916,2943,5193,-11896
1775769584.324383,14332,312,28732,3541,-5744,-5677,-32768,3688,4760,3564,3862,-6222
1775769584.384178,14344,664,28748,-309,-1041,-3863,-32768,3264,4752,3874,821,-952
1775769584.384214,15328,1516,32160,-2840,45,-2816,-32768,3220,6712,4357,551,1866
1775769584.384278,16252,2852,32767,-8007,-3616,-153,-32768,2228,8076,5724,5487,6570
1775769584.442245,17740,4152,32767,-14899,-3740,3578,-32768,452,8920,6750,7670,14151
1775769584.4439301,17512,5408,32767,-24691,-4907,8805,-32768,-2532,10668,8579,11968,24671
1775769584.4722838,13928,5092,28552,-32768,-7260,13375,-32768,-6148,9656,10344,16866,32767
1775769584.474195,10392,4380,21108,-32768,-4092,14828,-23272,-7812,7684,10768,14558,32767
1775769584.5023339,8180,2928,14500,-32768,-884,13750,-11740,-7740,4640,11353,11334,32767
1775769584.532594,6572,600,9740,-32768,2800,11892,-4728,-5872,-64,10771,6872,32767
1775769584.562434,5312,-1228,6328,-29756,2067,10872,4,-3736,-2944,9048,6631,31422
1775769584.592194,3888,-3184,2624,-24214,1750,9745,5120,-996,-4892,6724,5550,26271
1775769584.594164,2704,-4816,508,-18229,2748,7941,8972,1592,-5300,4520,3111,20698
1775769584.622259,2480,-5972,36,-12325,3070,5413,8668,3844,-4916,3049,1184,14655
1775769584.6541078,2244,-6892,476,-7896,1016,3608,5984,5452,-4564,2100,1916,9553
1775769584.7123551,1448,-8000,1316,-4846,229,2848,3908,6896,-3828,1025,1947,6507
1775769584.714012,1372,-8296,1756,-2653,2108,1766,3192,7644,-2504,394,-521,4702
1775769584.7140338,1516,-8424,2116,-812,2652,523,3120,7964,-2576,257,-1627,2702
1775769584.7422101,1372,-8812,2628,1254,2207,-508,3112,8448,-2364,-57,-1822,331
1775769584.7721431,892,-9060,2844,3134,1327,-1692,2964,8872,-1320,-121,-1590,-2071
1775769584.774092,596,-9080,3156,4984,1261,-3407,3228,8972,-724,187,-2255,-4518
1775769584.802253,-172,-8496,2884,7137,1540,-4928,3880,8152,-1116,60,-3238,-6948
1775769584.832225,-1224,-7376,2620,9975,3391,-6523,6136,7152,568,-484,-5961,-9674
1775769584.862571,-1624,-6368,2504,13308,3226,-9171,7528,5984,2056,-298,-6940,-13827
1775769584.864097,-2340,-5192,2592,17120,1544,-12073,8784,4216,3020,-11,-6689,-18978
1775769584.892411,-2428,-3628,2692,21134,454,-15773,9408,2016,4772,704,-7267,-24565
1775769584.9226828,-1880,-1092,2748,25649,954,-20458,10076,-2096,5104,1759,-9628,-30587
1775769584.952526,2864,-188,8280,31921,2397,-25608,3616,-4708,5340,1184,-12750,-32768
1775769584.982267,8924,796,14368,32767,-8184,-28509,-14868,-6288,6052,4727,-4413,-32768
1775769584.9839182,14596,1712,20664,29334,-12777,-27579,-32768,-6568,272,6527,1181,-32768
1775769585.012303,22080,172,30156,21926,-5515,-21075,-32768,-1552,-3492,5026,-3304,-29330
1775769585.042277,27712,1600,32767,8390,-1451,-11675,-32768,1536,156,5076,-2300,-12085
1775769585.0723379,26500,1540,32767,-3577,-1779,-5164,-32768,1952,-192,7000,1954,883
1775769585.074141,22128,152,28504,-8037,-1262,-1974,-32768,1912,-3240,6948,2881,6258
1775769585.102728,19716,-3580,24592,-6609,-840,-2211,-24624,5156,-4084,6231,2229,4872
1775769585.132519,18992,-4680,24536,-3801,-4634,-3279,-24480,6252,-3972,5791,5192,980
1775769585.162404,20256,-4712,26280,-2663,-6543,-2932,-31768,6484,-4664,4991,6815,-179
1775769585.164147,24228,-1412,31664,-5157,-5403,-82,-32768,3752,-3348,4033,6727,3777
1775769585.192405,26544,1620,32767,-13625,-4010,6979,-32768,172,-3360,3269,8484,15117
