timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775769377.740282,10556,-11108,10740,413,318,976,-12736,11004,-5888,-571,516,1421
1775769377.770355,10548,-11124,10632,52,683,1347,-12260,10956,-5720,-711,296,1968
1775769377.830684,10232,-11148,10268,-235,403,1598,-11748,10900,-5620,-695,665,2236
1775769377.832457,10068,-11064,9828,-424,201,1681,-11200,10988,-5588,-638,938,2380
1775769377.832515,9912,-11180,9564,-552,203,1781,-10832,10876,-5904,-638,968,2525
1775769377.861042,9764,-11224,9384,-569,338,2046,-10488,10912,-6172,-860,932,2739
1775769377.890642,9812,-11196,9172,-407,758,2206,-10128,10812,-6020,-1158,509,2819
1775769377.892404,9560,-11260,9104,-349,556,2400,-10164,10928,-5816,-1293,759,2840
1775769377.9207768,9380,-11504,9300,-332,418,2592,-10176,11160,-5832,-1465,882,2885
1775769377.950549,9344,-12020,9116,-443,1119,2873,-10692,11536,-5928,-1676,339,3305
1775769377.9805608,9232,-12444,9428,-1069,3786,3450,-12224,11980,-6400,-2081,-2031,4902
1775769377.982475,9536,-12460,9676,-2325,6473,4922,-13508,11876,-7080,-2819,-4026,7475
1775769378.010794,9256,-12260,9752,-3545,6374,7151,-13248,11484,-6728,-3796,-3164,9620
1775769378.040682,8172,-12032,9324,-4498,5571,8816,-10912,11356,-5404,-4496,-1818,11038
1775769378.072586,6976,-12076,9092,-4788,5446,9312,-8444,11612,-3800,-4692,-1599,11502
1775769378.072646,5672,-12000,8376,-4978,6188,8675,-6492,11756,-2240,-4133,-2414,11508
1775769378.100599,4888,-12320,8808,-5088,7230,7247,-6052,12568,-404,-3020,-3747,11075
1775769378.130635,3796,-12136,8580,-6444,6431,6079,-7668,12684,768,-1206,-2871,11357
1775769378.160757,3016,-11956,7092,-8224,4416,5518,-5356,12108,192,511,-784,11925
1775769378.220705,2008,-12204,4684,-8578,2094,4776,-248,11812,-1604,1558,1341,11116
1775769378.221469,708,-12248,2284,-6747,822,3268,6088,11556,-2288,1806,1818,8428
1775769378.224451,-1688,-12232,-1364,-3226,1447,205,11596,11472,-1824,2162,-326,4136
1775769378.2527192,-4660,-11120,-4796,1806,3245,-4426,20896,10288,-260,2699,-4008,-2063
1775769378.280544,-5660,-8400,-8332,9776,2671,-12269,30680,6644,1308,4387,-6592,-13038
1775769378.282557,-5692,-4700,-11796,20415,-6755,-22809,32767,-168,2820,7527,-1773,-30054
1775769378.3106382,-3836,96,-12972,32767,-16372,-32768,32767,-12856,912,11758,1412,-32768
1775769378.340548,2976,6812,-7596,32767,-12922,-32768,28968,-31212,-8664,10710,-7284,-32768
1775769378.371467,18188,10660,10260,32767,-8982,-32768,-16764,-32768,-12744,3161,-13134,-32768
1775769378.373356,32767,6472,28040,32767,-22539,-32768,-32768,-26928,-16204,-2063,4269,-32768
1775769378.402988,32767,10336,32767,29123,-2056,-12286,-32768,-12340,-10244,-6796,-6404,-28524
1775769378.4310799,32108,5376,32767,1068,24206,3208,-32768,-928,2288,-4854,-22310,9219
1775769378.461484,25056,3336,28600,-10060,12746,5566,-32768,-724,1604,860,-7626,15683
1775769378.521722,17764,-2584,20312,-6727,-2333,3528,-13616,3296,-5780,1880,5253,7670
1775769378.523253,13620,-5260,16764,-142,-2601,1580,-12324,5736,-6412,-495,3459,1142
1775769378.5233128,12836,-5240,16432,2104,-4174,1356,-18496,6360,-2756,-1421,4702,-1085
1775769378.55178,11712,-4996,15644,392,-5120,1849,-20536,6408,-852,-700,5946,400
1775769378.6106062,10628,-4008,13660,-2316,-1336,1952,-17024,5268,-304,465,2705,3709
1775769378.612276,10756,-3132,12076,-2937,2000,675,-12120,3800,-2000,1487,-585,4347
1775769378.61412,11488,-2784,11756,-1391,1205,-420,-11064,2996,-4304,1498,-270,2262
1775769378.670624,11624,-2916,11372,527,-880,-224,-12116,2768,-5836,417,1373,227
1775769378.672055,11724,-2924,11564,1756,-268,388,-13744,2828,-5136,-871,665,-210
1775769378.700458,12104,-2544,12092,1877,-211,605,-14792,3160,-3396,-1084,683,-183
1775769378.7022269,12220,-2252,12400,1331,-648,185,-15428,3048,-2400,-379,1091,-94
1775769378.730593,12424,-2364,12228,620,-984,-140,-15644,2892,-3304,355,1501,246
1775769378.760536,12396,-2640,12044,311,-875,41,-15188,2832,-4736,320,1453,633
1775769378.762211,12448,-2708,11768,652,-605,574,-14512,2736,-5312,-324,1227,701
1775769378.790574,12300,-2896,11800,1188,-450,943,-13968,3060,-4640,-957,1047,466
1775769378.820512,12028,-3232,12316,1560,-244,683,-14184,3680,-3392,-993,825,101
1775769378.880652,12088,-3380,12600,1491,-979,169,-14696,3960,-2900,-399,1358,-326
1775769378.882504,12068,-3368,12428,1254,-1779,-174,-14828,3944,-3352,97,2148,-530
1775769378.882516,12340,-3452,12376,1178,-791,-423,-15064,3816,-3976,184,1077,-339
1775769378.910699,12508,-3452,12616,1089,10,-380,-15684,3748,-4268,115,366,16
1775769378.9411998,12608,-3260,12496,933,-281,-85,-15556,3696,-4360,5,744,188
1775769378.970433,12576,-3476,12432,919,-228,-53,-15064,3784,-4308,-2,701,263
1775769378.972301,12524,-3580,12512,884,-235,-72,-15280,3880,-4232,31,691,244
1775769379.000491,12712,-3616,12644,882,-58,-150,-15644,4008,-4308,94,543,251
1775769379.0304792,12836,-3572,12744,571,-99,25,-16184,3956,-4448,118,603,591
1775769379.0325298,12828,-3684,12824,277,29,365,-16148,3924,-4696,13,693,1083
1775769379.060585,12720,-3496,12260,86,149,676,-15500,3800,-4612,-131,670,1423
1775769379.090585,12396,-3532,12048,98,390,648,-14544,3868,-4288,-127,373,1445
1775769379.1205308,12220,-3804,11892,275,915,353,-13920,4028,-4364,-56,-230,1297
1775769379.1224651,12328,-3792,11816,556,613,116,-14120,4008,-4404,6,-26,836
1775769379.150474,12312,-3684,11852,711,-176,61,-14364,3904,-4424,60,696,480
1775769379.1826491,12344,-3576,11780,839,137,-120,-14164,3824,-4572,73,336,329
1775769379.212418,12600,-3688,11872,1112,552,-184,-14412,3812,-4848,-87,-96,227
1775769379.212489,12540,-3720,11948,1303,431,-9,-14756,3904,-5004,-311,36,141
