timestamp,ax_a,ay_a,az_a,gx_a,gy_a,gz_a,ax_b,ay_b,az_b,gx_b,gy_b,gz_b
1775770587.047518,10228,-6156,-10872,722,100,-1158,5148,1312,-16092,963,205,-125
1775770587.04927,10252,-6184,-10668,830,188,-1081,4780,1480,-15356,845,57,-129
1775770587.0493472,9984,-6356,-10552,578,332,-1290,4836,1784,-14716,1147,-49,15
1775770587.051489,10160,-6376,-10164,540,-18,-1438,4820,1756,-15008,1334,240,-120
1775770587.137669,10472,-6452,-10040,356,-48,-1572,3940,1912,-14772,1553,292,-49
1775770587.139782,10472,-6640,-10476,-354,382,-1603,3764,1984,-15156,1938,-50,663
1775770587.1398232,10524,-6644,-10736,-451,810,-1389,5148,1780,-16572,1761,-346,947
1775770587.19746,10584,-6996,-11144,51,474,-1052,5660,1856,-16816,1243,-31,576
1775770587.1993961,10388,-7196,-11256,698,-337,-847,6076,2156,-16380,794,685,-48
1775770587.1994612,10496,-8016,-10952,1129,-867,-853,5632,2904,-16456,613,1083,-535
1775770587.2012339,10948,-8768,-11088,1561,548,-866,5536,3584,-17592,239,-396,-480
1775770587.2295198,11140,-10092,-10900,2304,1022,-649,5892,4672,-18276,-474,-917,-877
1775770587.2577422,10980,-11800,-9836,2985,-784,-505,5052,6944,-16940,-774,780,-1845
1775770587.2594838,10372,-13668,-8692,2896,-3066,-933,4468,9252,-15072,-95,2941,-2608
1775770587.28779,10260,-15168,-7644,2630,-3129,-2443,4360,11088,-14500,1318,2621,-3222
1775770587.2894819,10824,-16852,-7968,2906,2092,-4316,5236,12104,-17216,2101,-3029,-3011
1775770587.317751,11048,-18324,-8568,4279,6904,-5495,5444,13364,-18412,1741,-8118,-3444
1775770587.347658,10020,-19588,-7352,5067,4881,-5732,4536,14944,-16500,1675,-6136,-4851
1775770587.377488,9508,-20312,-6000,4545,320,-5742,2500,16060,-15000,2503,-1654,-5611
1775770587.379403,9052,-23084,-5920,3560,-2223,-5383,728,18740,-16240,3065,949,-5275
1775770587.4075189,8412,-24948,-6220,3411,2421,-3572,3924,19372,-21648,1134,-3224,-2846
1775770587.43783,7068,-22212,-5988,5963,6414,-1548,6196,17528,-17584,-2473,-6931,-2897
1775770587.467903,4644,-16452,-5844,6419,8117,-2466,5056,14104,-6392,-2027,-8847,-3309
1775770587.49773,5224,-9012,-6588,2752,2921,-5101,2028,7064,-3144,2887,-3530,-3082
1775770587.4994009,8104,-1008,-6036,-823,1905,-5863,-3036,-2600,-8716,5638,-1753,-1100
1775770587.52774,11396,10276,-13704,-3421,13058,-4966,-3972,-16032,-16344,5109,-13101,5110
1775770587.557608,12160,16248,-18252,-5330,11089,1713,2600,-23632,-22448,853,-8954,9621
1775770587.58749,12804,20468,-20668,-4159,-10758,7777,10200,-27052,-15988,-2409,14090,5454
1775770587.589529,15004,23148,-22020,-5996,-20999,7189,6824,-28888,-10816,361,23437,4079
1775770587.617861,15428,19476,-22336,-8039,-847,1609,10972,-26100,-15160,3998,2737,8357
1775770587.647892,13480,13804,-22860,-4799,304,418,17928,-22056,-24708,2775,1573,5141
1775770587.67748,12280,8536,-17580,3445,-8980,2074,18408,-15708,-22440,-2438,9159,-3279
1775770587.679512,11720,6452,-11340,9551,-3679,-1405,9664,-10876,-11424,-3578,1798,-8564
1775770587.7079911,12344,5264,-8340,9379,5233,-6125,-448,-8540,-6896,-414,-7562,-8447
1775770587.7378528,12628,4372,-8284,4766,6222,-6887,-7016,-7920,-9972,2746,-7681,-4626
1775770587.767488,12700,2360,-9200,-188,-1654,-3930,-4300,-6792,-13948,3984,1537,-1202
1775770587.7692459,12504,336,-10712,-2081,-5068,-2148,2172,-5200,-15512,3944,5524,292
1775770587.797487,13176,-740,-11156,-1081,-2518,-3591,7072,-4208,-15616,4293,2291,-663
1775770587.827921,14752,-1448,-12372,815,3134,-6926,6816,-4224,-17844,5318,-4175,-2445
1775770587.8577018,16468,-2308,-12844,2360,4716,-7430,3112,-4608,-23068,4616,-5947,-3515
1775770587.8876219,16572,-2324,-12480,3088,808,-4029,-564,-4624,-24784,1819,-1418,-3349
1775770587.889429,16296,-1508,-10496,2924,-1966,68,-2068,-4416,-21116,-1143,1999,-1751
1775770587.9175649,14480,-1700,-9844,1423,915,1557,-1512,-3404,-16632,-1695,-269,1080
1775770587.947602,13160,-2432,-10308,-273,2355,1733,1156,-2328,-15704,-1017,-1130,2899
1775770587.977545,11880,-2568,-9912,-546,64,2190,3524,-2272,-16048,-988,1258,2698
1775770587.979263,11160,-3348,-9348,77,-1754,2488,3660,-1204,-15028,-1427,2929,1824
1775770588.03773,10388,-3684,-8852,186,-1937,2369,3376,-492,-13280,-1351,2998,1656
1775770588.039482,10520,-3008,-9432,-433,-183,1017,3900,-964,-11844,-50,1083,1893
1775770588.097811,10608,-2604,-10180,-705,1646,-503,4780,-1792,-13780,1127,-946,1817
1775770588.09935,10824,-4404,-10076,-254,-811,-298,4368,-396,-16164,912,1470,895
1775770588.099416,11188,-4380,-10120,220,-2523,419,3852,-476,-15740,256,3151,415
